thigh,shank,foot,thigh_,shank_,foot_,knee_moment
167.82139833,68.81340297,-62.03002989,-12.37706007,56.28531559,-39.94300661,0.297109937805106
166.91475537,69.99681229,-65.3350351,-13.50480512,56.75959615,-44.87975289,0.257887347941267
166.01623372,71.11907606,-68.43812565,-14.58659411,57.1525383,-49.47754787,0.223433003604645
165.10764652,72.16561233,-71.32741554,-15.6224371,57.46342697,-53.77295234,0.193347964021385
163.91386057,72.97495926,-73.9005048,-16.59388427,57.79133807,-57.44303164,0.167179237889998
163.18399178,73.92326168,-76.38420098,-17.55561911,57.82905189,-61.16181861,0.144605504764047
162.36763923,74.76889073,-78.55955431,-18.45367153,57.84421397,-64.49290959,0.125533142412563
161.52161542,75.49195843,-80.50559778,-19.30518862,57.75323037,-67.38576779,0.10999469472204
160.28194952,75.83274183,-82.2350725,-20.16822337,57.68532414,-69.82295625,0.097943555631397
159.66058857,76.45167976,-83.72656479,-20.87435395,57.26762746,-71.9310337,0.0891500202982596
158.90289783,76.88285271,-85.03059055,-21.60676741,56.83817228,-73.93718263,0.0832293939368528
158.11104214,77.16885819,-86.1577155,-22.28940726,56.29066467,-75.50930146,0.0797028469896601
157.04364922,77.11781725,-87.12953562,-23.02181732,55.7876001,-77.10526205,0.0780465232952351
156.25266457,77.13299266,-87.928728,-23.62554574,54.97193291,-78.00852518,0.0777296798283755
155.19678017,76.8182152,-88.60112678,-24.29443319,54.10197385,-78.76146431,0.0782429690779129
154.62020709,76.72205984,-89.08388367,-24.7793124,53.08317541,-79.23293457,0.0791181742659071
153.64938168,76.20211799,-89.47250695,-25.38104145,51.99048196,-79.55259678,0.0799407940253228
153.17445577,75.91307527,-89.67766076,-25.79455849,50.77768477,-79.59574466,0.080356868470701
152.55362917,75.38835763,-89.7721819,-26.26963625,49.48478319,-79.57900423,0.0800753641210817
151.95946026,74.76610729,-89.76571102,-26.71382183,48.11369303,-79.33211915,0.0788673099935005
151.56847805,74.13019342,-89.55956763,-27.10660642,46.70169111,-78.62121844,0.0765627175349404
150.60804027,72.97255909,-89.44391875,-27.65301318,45.16243728,-78.49810759,0.0730461371035147
150.35189623,72.20611899,-89.00734168,-27.93200941,43.64352927,-77.57683286,0.0682515166263116
149.86974467,71.16906297,-88.64539557,-28.31420591,42.01055654,-77.20618996,0.0621568459926835
149.60521358,70.17127534,-88.03075148,-28.58975868,40.39343319,-76.1746108,0.0547789041632654
