thigh,shank,foot,thigh_,shank_,foot_,knee_moment,shank_new,shank_new_second derivative,T_physics,knee_moment_minus_T_physics
174.72139755,73.21497068,-55.34102576,-6.95116496,50.26582742,-46.23553886,0.719955616932972,-1.8637503534726816,-12.078669770811956,-7.56206967685635,8.282025293789323
174.10337064,73.81247034,-57.92915906,-7.40549787999998,50.35575787,-48.75145953,0.673128057114918,-1.8533220171261349,-17.311111017759284,-8.416661546200245,9.089789603315163
173.46692804,74.37536716,-60.51745947,-7.86425514000001,50.41608561,-51.2381996,0.629148020465904,-1.8434976142681287,-22.13470365143744,-9.20426813666899,9.833416157134893
172.82070754,74.9082843,-63.08923243,-8.33263972,50.45049807,-53.68415815,0.587925023328833,-1.8341964555348171,-21.74689847295852,-9.156704241434587,9.74462926476342
172.16880529,75.40894113,-65.61840568,-8.81316672,50.46341437,-56.07969004,0.549131796760226,-1.82545834542872,-21.5775142690533,-9.14276343168465,9.691895228444876
171.51833519,75.87949771,-68.08278603,-9.30841056,50.45776663,-58.41013282,0.512335292583661,-1.817245583790796,-21.402129623180333,-9.126675245128784,9.639010537712444
170.87454886,76.31888505,-70.45818849,-9.82220161000001,50.43650647,-60.66658855,0.477112869250505,-1.809576828016216,-21.712251941976568,-9.187127838450252,9.664240707700756
170.24375188,76.72808595,-72.72201278,-10.35814,50.40247036,-62.83397109,0.443102833377892,-1.802434925009092,-23.1741170341615,-9.430812889295115,9.873915722673008
169.63016019,77.10442693,-74.85146588,-10.91548751,50.35378379,-64.89448588,0.410017151546243,-1.7958665357979098,-25.805544711408057,-9.86058438450141,10.270601536047653
169.03761278,77.44389628,-76.82517365,-11.49050791,50.28855144,-66.8386413,0.377683039189848,-1.7899416779308046,-28.43357423260473,-10.288743460490693,10.66642649968054
168.46651434,77.74211393,-78.62456942,-12.0954859,50.207693,-68.6497534,0.346113880936627,-1.7847367980507445,-32.36924631729199,-10.925026544664197,11.271140425600825
167.92330437,77.99679423,-80.2314107,-12.72586438,50.10668,-70.31263495,0.315544456735067,-1.7802917882757776,-37.15404202702111,-11.696086206082176,12.011630662817243
167.40138822,78.19433881,-81.63333874,-13.37086508,49.97587823,-71.81327675,0.286372516385686,-1.7768439849353084,-39.339086040104384,-12.049875175783761,12.336247692169447
166.91080673,78.3368152,-82.81327592,-14.03174863,49.81111541,-73.13514207,0.259036008983217,-1.7743573028234527,-44.58874321479289,-12.892794017679485,13.151830026662703
166.45265815,78.42116733,-83.76675022,-14.70273708,49.60458681,-74.26230396,0.233944217011927,-1.7728850804238827,-51.8803640558052,-14.061197126036834,14.295141343048762
166.01075597,78.42136149,-84.4906364,-15.38495054,49.35081097,-75.20778825,0.211484116493396,-1.7728816916926071,-54.06764558098409,-14.411166169447462,14.622650285940859
165.60021176,78.35074326,-84.9853052,-16.06785355,49.04126072,-75.94742992,0.191973673935473,-1.7741142123180376,-57.79137535329326,-15.005503948791938,15.197477622727412
165.21127546,78.19612299,-85.25520405,-16.74886177,48.67015901,-76.48254843,0.175543171481658,-1.77681284511986,-61.93215853168121,-15.664804233014191,15.84034740449585
164.84104915,77.949199,-85.32746414,-17.42237995,48.23057708,-76.83900105,0.162082235687028,-1.7811224817475215,-59.44782894911737,-15.262074322021029,15.424156557708057
164.49707838,77.61603936,-85.21118565,-18.08744738,47.72152284,-77.01468133,0.151289199344746,-1.7869372144002809,-60.56425498508933,-15.433467033224467,15.584756232569212
164.19064678,77.20704377,-84.90753932,-18.74021385,47.14470677,-77.02236531,0.142744484152601,-1.7940755340719177,-67.86028278247036,-16.591683555818747,16.73442803997135
163.8848196,76.68894811,-84.45586769,-19.37700705,46.49186962,-76.87688416,0.135969446047436,-1.8031180091792107,-68.29187652654944,-16.64873098634752,16.784700432394956
163.59491501,76.07607776,-83.86800034,-19.99475531,45.76502239,-76.59834981,0.130471759172461,-1.8138146146745608,-65.23396368395274,-16.144656836934576,16.275128596107038
163.32085743,75.37057323,-83.15837224,-20.59424068,44.96752391,-76.19605797,0.125778778869532,-1.8261279916107955,-64.64868846325133,-16.03315809358049,16.15893687245002
163.0592103,74.57134867,-82.34044321,-21.17161137,44.0989262,-75.68395337,0.121460523408917,-1.8400770916455989,-69.1707807046238,-16.73542435214696,16.856884875555878
162.81007199,73.68178865,-81.42577764,-21.72729855,43.16359444,-75.07104919,0.117143982281807,-1.8556028428887053,-58.48724510737257,-15.001089497899505,15.118233480181312
162.53852989,72.6703002,-80.43319803,-22.24668092,42.14825625,-74.36822346,0.112520426779737,-1.8732566466870997,-41.82452914272216,-12.305011025182116,12.417531451961853
162.36594267,71.65789684,-79.33044449,-22.76120492,41.10273699,-73.56995931,0.107347293882218,-1.890926418677353,-52.01758358693409,-13.904076960375038,14.011424254257257
162.16964541,70.52961483,-78.16632274,-23.23743325,39.98563634,-72.69472523,0.101446061108788,-1.9106186546428725,-55.36533802242616,-14.402199827449405,14.503645888558193
162.00002797,69.33596623,-76.92440582,-23.68117551,38.81278124,-71.73957862,0.0946973480216523,-1.9314517528246933,-43.557011026091885,-12.470836274035623,12.565533622057275
161.84598587,68.07170944,-75.61626141,-24.09487369,37.58921576,-70.7119958,0.0870342856256202,-1.953517196400888,-38.42002009061485,-11.601796816204285,11.688831101829905
161.73806658,66.76447233,-74.23362612,-24.46932652,36.31313904,-69.61540932,0.0784350004540552,-1.976332788074643,-38.63178961540204,-11.584164766448303,11.662599766902359
161.64680002,65.39367355,-72.79296665,-24.81236849,34.99163998,-68.45300295,0.0689148748367843,-2.0002577401679646,-37.6989111302084,-11.377863797383114,11.446778672219898
161.58750814,63.97163458,-71.28671039,-25.11051208,33.61964997,-67.22370171,0.0585190750596718,-2.025077002286133,-34.91877616471406,-10.87063642757195,10.929155502631623
161.5534873,62.49963881,-69.73269569,-25.37482087,32.20502782,-65.94354289,0.0473156887682613,-2.0507681750480624,-33.909106683092105,-10.641063652526018,10.68837934129428
161.54511113,60.97872698,-68.13339622,-25.59931038,30.74636245,-64.61346421,0.0353896813378011,-2.0773130941140945,-32.02327668098359,-10.265429379721013,10.300819061058814
161.5620574,59.4113192,-66.49661687,-25.78317287,29.24457536,-63.24170013,0.0228377594203675,-2.1046695205964694,-36.225074824685066,-10.857766313293563,10.88060407271393
161.60504106,57.80233952,-64.83496488,-25.92999885,27.70324658,-61.8418869,0.0097641227971122,-2.1327515136101542,-27.70608958444498,-9.408718086633836,9.418482209430948
161.63522631,56.1154452,-63.14900435,-26.02018367,26.11011459,-60.38547316,-0.0037229787848232,-2.162193373627345,-12.315467317085549,-6.8518308943568105,6.848107915571987
