thigh,shank,foot,thigh_,shank_,foot_,knee_moment,shank_new,shank_new_second derivative
184.60540022,39.27001962,-38.70761737,27.59878532,16.11772527,-10.9432595,-0.161087996928038,-2.4562015138980207,12.67061563994254
184.0089003,40.07678453,-40.84824334,26.34168079,16.81718833,-13.65752726,-0.154883848702951,-2.4421208099289653,18.846623768409287
183.38234429,40.91984808,-42.89456622,25.05262445,17.54179994,-16.27007717,-0.149540892691996,-2.427406575177913,24.916278513562595
182.7241624,41.79829755,-44.82745099,23.72307391,18.30328849,-18.790238,-0.145088644071138,-2.4120747396140136,22.856948821163847
182.03556986,42.7124363,-46.66531962,22.36151363,19.1001249,-21.21646927,-0.141435272945787,-2.3961200086064487,20.92632494381519
181.3119923,43.65077124,-48.41968413,20.98102859,19.92990664,-23.54589377,-0.138396113583469,-2.3797429744169456,21.32656908388153
180.55967601,44.62492353,-50.09910176,19.56262202,20.80144716,-25.82153122,-0.135728545852026,-2.362740809540603,19.4445456448733
179.77663246,45.62543717,-51.71965613,18.12322622,21.70917643,-28.03173716,-0.13316201260164,-2.3452785523114894,15.676063885208258
178.96502774,46.6488198,-53.29530241,16.66164884,22.65120477,-30.1927311,-0.130422907646855,-2.32741715591027,12.445799778961764
178.1254998,47.68992033,-54.83983496,15.17969819,23.62486401,-32.31675945,-0.127254302973605,-2.3092465238175124,8.78584259220716
177.26132196,48.74402525,-56.36216545,13.68110542,24.62372856,-34.4146122,-0.123430871159739,-2.290848922302041,6.219838581982273
176.37222079,49.80474266,-57.87147619,12.16670236,25.64412588,-36.49124838,-0.118769486498813,-2.2723359110643147,1.5651240067349192
175.46637439,50.87486775,-59.37043266,10.64174509,26.67745182,-38.54163614,-0.113135989465729,-2.2536587048356136,-4.8556543320366075
174.53458098,51.92853249,-60.86040422,9.10386742,27.72039423,-40.58634261,-0.10644858840802,-2.2352687859104434,-6.5800012357719595
173.59140244,52.9778894,-62.33260527,7.56040793,28.76203976,-42.59394605,-0.0986783585383092,-2.21695405280239,-8.889757750547567
172.63523749,54.01462169,-63.79074089,6.01461845,29.79490493,-44.5755653,-0.0898472027404286,-2.1988596608801494,-13.548767581079701
171.66763397,55.02997649,-65.22715685,4.46616917,30.8132181,-46.52392504,-0.0800234483631634,-2.181138376544221,-16.584766069600576
170.69324022,56.02308217,-66.63008699,2.91952513000001,31.81019674,-48.41735387,-0.0693153302460137,-2.1638054126079633,-19.643312466728347
169.7121647,56.98703987,-68.00117684,1.37656041,32.77875738,-50.27300852,-0.0578630375696185,-2.146981176893012,-22.771864020141308
168.72734809,57.91899476,-69.32768323,-0.160909570000001,33.71399879,-52.06398233,-0.0458301907033737,-2.13071549558245,-25.683129063005516
167.73947014,58.81363008,-70.60583965,-1.69182645999999,34.61121599,-53.79287252,-0.0333953805786036,-2.1151011636438173,-28.500488410796443
166.75031041,59.66775386,-71.8320216,-3.2148401,35.46565569,-55.45725989,-0.0207441579759012,-2.1001938914632374,-27.632248194451314
165.76079729,60.47692452,-73.0002031,-4.72938778,36.27415556,-57.05041981,-0.0080617543919068,-2.086071199235702,-32.62473459450632
164.78595562,61.25819184,-74.10636165,-6.24345502,37.03390486,-58.58589329,0.0044732497636607,-2.07243551216347,-40.410004361164376
163.79280716,61.953293,-75.15167051,-7.73851583000001,37.74171364,-60.04051648,0.0166941609419602,-2.0603037082870377,-38.58475822805296
162.818714,62.61709755,-76.14066626,-9.22376070999999,38.38783838,-61.421421,0.0284502317586826,-2.0487181332998188,-36.17072527177356
161.83790986,63.2085871,-77.05584471,-10.70181324,38.98442093,-62.7282501,0.0396095219843207,-2.0383946931611785,-39.98459780928609
160.88933624,63.76876027,-77.87907636,-12.16957598,39.53210624,-63.9364816,0.0500605854873157,-2.028617826963345,-41.73003003570486
159.92136025,64.23478633,-78.67955362,-13.63096246,39.99749563,-65.12360901,0.0597130626660663,-2.020484137816248,-38.091138973017635
158.99928428,64.68132753,-79.34310065,-15.07315609,40.421575,-66.16932359,0.06849731513565,-2.0126905236304418,-43.71643812662196
158.07212985,65.04273941,-79.97151755,-16.51156156,40.77038147,-67.18529546,0.0763632587162029,-2.006382696368619,-48.630220649388264
157.16102489,65.34341805,-80.52868654,-17.93765194,41.05080772,-68.12590045,0.0832785397319623,-2.0011348641102007,-52.313849736791425
156.25821539,65.57206185,-81.0146696,-19.34847309,41.26406656,-68.99799801,0.0892261931846851,-1.9971442769859291,-47.81879264552868
155.3436461,65.70577229,-81.45775858,-20.74021451,41.39647731,-69.81284953,0.0942019219273602,-1.9948105895636388,-43.459625144492975
154.49466303,65.82740279,-81.77537356,-22.12712431,41.4811335,-70.52812148,0.0982111346272306,-1.992687736867792,-49.2481719243476
153.60515919,65.81912122,-82.06996198,-23.4799822,41.4766929,-71.199397,0.101265876258803,-1.9928322775315261,-48.03532866450632
152.78593192,65.80057249,-82.25844617,-24.83094012,41.42066987,-71.78470037,0.103381778844747,-1.9931560139420896,-48.51520519701502
151.93217115,65.65724799,-82.4070622,-26.13801907,41.27749286,-72.30947377,0.104575152584243,-1.9956574983658641,-44.38884018358458
151.14264125,65.49577054,-82.47402111,-27.44248078,41.08289455,-72.76865455,0.10486032849297,-1.9984758115360888,-47.512644441431995
