thigh,shank,foot,thigh_,shank_,foot_,knee_moment
167.70261562,8.91951356,-29.56725218,35.74091847,6.0605971,3.52768862,-0.141241844152265
167.39247033,9.10241819,-31.30037508,34.67819963,6.40231599,0.923392970000002,-0.145141224752334
167.01901573,9.44803252,-32.95505273,33.54961388,6.82008973,-1.48754784,-0.147902362427913
166.59898015,9.65534732,-34.68073335,32.38203387,7.26866012,-4.11385848,-0.14974932583524
166.16997222,10.08708352,-35.91073194,31.17620229,7.7917191,-6.09580543,-0.150943714589303
165.5496646,10.51386621,-37.91822629,29.84452485,8.43288146,-8.90964432,-0.151696758400515
165.05684622,11.1023897,-39.19993357,28.54338525,9.06881554000001,-10.89043983,-0.152139857119803
164.23583182,11.72165639,-40.93529356,27.05927768,9.9372229,-13.39510532,-0.152319553061941
163.68254188,12.46072106,-42.30216705,25.66453738,10.6989741,-15.43452322,-0.152203083473209
162.720345,13.27098643,-43.8006368,24.07022164,11.76272832,-17.66024869,-0.15169886425835
161.86691515,14.11890155,-45.23841148,22.49562223,12.76022571,-19.75507533,-0.150680633159079
160.99082176,15.06528051,-46.67996787,20.87505816,13.8542013,-21.88686456,-0.149007346697493
160.05901035,16.06475481,-48.11797371,19.20315988,15.02009608,-24.01222096,-0.146538692912566
159.1292763,17.14777581,-49.53935263,17.50193012,16.23994475,-26.14119104,-0.143146255286927
158.19051089,18.34530282,-51.02840428,15.78206195,17.52870829,-28.27652737,-0.138720580618181
157.20502861,19.53711888,-52.44855853,14.01647791,18.8757728,-30.41262456,-0.13317511028844
156.17602302,20.74202825,-53.84926489,12.21361992,20.27076338,-32.5544272,-0.126448937815316
155.13004086,21.97830006,-55.26492842,10.3917302,21.69846812,-34.70905657,-0.118509843284697
154.07467577,23.24736139,-56.68688226,8.55708794,23.15589571,-36.86853781,-0.109357176472102
152.99149734,24.52879738,-58.09670593,6.69976703,24.63388832,-39.01815587,-0.0990235731827561
151.95051718,25.85791471,-59.55571919,4.86102184999999,26.11754788,-41.1940597,-0.0875752239307898
