knee_moment,thigh,shank,foot,thigh_,shank_,foot_,shank_new,shank_new_second derivative,T_physics,knee_moment_minus_T_physics
18.3566474601593,203.33790099,175.51532599,18.12076903,40.35726777,27.71388541,4.51672745,-0.0782723273531169,-30.86273395749295,-5.397808912877567,23.754456373036867
19.159250751076,202.47076311,172.94177878,18.07465517,39.35006318,25.48388059,3.89384477,-0.1231891996231311,-45.61086911127177,-8.020260863156981,27.179511614232982
19.7714475571579,201.55623072,170.27981635,18.15550405,38.27021516,23.09781891,3.38523834,-0.16964920859102,-59.550124441904906,-10.520779142199498,30.292226699357396
20.1769853151861,200.59554043,167.53335333,18.38959658,37.12539159,20.57562774,3.00403206,-0.2175840310742867,-56.977641769491605,-10.385745636468378,30.56273095165448
20.3634125849085,199.57928768,164.70310963,18.79951864,35.90806693,17.89828288,2.80035131,-0.2669811022731136,-50.50252260446513,-9.631669332008661,29.995081916917158
20.3301471235088,198.51052259,161.79847004,19.40637332,34.63007306,15.09862609,2.78331426,-0.3176766267023915,-37.76102565296551,-7.878442582344386,28.208589705853186
20.0808286489323,197.39526596,158.83704477,20.21669738,33.28756047,12.16986716,2.99310834,-0.3693632482156537,-23.49096759723377,-5.881362397417009,25.96219104634931
19.6250973176297,196.25083521,155.84723201,21.2377384,31.89193157,9.14529601000001,3.42963765,-0.4215453248957929,-14.133566326905544,-4.6672960023274355,24.292393319957135
18.9886271368894,195.07651554,152.83638658,22.49218683,30.44939857,6.04466226,4.11329558,-0.4740944909179171,-3.8367293693942974,-3.2982907223825966,22.286917859271995
18.2064647864628,193.86983666,149.81501461,23.93107018,28.96239244,2.88527575999998,4.99533483,-0.5268273797218848,10.99466846168582,-1.1972784872263875,19.403743273689187
17.3256067227591,192.64823256,146.81374555,25.56405984,27.4327165,-0.330342480000013,6.11235841,-0.57920940655712,24.566092161795797,0.712083459292256,16.613523263466845
16.4161787256116,191.41544352,143.84579202,27.36387198,25.86544185,-3.58168838,7.43571414,-0.6310099677018081,33.73465229770325,1.9285763982239756,14.487602327387625
15.5566226602532,190.18224165,140.93185786,29.2972137,24.26045808,-6.86603155999998,8.96185739,-0.6818677129801434,42.0109233255161,3.0159117825238475,12.540710877729353
14.810261503019,188.93723371,138.06985475,31.3452744,22.64222841,-10.10629688,10.56726062,-0.731819090451961,51.910310415118666,4.376492131697244,10.433769371321755
14.2190566433225,187.70350295,135.29067503,33.45992077,20.98754203,-13.37076341,12.34155772,-0.7803249270706151,57.40648138401259,5.048396003950333,9.170660639372166
13.8056923328083,186.47102663,132.59134165,35.61919198,19.32252816,-16.57970512,14.16081601,-0.8274371821606021,64.2591972967077,5.9526192954656185,7.853073037342682
13.5751714219133,185.23952828,129.97840711,37.78784118,17.65092185,-19.72319967,15.99395277,-0.8730414930226855,71.15416588527097,6.87890113273799,6.69627028917531
13.5158374044885,184.03362444,127.48100663,39.93143834,15.95906756,-22.84098572,17.88276742,-0.9166293541395724,73.53133748774887,7.09891001481285,6.416927389675651
13.5997910904979,182.82354487,125.07382253,42.03724115,14.27961029,-25.84221695,19.70065907,-0.9586426423862288,79.57231472798031,7.9193057844991674,5.680485305998733
13.7827216634937,181.64159018,122.79197514,44.06998428,12.58893978,-28.79341519,21.51431396,-0.998468392369768,83.0627550658103,8.347063104412161,5.4356585590815385
14.003223457601,180.47425145,120.62515373,46.02747797,10.91419986,-31.6265104,23.24148039,-1.0362865602769742,84.91140780952921,8.525976663334655,5.477246794266346
14.1817237697554,179.32580443,118.57885818,47.89027809,9.25408182000001,-34.34536326,24.88069478,-1.0720011550933823,92.50710165815912,9.637558109822063,4.544165659933338
14.2289916327952,178.2040674,116.66299146,49.65382669,7.61690548000001,-36.93511216,26.4171485,-1.1054393373867666,93.60638157956068,9.722291865117342,4.506699767677858
14.074242725437,177.12333451,114.89576787,51.28597916,6.00060238,-39.39666564,27.80352622,-1.1362832076511808,87.2889110245545,8.632624108542867,5.441618616894132
13.683711118902,176.05154404,113.23715425,52.81482654,4.39891586000002,-41.76186268,29.15479725,-1.165231476338603,90.3676508811202,9.055811570373976,4.627899548528024
13.0503509311977,175.01043082,111.71280618,54.21553804,2.82673986,-43.98632679,30.35484105,-1.191836369106524,93.83522391509524,9.550822377801978,3.499528553395722
12.1939914811998,174.00203286,110.32908554,55.46602122,1.28051216999998,-46.08168635,31.40920943,-1.2159868502023272,87.44682492461963,8.477741336036386,3.7162501451634142
11.1718656690027,173.02148858,109.06748072,56.60971409,-0.222627609999989,-48.01302111,32.32434968,-1.2380060081703574,83.42293517288768,7.790278893954689,3.381586775048012
10.060189903919,172.05613852,107.92205023,57.60414532,-1.70999992,-49.85103587,33.13633056,-1.2579975415735896,83.01251925395326,7.687323921388703,2.3728659825302962
8.92637570802763,171.11995393,106.90013347,58.47384821,-3.16398805999998,-51.55337607,33.81874719,-1.2758333537169022,79.99677356607782,7.173423878195191,1.7529518298324387
7.82119741419493,170.20545867,105.99064162,59.22038856,-4.58593592,-53.12707969,34.37832937,-1.2917069810194566,80.50030105527517,7.227564748045179,0.5936326661497509
6.78092361330056,169.31525717,105.19113397,59.86193014,-5.97603796999999,-54.57743172,34.83936213,-1.3056610219068392,84.96944524314375,7.920575758777828,-1.1396521454772675
5.8294538460876,168.45706782,104.52046576,60.34356439,-7.33367900000002,-55.89716342,35.13593234,-1.317366390359796,81.82135821941161,7.39923542745437,-1.5697815813667697
4.98037091550343,167.62804123,103.96897353,60.67680025,-8.66192563999999,-57.0987725,35.28508267,-1.3269917455724618,78.94826527261588,6.925614105513095,-1.9452431900096645
4.23885158839339,166.8255172,103.51909175,60.93110179,-9.96289643,-58.1981062,35.37840899,-1.3348436638781944,81.19768575515218,7.274552295259273,-3.0357007068658826
3.60340319486546,166.05989634,103.19915333,61.01415218,-11.22643772,-59.15941234,35.28480695,-1.3404276427108228,79.824425793098,7.047244337262001,-3.4438411423965407
3.06741161446217,165.32461839,102.98294621,60.99044616,-12.47318116,-60.04763847,35.10829422,-1.3442011688210775,78.16784304291558,6.7771654613323795,-3.7097538468702096
2.62049841924588,164.62826135,102.8866934,60.84889137,-13.68614245,-60.81741073,34.82068765,-1.345881097269874,79.51506443785838,6.990509773632648,-4.370011354386769
2.24969264199817,163.96004662,102.89466942,60.58372993,-14.86765149,-61.47630435,34.41014545,-1.345741889459669,88.12231621436072,8.367852667682218,-6.118160025684048
1.94042684623868,163.33971254,103.02982123,60.18590528,-16.02311638,-62.03997756,33.8795407,-1.3433830453851394,90.4422183280884,8.742148171013959,-6.801721324775279
1.67736924980697,162.78539502,103.31129631,59.65053531,-17.15826061,-62.52559382,33.24349142,-1.3384703784768246,81.86398090506364,7.376211977967611,-5.698842728160641
1.44510536631312,162.2573639,103.6911448,59.00319005,-18.26047342,-62.90113283,32.49487088,-1.331840771667596,81.51927663246683,7.330160272888366,-5.885054906575246
1.22868399228915,161.77892486,104.19696926,58.23541887,-19.33437369,-63.18071694,31.64019254,-1.3230124694034735,82.61494721298446,7.5179766065205325,-6.289292614231383
1.0140412418044,161.3442142,104.81953942,57.35339078,-20.38083408,-63.36745384,30.68438763,-1.3121465702868058,81.5762755951832,7.3677951308568135,-6.353753889052413
0.78831356756241,160.9506305,105.55599099,56.34953471,-21.39946685,-63.46069144,29.61228891,-1.2992930656088244,83.17611420073145,7.6435694897459765,-6.8552559221835665
0.540049789461249,160.60692872,106.41533167,55.24292623,-22.39028672,-63.46386843,28.45388433,-1.2842947413464971,83.17786476596866,7.668136635376831,-7.128086845915582
