thigh,shank,foot,thigh_,shank_,foot_,knee_moment,shank_new,shank_new_second derivative
166.66005339,3.42522697,-26.69382776,14.23047365,-50.72556166,31.50285255,-0.164643442128267,-3.081811165335184,-1.1872288077263704
166.8612991,3.94568151,-25.26315347,15.50040495,-51.17488869,36.1248139,-0.172604328958668,-3.0727275200052317,-3.070960924080879
167.02516027,4.46273489,-23.92405554,16.75075278,-51.5834285,40.53405894,-0.176632055679555,-3.063703236115666,-5.009054810649616
167.14071212,4.96899528,-22.67848559,17.97645861,-51.94427675,44.70419662,-0.176584744951361,-3.0548673254377356,-3.297675703270997
167.2214261,5.47154304,-21.52308501,19.17246964,-52.25342024,48.62303304,-0.172432727198953,-3.046096212377213,2.3979741818225264
167.27586133,5.97341476,-20.4691161,20.33399684,-52.50892103,52.24809139,-0.164256938402003,-3.0373368984405666,3.5023015954349646
167.31869542,6.49409057,-19.51091955,21.4576045,-52.69453357,55.58362271,-0.152253832224182,-3.028249391220578,-2.794622943618208
167.33098463,6.99790095,-18.61647388,22.55520811,-52.82229763,58.66058323,-0.136744252278154,-3.019456241283854,-4.925284242545125
167.3219883,7.50062609,-17.82476264,23.61784519,-52.87725528,61.4319869,-0.118158381584698,-3.0106820323583046,-0.03728197815355827
167.29722619,7.99416734,-17.10232574,24.64484764,-52.8602546,63.93342241,-0.0969929696986861,-3.002068112551396,3.5822935257012745
167.27507926,8.506948,-16.47566631,25.62884149,-52.75857388,66.14416036,-0.0737653646380751,-2.9931184016938466,-24.46285593653119
167.24754457,9.01095876,-15.89430554,26.57858466,-52.58502328,68.12979117,-0.0489807652455971,-2.984321754466368,-19.819428405547512
167.14214196,9.37310807,-15.30113037,27.54202914,-52.36854722,69.96793154,-0.0231163136820537,-2.9780010566230417,35.29770634393525
167.12561501,9.91419322,-14.88379004,28.40826604,-51.99866165,71.4461814,0.0033766034649212,-2.9685573392218947,23.0008948512328
167.12618389,10.4415091,-14.49465791,29.25096404,-51.55773569,72.73638884,0.0300606918769248,-2.9593539409178433,-6.731181655568186
167.12448069,10.9492131,-14.1591117,30.06060473,-51.03863989,73.82816621,0.0565057897076746,-2.950492834492298,-4.530085849352439
167.14805642,11.4713433,-13.87774523,30.83565008,-50.42559473,74.71700765,0.0822891151654937,-2.9413799433782017,-5.64667594627366
167.16650223,11.9582775,-13.63705066,31.58110587,-49.74289461,75.43815078,0.106999328258692,-2.9328813383476366,-0.7577085148202656
167.22310159,12.46882443,-13.44220927,32.28530257,-48.96505309,75.96630382,0.130247298821947,-2.9239706134331875,-5.5979079563339695
167.29697144,12.96300055,-13.28602138,32.95800074,-48.11621058,76.3318517,0.151680724983952,-2.9153456130544573,-14.75836103786321
167.38545895,13.43423191,-13.14666382,33.605025,-47.19816207,76.56565675,0.170999877664182,-2.9071210742838067,-8.144551029158897
167.48788317,13.88316442,-13.03028856,34.22191877,-46.2090452,76.66428629,0.187983093639317,-2.8992857238650642,-7.871295300154735
167.64343996,14.35297455,-13.05874464,34.78833151,-45.14609804,76.46476569,0.202510319917553,-2.891085990237342,-28.899735967842233
167.78163178,14.75822909,-12.85165673,35.35917567,-44.03982131,76.4611903,0.214558571316755,-2.8840129642056866,-22.828754772437065
167.97202456,15.1061339,-12.93848539,35.87032611,-42.89966478,75.89715749,0.224175286682548,-2.877940879787661,-8.262400896250632
168.1345747,15.50249463,-12.64317926,36.38950155,-41.64544095,75.89990476,0.231456657608327,-2.8710230800235528,-24.3712104428484
168.30261221,15.81195318,-12.72718216,36.82634597,-40.38387238,75.13765365,0.236537658478967,-2.8656220094276055,-11.949346109232373
168.4656872,16.10712342,-12.76962538,37.23421219,-39.06358201,74.34934546,0.239575005402489,-2.8604703168857037,-4.120933548792394
168.79980414,16.44930775,-12.37720552,37.66050239,-37.65746065,74.69675051,0.24071130517645,-2.854498073678473,-49.46331342524868
168.92317487,16.688141,-12.43139527,37.98427256,-36.24270003,73.66998078,0.240046051682934,-2.850329647102734,-60.13115502187194
169.24163358,16.80325841,-12.19723793,38.36580601,-34.83051818,73.46118199,0.237642537542763,-2.8483204692718656,-19.450486745640205
169.45061072,16.92463244,-12.01387039,38.66539089,-33.35375414,72.87410817,0.233554979054605,-2.8462020928219514,-3.8323067050649584
169.69444271,17.04576599,-11.84372263,38.93867902,-31.8545325,72.26858129,0.227848563386315,-2.844087913539822,-9.324653657571957
169.95304667,17.13916638,-11.63369489,39.18323786,-30.33291325,71.67569754,0.220607232233164,-2.8424577692116753,-15.723679957866388
170.21884882,17.23484724,-11.42853852,39.38091432,-28.77063121,71.10084636,0.211929557449766,-2.8407878231735357,-17.886732822369744
170.46422844,17.26361027,-11.18045746,39.551085,-27.19833003,70.5140438,0.201922351805843,-2.840285813597186,-11.785267706247993
170.72574848,17.32144506,-10.92498048,39.66414932,-25.58092655,69.97324685,0.190705971573028,-2.8392764060894864,-15.826891748504934
170.95602502,17.32052955,-10.68574956,39.74933749,-23.95661677,69.39681986,0.178421516036365,-2.839292384753321,-38.03247845685753
171.22065254,17.31736147,-10.36969458,39.79829463,-22.31570876,68.90757704,0.165225900151413,-2.8393476781802875,-7.833500195206788
171.41321281,17.15953878,-9.93557024,39.87182943,-20.72103953,68.353845,0.151290385542674,-2.842102203755142,22.7821387734517
171.70430113,17.26839523,-9.78417975,39.76268672,-18.98373986,67.85077064,0.136815884124981,-2.8402023002906094,-18.86917691299228
171.88455347,17.12908005,-9.380863,39.74784354,-17.358372,67.36919667,0.122040730282006,-2.842633808879618,28.766726170879053
172.08290851,17.11131657,-9.15366745,39.59474049,-15.63114955,66.76630673,0.107222186881208,-2.8429438400922304,24.792449148471896
172.32179638,17.26344252,-9.10394425,39.30315862,-13.82407259,66.1091299,0.0926166099132484,-2.840288741387006,-46.93948355106947
172.44860062,17.09628818,-8.66114068,39.12598372,-12.14783206,65.56179986,0.0784823063631116,-2.8432061349790043,14.043837204735787
172.59964037,17.12886156,-8.5104404,38.81325708,-10.37716931,64.89126582,0.0650877430659676,-2.842637622249501,41.01056866611774
