thigh,shank,foot,thigh_,shank_,foot_,knee_moment,shank_new,shank_new_second derivative
155.97911397,45.6710477,-45.13941398,-7.05981770999998,46.21296434,-30.38507511,0.127527089977441,-2.3444824983894095,-132.42223536319207
155.36608189,46.59329762,-47.868149,-7.87183862999998,46.40966463,-33.19316687,0.0987343397687354,-2.3283862007591556,-105.9371257635755
154.23416451,47.13618578,-50.52639343,-8.88276691000002,46.73320921,-35.92756036,0.0747822542333171,-2.3189110148970613,-21.445230529058
153.44076655,47.83082244,-53.0259539,-9.77207325000001,46.89163645,-38.56570033,0.0555857860731506,-2.3067873180750054,-10.289078968988008
152.64316141,48.47845174,-55.3499734,-10.6521722,46.9770996,-40.93626922,0.0408706270593156,-2.295484054457619,-46.05194348385577
151.78532937,49.00939518,-57.48951387,-11.54160128,47.01840624,-43.09832534,0.0302123433307801,-2.286217343287754,-38.07181817820027
151.10278618,49.5568595,-59.29889175,-12.32516313,46.9166876,-44.70526952,0.0230897578396965,-2.276662288366562,-62.93299664728025
150.2576463,49.96983247,-61.14387843,-13.22789789,46.84761307,-46.6785848,0.0189342219087459,-2.2694545503183225,-68.63156821353743
149.41526495,50.27468775,-62.70657714,-14.11616695,46.72346433,-48.28958373,0.0171681828376204,-2.2641338219402334,-46.15775581508608
148.64139332,50.53703984,-64.07082557,-14.97335366,46.52485156,-49.67376667,0.0172342454582719,-2.259554914170245,-46.53057385127557
147.87917071,50.72805154,-65.29013029,-15.83798541,46.28176784,-50.98511563,0.0186159759215285,-2.2562211310954132,-48.37803278978203
147.12295386,50.83764666,-66.35445995,-16.71393056,45.99600245,-52.18567726,0.0208516906519558,-2.254308335407295,-42.96710544688498
146.43388223,50.90422962,-67.25891139,-17.56482696,45.64458422,-53.2018573,0.0235424201502997,-2.2531462435295713,-44.82841880899091
145.7625833,50.8920701,-68.03737,-18.41968534,45.25180449,-54.17732831,0.0263551490270536,-2.253358467189033,-45.719585670389584
145.13974495,50.82355978,-68.68557442,-19.25730461,44.80204308,-55.01579517,0.0290223324245547,-2.2545541978446284,-47.63730283792622
144.53526382,50.68453961,-69.2325371,-20.10516145,44.31322967,-55.81916921,0.0313385859550628,-2.2569805575378106,-45.91787601735842
144.11397871,50.4699483,-69.43030679,-20.81120591,43.74226698,-55.97635304,0.0331553422849043,-2.260725882443478,-42.02566263106
