thigh,shank,foot,thigh_,shank_,foot_,knee_moment,shank_new,shank_new_second derivative
162.11220461,-0.145007079999999,-17.21700429,6.07774563999999,-47.46027649,32.43781475,-0.129219394684317,-3.1441235045744964,-64.89144281824011
162.45879459,0.60421376,-16.690804,7.22385806,-47.86761496,36.37132658,-0.11131584492899,-3.1310471340919386,-61.930360842543664
162.68947249,1.16753431,-16.07726953,8.4448572,-48.30824838,40.30461713,-0.0902089440548826,-3.1212153357502928,-33.586227752797626
162.88900604,1.74782061,-15.6452708,9.63155093,-48.66987847,43.82154179,-0.0661559385092793,-3.1110874292110773,-12.18241737754866
163.06775248,2.28764079,-15.19875407,10.81226805,-48.98321772,47.15952457,-0.0394975547636992,-3.101665789701369,-11.325663173002987
163.23561493,2.82162735,-14.81909232,11.96697677,-49.23067406,50.17686622,-0.0105801964794842,-3.092345966067971,-6.571604456730995
163.39285088,3.342856,-14.47183076,13.09985961,-49.41564766,52.92673553,0.0202950635437632,-3.0832488099697453,-6.875745532188837
163.53843919,3.85778157,-14.17523335,14.20199494,-49.52914657,55.38027314,0.0528786745502491,-3.0742616633705375,-7.6835956110654635
163.66997723,4.35867609,-13.91913767,15.27169521,-49.57360063,57.55513773,0.0869482949980456,-3.0655194047913406,-7.552386993898708
163.78704492,4.84991203,-13.71133049,16.30698688,-49.54127321,59.45425001,0.122250990346133,-3.0569457202342107,-10.068710206989628
163.88971349,5.33122419,-13.54547762,17.30567394,-49.42550766,61.09298867,0.158411739063003,-3.0485452383123257,-14.285052179330293
163.97285797,5.78435303,-13.40093357,18.27470791,-49.23909247,62.51869139,0.194866471433981,-3.040636648118583,-10.181762163936625
164.04315422,6.22192497,-13.29967643,19.20288094,-48.97150137,63.71017249,0.230894808195297,-3.032999577051244,-6.607703101653151
164.11314645,6.66045683,-13.23715474,20.08379671,-48.62257555,64.68264188,0.265745478157575,-3.0253457522193488,-11.151566580118732
164.18007336,7.0747664,-13.16892983,20.9457102,-48.201122,65.50842839,0.298766392260743,-3.0181146861003274,-19.1272203522308
164.24690444,7.47266686,-13.12153635,21.76977214,-47.70769734,66.16322642,0.329460071416907,-3.0111700129781265,-16.171421488189175
164.30189244,7.81801693,-13.03993401,22.58793936,-47.15150963,66.73080821,0.357457238023303,-3.005142517184634,-4.795915202402412
164.38776274,8.19222147,-13.02694406,23.34447792,-46.51813466,67.07832535,0.382464973709118,-2.998611415885723,-15.270491254941732
