thigh,shank,foot,thigh_,shank_,foot_,knee_moment
169.65616513,-37.46171605,4.834261550000001,23.238660510000017,37.46855306,-47.98616465,-0.144698534775365
168.65366129,-40.23729057,5.8620564,21.460104419999993,33.01628887,-45.797878929999996,-0.148369110586824
167.619496,-43.10931586,7.022973660000002,19.640624589999987,28.45770728,-43.485551279999996,-0.151158199125482
166.55133462,-46.07650219,8.311935419999998,17.786782070000015,23.80651322,-41.056361990000006,-0.152990286722016
165.45861796,-49.12507619,9.73007256,15.904822410000008,19.073228119999996,-38.509827720000004,-0.153798566513829
164.62592306,-51.41209357,10.782306740000003,14.373120149999977,15.245836880000006,-36.42031478,-0.153526782067673
163.48231201,-54.65535699,12.523827410000003,12.434420579999994,10.320934109999996,-33.57603185999999,-0.152130907196262
162.30323414,-57.97404811,14.37426283,10.490543800000012,5.371993380000006,-30.6691352,-0.149580612790781
161.15214817,-61.29891533,16.346541959999996,8.546705290000006,0.38436789000000005,-27.625273130000004,-0.145860476551974
160.01390444999998,-64.62790758,18.40699822,6.61256972999999,-4.604077410000002,-24.50538631,-0.140970897825309
158.89400928,-67.94584648,20.549062019999997,4.695073250000007,-9.57566276,-21.316008040000003,-0.13492868713825
157.81143026,-71.23322576999999,22.77722819,2.7989980800000183,-14.529253839999996,-18.034941489999998,-0.127767308330938
156.73768954,-74.50005718999999,25.04848092,0.9292312599999946,-19.429572709999988,-14.739136640000002,-0.119536760204468
155.6906554,-77.72674934,27.369979240000003,-0.9092389600000104,-24.275215079999995,-11.406032669999998,-0.110303094203888
154.67402279,-80.90278952,29.73402662,-2.7160420099999953,-29.059460290000004,-8.039689949999996,-0.100147574586996
153.68699447,-84.02465065,32.1358511,-4.4877603699999895,-33.7751567,-4.644404320000007,-0.0891654975407465
152.7904769,-87.01176426,34.61993448,-6.1842856600000005,-38.32731193000001,-1.2331941700000044,-0.0774646954917921
151.79438258,-90.09362398,37.00819698,-7.927197510000013,-42.97696748,2.1875742499999973,-0.0651637620886379
150.93775657,-92.97468992,39.53547816,-9.561096599999985,-47.390553800000006,5.637435669999995,-0.0523900416734769
150.07468916,-95.8311195,42.0517169,-11.185955519999993,-51.77540159,9.104945400000005,-0.0392774341852442
149.22070966,-98.63740469,44.559612089999995,-12.78359046,-56.08209628,12.559190289999997,-0.0259640720452042
148.38252542,-101.38238372,47.06009356,-14.34864705999999,-60.299722540000005,15.995386349999997,-0.0125899294287868
147.51744396,-104.12457201000001,49.565060530000004,-15.90323466999999,-64.46726519,19.463657680000004,0.0007055737486581
146.72650738,-106.71712804,52.07204790000001,-17.38937370000002,-68.45826453000001,22.85426836000001,0.0137859108947181
145.93489016,-109.26514255000001,54.6163984,-18.86074375999999,-72.39351217000001,26.302121650000004,0.026519670715678
145.16539754000001,-111.72657792,57.08669875,-20.28999213999998,-76.18920392,29.63069993,0.0387826059968867
144.4000791,-114.13326639,59.65035333,-21.699637109999998,-79.91542451000001,33.05631961,0.0504594588729021
143.64604143,-116.46441388000001,62.14418452000001,-23.07479311,-83.51832844,36.37263150000001,0.0614455196107465
142.89785553000002,-118.72949484,64.61939088,-24.42846093999998,-87.0242499,39.65572617,0.0716478845421663
142.15467971,-120.92421213,67.06667048,-25.750249739999987,-90.41283484,42.87471999,0.0809863883618251
141.41475189,-123.05272411000001,69.49333515000001,-27.05001008000002,-93.70108918000001,46.053818570000004,0.0893941962293198
140.67684531999998,-125.1143611,71.88729624999999,-28.32740498000001,-96.8848177,49.17480293999999,0.0968180516351173
