knee_moment,thigh,shank,foot,thigh_,shank_,foot_
1.99279549533977,191.87311566,148.80446877,40.65523291,40.85849418,29.57706008,4.45112555999999
2.13405843363858,191.11738929,146.60713068,40.03540551,39.86079604,27.54328838,2.89800917000001
2.30607015606346,190.29689289,144.32756056,39.52354512,38.78263278,25.34592992,1.50622221
2.5066532258315,189.41684344,141.97813969,39.14870357,37.63609605,23.01519199,0.309262510000003
2.73166338400937,188.4907398,139.57382856,38.95831604,36.4211168,20.54757176,-0.641109280000002
2.97530199224549,187.51186076,137.11452795,38.96557553,35.15165972,17.97685074,-1.32913586
3.23052979719753,186.51116635,134.63829424,39.20748906,33.81935341,15.28487573,-1.71494358
3.48954152224626,185.46426403,132.12371567,39.69005744,32.44543606,12.51862918,-1.79508166999999
3.74425887531702,184.41045141,129.62280841,40.40912392,31.02427248,9.67114154000001,-1.5629058
3.9868018992064,183.33461615,127.12479314,41.36574755,29.56505981,6.76336430999997,-1.02131182
4.20990459662216,182.25483393,124.65653795,42.55279711,28.07586875,3.81970631999998,-0.190326729999995
4.40724947475387,181.17252364,122.2273429,43.93699514,26.55696719,0.842470240000026,0.914846480000001
4.57370603539727,180.09376782,119.85077218,45.4891399,25.01277234,-2.15323303,2.25629538999999
4.70547099308148,179.02246985,117.53758794,47.1763492,23.44667774,-5.15613073000002,3.80279795
4.80012040082298,177.99372954,115.33268708,48.95050305,21.84993389,-8.18432391000002,5.5142475
4.85658630465446,176.91338325,113.13434083,50.81043498,20.25906895,-11.14670623,7.34925975000001
4.87506655809043,175.90061543,111.08047548,52.6789976,18.63847906,-14.12543273,9.26252966999999
4.85688031494204,174.88191784,109.09141935,54.55451714,17.01435684,-17.05992687,11.23444025
4.80428943099905,173.87599939,107.19083583,56.39676146,15.38061437,-19.96380021,13.23660883
4.72030691790716,172.88314647,105.37820149,58.19100494,13.74070096,-22.82865887,15.2444327
4.60850966018193,171.89753699,103.64616321,59.93748871,12.1011639,-25.64582637,17.26957729
4.47286763528799,170.94374969,102.02581393,61.59029488,10.45792954,-28.41284668,19.22603052
4.31759662476299,170.01072056,100.50691426,63.13589883,8.81542855000001,-31.11886043,21.10108009
4.14703653981533,169.08611454,99.06746396,64.61601781,7.18093902000001,-33.75994984,22.95205505
3.96555351662757,168.18095473,97.72536768,65.99448662,5.55566693,-36.32567325,24.72335149
3.77746116739861,167.28791286,96.4670952,67.29544782,3.93970303,-38.82412125,26.45543145
3.5869548887041,166.41571682,95.3026983,68.51779926,2.33845149999999,-41.24249501,28.13511126
3.39805284104903,165.55291045,94.22726799,69.61024517,0.750317150000001,-43.56680958,29.67304913
3.2145379136194,164.7070538,93.24036996,70.63143706,-0.817233189999996,-45.79834884,31.1558874
3.03989638529502,163.87812362,92.3416326,71.56884902,-2.36435899,-47.93634364,32.57020425
2.87725077186849,163.06002741,91.52836332,72.40263095,-3.89214236999999,-49.97561207,33.87454532
2.72928622110968,162.25676645,90.8016098,73.14463069,-5.39568701000002,-51.91133309,35.09155394
2.59817154088534,161.47001183,90.16384624,73.79351279,-6.87399353000001,-53.74197633,36.21954414
2.48547734727299,160.69194938,89.60841043,74.32576457,-8.32675472999998,-55.46169837,37.21631583
2.39209480384512,159.93128928,89.14011181,74.76437287,-9.75297341000001,-57.07622049,38.12279499
2.31815896617531,159.18633764,88.75967026,75.09360189,-11.15095655,-58.57893879,38.9133383
2.26298087925756,158.45943656,88.46930223,75.31302981,-12.51964057,-59.96905913,39.58724136
2.22499237080121,157.75012286,88.26652935,75.41945845,-13.86003105,-61.25031427,40.13923728
2.20170703066146,157.06176827,88.15730927,75.41167443,-15.16979294,-62.41787544,40.56943911
2.18970025243978,156.39464946,88.13998431,75.28841513,-16.44943627,-63.47455312,40.87480218
2.18461051080946,155.75144754,88.21657031,75.05183595,-17.69893281,-64.4220176,41.05766504
2.1811633176792,155.13225783,88.38753159,74.69975916,-18.91774747,-65.26014947,41.11570614
2.17321857542113,154.53928709,88.65393739,74.2349929,-20.10575199,-65.99018923,41.0510217
2.15384132776549,153.97375398,89.01600789,73.65801538,-21.26299673,-66.6139457,40.8639312
2.1153951844029,153.43567158,89.47343489,72.96625039,-22.38900431,-67.1311998,40.55063584
2.04965694612707,152.92506917,90.02531706,72.1583717,-23.48433428,-67.54455706,40.1084335
1.94795016855894,152.445073,90.67426648,71.23781284,-24.54778777,-67.85266602,39.54138786
1.80129457043975,151.9941067,91.41740687,70.20040496,-25.57979804,-68.05697051,38.83908807
1.60056889475635,151.57397067,92.25649931,69.04890471,-26.58007297,-68.15845697,38.00801771
1.33668971874827,151.18623342,93.191714,67.78352827,-27.54795467,-68.15590998,37.04369694
1.00081312491281,150.82928354,94.22054253,66.40455355,-28.48435718,-68.05276686,35.9478522
0.584561492949441,150.50608105,95.34425276,64.91436289,-29.38949857,-67.85066278,34.71948291
0.0802692929126617,150.21788822,96.56447922,63.31258369,-30.26029657,-67.54242444,33.35573959
-0.518759504543838,149.96488036,97.87786826,61.60359454,-31.09998226,-67.1378164,31.86105688
-1.21798664086078,149.74771182,99.28356444,59.78590313,-31.90716768,-66.63458366,30.23572293
-2.02137027774838,149.57000938,100.78068799,57.86937167,-32.68711792,-66.04846455,28.48382643
-2.93109403495052,149.42826454,102.36713093,55.84903238,-33.43112774,-65.35775797,26.60306894
-3.9472972539687,149.32712976,104.04414427,53.7295995,-34.13866917,-64.56283523,24.59456296
-5.06780967591881,149.26352272,105.79476847,51.52787812,-34.8271366,-63.71442234,22.47897715
-6.28789438770059,149.23816531,107.6199959,49.24954285,-35.49231855,-62.80524004,20.30086835
-7.60001470217494,149.24045383,109.51837154,46.86428457,-36.09611707,-61.73009016,17.91592188
-8.99368641745564,149.29923013,111.48538322,44.44242368,-36.69882361,-60.66282109,15.4925048
-10.4555159174667,149.39250431,113.50511557,41.96065351,-37.26776065,-59.51560758,12.99004797
-11.9694654136018,149.50941516,115.56635178,39.43270121,-37.80430911,-58.29901154,10.40439462
-13.5172826599709,149.66770728,117.66601989,36.8830785,-38.31865325,-57.04390436,7.77554824
-15.0790156253879,149.85305089,119.7861288,34.3269003,-38.80539723,-55.74206676,5.10778435
-16.6335747851811,150.0636934,121.91599599,31.78048388,-39.26500661,-54.40098244,2.41792635
-18.1593232267418,150.29457119,124.0347311,29.27088611,-39.70299309,-53.04174209,-0.268372210000003
-19.6346691486886,150.54050469,126.13140628,26.81333562,-40.11447321,-51.65862245,-2.93848906
-21.0386298989289,150.79787752,128.18315656,24.45062332,-40.50430978,-50.27250885,-5.53158447
-22.351340051708,151.06208025,130.19241004,22.15539935,-40.86090945,-48.8593992,-8.13701426
-23.5544533451426,151.31386397,132.09481583,20.01975464,-41.20863969,-47.49552953,-10.57634194
-24.6313171405992,151.57450658,133.93294964,17.99653163,-41.52361005,-46.12271153,-12.98627643
-25.566831612373,151.79060092,135.59936172,16.17097546,-41.82189808,-44.79770155,-15.23467825
-26.3471326500647,152.03487242,137.19250304,14.505211,-42.11782038,-43.56726859,-17.3154439
-26.9593813615021,152.20232181,138.54548611,13.08272298,-42.39666666,-42.4023284,-19.21896411
-27.3918255747119,152.38264337,139.77971812,11.85007332,-42.6789953,-41.36651316,-20.90481211
-27.6341315389713,152.51929567,140.8094597,10.83602764,-42.95305284,-40.4343972,-22.42612845
-27.6779190262098,152.6252282,141.64371542,10.0365949,-43.21105316,-39.58886737,-23.78236236
-27.5174168540773,152.6673159,142.2343387,9.45925371,-43.47261698,-38.8911737,-24.90580809
-27.1501477340849,152.68310389,142.63596472,9.06404337,-43.72344204,-38.30223734,-25.86816554
-26.5775518961259,152.65631803,142.81793132,8.84675665,-43.97323935,-37.84898314,-26.66029727
-25.8054678951706,152.59507912,142.81164517,8.77110594,-44.21568733,-37.51315229,-27.29962217
-24.8444052660517,152.50154017,142.62136836,8.81120402,-44.44898305,-37.2850249,-27.81020714
-23.7095654430783,152.38303614,142.25368758,8.95032925,-44.68742191,-37.19499906,-28.20299692
-22.4205922914989,152.24147169,141.73120397,9.16177234,-44.91270633,-37.18917209,-28.49373625
-21.0010591734616,152.07659619,141.05732221,9.42965214,-45.13410094,-37.2819586,-28.69455144
-19.4777232225088,151.89338562,140.25190522,9.73506106,-45.34543001,-37.44529813,-28.82440944
-17.8795972854217,151.66885413,139.28814782,10.08693517,-45.56351153,-37.7150635,-28.87420752
2.56516343246121,193.45647987,152.3455182,39.05088828,39.52183059,27.49282107,7.09781466
2.91246116723679,192.610636,149.93815906,38.5767438,38.43263814,25.28782347,5.53291923
3.28469980923141,191.69645768,147.43616449,38.18688199,37.2583962,22.90426083,4.11669636999999
3.6751592493809,190.73382799,144.86359486,37.92711432,36.0002377,20.3342817,2.93122237
4.07545220126203,189.73367973,142.24296204,37.80678731,34.67863518,17.63329358,1.96488408
4.47591667996495,188.6668649,139.55786337,37.82300371,33.30024765,14.82810903,1.19994893
4.86610814342688,187.6067068,136.88662698,38.05562611,31.86324028,11.89038798,0.758975790000008
5.23535375570838,186.49109182,134.17866102,38.44081432,30.39992436,8.92883188999998,0.51437962
5.57332748312589,185.38491554,131.51021036,39.0511222,28.89551861,5.88436784000001,0.595446070000001
5.87060438622317,184.27133979,128.87237166,39.86299944,27.36731331,2.81089357,0.955001709999991
6.11915539887585,183.16530285,126.28740484,40.88432752,25.82251142,-0.274276310000005,1.59376842
6.31274971814847,182.06817741,123.76238434,42.12335927,24.26774189,-3.35425795,2.51685946
6.44724009222479,180.98852881,121.31510804,43.56272648,22.70714463,-6.41613364000003,3.71252536999999
6.52071742492002,179.93327931,118.96066652,45.15507085,21.14343381,-9.44442853000001,5.12047920000001
6.53353479204358,178.93454805,116.74162656,46.86967872,19.56563512,-12.47103153,6.77168511
6.48820981603618,177.89493359,114.54483545,48.72507794,18.0188476,-15.36324411,8.48944653
6.38921505488109,176.91216791,112.4915568,50.64025607,16.46317942,-18.23486367,10.38894473
6.24266961446126,175.95324659,110.54392165,52.58840054,14.91284147,-21.04031262,12.36699372
6.05595629245867,175.02631383,108.71146151,54.52573606,13.36038538,-23.79845678,14.40001917
5.83729720974495,174.10147048,106.96367657,56.43450329,11.82456589,-26.45380118,16.41225378
5.59532188824741,173.19446042,105.31638275,58.27972313,10.29465847,-29.03520302,18.3982958
5.3386581806539,172.30194352,103.76507537,60.03311526,8.77135920000001,-31.54079783,20.32428436
5.07557060809802,171.41895823,102.30488635,61.67471868,7.25686727999999,-33.96418317,22.16906401
4.81366331878329,170.54347415,100.93157858,63.18846813,5.75159528,-36.30502012,23.91270619
