knee_moment,thigh,shank,foot,thigh_,shank_,foot_
17.3739597085,208.60639452,184.72848451,37.9938199,38.19927966,28.43114892,28.82765092
17.2268769909456,208.27524068,183.40858122,37.98888907,37.71454787,27.28379741,28.52079452
17.0018404307862,207.89940647,181.99778447,37.99216453,37.17974601,26.02322986,28.1848403
16.7105788434764,207.52553073,180.57777005,37.93678092,36.62357086,24.72331858,27.75873547
16.366161989711,207.06651034,179.00346095,37.93893053,36.00668957,23.28585562,27.33977824
15.9822784834514,206.61513397,177.4340648,37.87447787,35.36012688,21.78862308,26.858659
15.5723317041878,206.0933156,175.73605102,37.86145079,34.66188743,20.17632782,26.38383074
15.1483310126109,205.5427865,173.98481721,37.83840604,33.91003431,18.438127,25.92333961
14.7204693992454,204.96623958,172.18220499,37.81514696,33.12169465,16.62738619,25.44458185
14.2961965436124,204.35581817,170.31803208,37.80647072,32.29010935,14.72528996,24.97547712
13.8773054683336,203.71471463,168.39655064,37.8209333,31.41262321,12.72224663,24.53812642
13.4573104487709,203.0387031,166.41493767,37.86416699,30.49245098,10.62969971,24.13563659
13.0222870131938,202.34754276,164.40030396,37.93378411,29.52782045,8.44016181000001,23.77877102
12.5554340089279,201.59947705,162.30334438,38.04423174,28.52844827,6.19058859,23.44422056
12.0425786451458,200.84269703,160.18354132,38.19802381,27.47907585,3.82632715000003,23.20531788
11.4756459835985,200.04558646,158.01161895,38.38742951,26.40005323,1.41715194,22.98905223
10.8539720568939,199.23243145,155.81464595,38.63192574,25.27971963,-1.07477477999998,22.8592931
10.1843633433204,198.3943503,153.59068875,38.92076345,24.12786198,-3.61897378000003,22.7912807
9.4799398725575,197.53486092,151.34562748,39.26898076,22.9446569,-6.21326902999999,22.80123306
8.75801992816348,196.65697755,149.08872406,39.68074421,21.73374684,-8.84624375999999,22.89356736
8.0382916285923,195.76508983,146.82898557,40.16513291,20.49751685,-11.51009287,23.07736373
7.3426369511675,194.86944188,144.58133651,40.7317075,19.23707407,-14.20310536,23.37522559
6.69515302086683,193.94855444,142.33211658,41.38070929,17.96521746,-16.88474451,23.74436618
6.11872679297958,193.05564231,140.13959547,42.14142321,16.66272131,-19.61824547,24.31687587
5.62922652128631,192.11456309,137.93052563,42.98375966,15.37499735,-22.25734175,24.86934408
5.23273526949403,191.20122388,135.78740462,43.9454655,14.06783238,-24.91539057,25.61151414
4.92689957576728,190.31481334,133.71821102,45.01196776,12.74046322,-27.5912207,26.54102444
4.70337864636945,189.39617776,131.65940675,46.18618641,11.44318297,-30.13470479,27.45980728
4.54993864632414,188.51104955,129.69077711,47.45029541,10.13409662,-32.67137654,28.54597711
4.45218962885034,187.6624816,127.82056075,48.77538827,8.81060378000001,-35.20134338,29.76022683
4.39497912654948,186.80720568,126.00064901,50.17247553,7.50709667000001,-37.63038419,31.0109919
