thigh,shank,foot,thigh_,shank_,foot_,knee_moment,shank_new,shank_new_second derivative
167.02980863,75.29924605,-75.72807779,-13.36813547,50.66468982,-62.64985485,0.357804327835136,-1.8273728857479585,-32.29945409116475
166.15211501,75.64690586,-78.11190217,-14.15747304,50.29991861,-64.7261237,0.318405059264803,-1.8213050773866004,-50.02488183873721
165.29369006,75.90203455,-80.20430856,-14.93729415,49.84221228,-66.50448388,0.283447526093862,-1.8168522417298005,-69.40250806941606
164.45349753,76.05560402,-82.00612326,-15.71357042,49.29714528,-68.00741009,0.252643081275657,-1.814171948847758,-71.42465701274858
163.63376578,76.10717597,-83.53028309,-16.49580492,48.66999472,-69.2644145,0.225892298101772,-1.8132718485185841,-71.79908947849256
162.83773983,76.05506904,-84.78748949,-17.28852452,47.96757815,-70.30026103,0.203147759682174,-1.8141812860101902,-71.52869783479065
162.07210399,75.90093891,-85.78984569,-18.08915877,47.19504211,-71.13438058,0.184227720711562,-1.816871364255217,-71.12697191020256
161.33788019,75.64470481,-86.5552052,-18.90528132,46.35616346,-71.79570363,0.1687430612444,-1.8213434929561017,-70.68029677605114
160.64127451,75.28717432,-87.09648405,-19.72857157,45.45331477,-72.29660583,0.15614396605816,-1.8275835771828701,-69.93913747320724
159.98428756,74.82937231,-87.42842879,-20.56085514,44.48843421,-72.65357989,0.145791525983877,-1.8355737295796182,-67.93841593709881
159.36969005,74.27268799,-87.56619976,-21.39741049,43.46372907,-72.88036172,0.137014878567599,-1.845289703857844,-67.65472662981998
158.80758017,73.62478136,-87.51400228,-22.23010982,42.3821073,-72.98124761,0.129155379912139,-1.8565978077968446,-70.69398713870578
158.28883344,72.87056863,-87.31463266,-23.04686208,41.22446745,-72.98275055,0.121599500745945,-1.8697613031957998,-69.62657518410742
157.80228488,72.0151437,-86.95930061,-23.87170089,40.03266655,-72.87862871,0.113802180636258,-1.8846912847279416,-64.47371746040487
157.37129149,71.06951838,-86.47474058,-24.66425078,38.77412459,-72.68722972,0.105302296082982,-1.9011955600521664,-62.25349982690975
156.9967724,70.03609885,-85.86945342,-25.42328338,37.45685286,-72.40157262,0.0957317397689299,-1.919232133405079,-62.1576306364191
156.66394427,68.91178185,-85.19054077,-26.16131914,36.09681261,-72.05956939,0.084819404157593,-1.938855166891224,-60.721402685610656
156.37994398,67.70091701,-84.42645385,-26.84726512,34.67484771,-71.66251627,0.072391142236152,-1.9599887451458584,-59.18575379929347
156.14564422,66.40613731,-83.60559599,-27.48514005,33.20360216,-71.20839749,0.0583665647505962,-1.9825869139988426,-56.62825477851241
