thigh,shank,foot,thigh_,shank_,foot_,knee_moment,shank_new,shank_new_second derivative
183.08206603,27.60479648,-12.12837417,14.49879636,-54.31784365,69.97905071,0.559888107061331,-2.6597980656708518,-5.461533164545784
183.20011813,28.1333881,-12.06339063,15.13092308,-54.04057545,71.7093824,0.610109019520461,-2.6505724015034016,-9.01535687949373
183.31306213,28.64633358,-12.01730985,15.74397478,-53.68086652,73.14481673,0.65802516663919,-2.6416198139941787,-13.477734425855203
183.41451214,29.13891715,-11.985122,16.33147402,-53.23640431,74.29192104,0.702651903437163,-2.6330226088564506,-15.53047899098825
183.52473701,29.61064895,-11.95292934,16.9119325,-52.70934942,75.18726873,0.743164343847855,-2.624789335760091,-17.52203580319911
183.62662301,30.05546311,-11.91904806,17.46893869,-52.09768291,75.84034316,0.7789675845367,-2.6170258641085984,-18.221797641508886
183.73211566,30.47457045,-11.8776008,18.01126114,-51.40254942,76.28202625,0.80970868095296,-2.6097110611063234,-18.044487897461714
183.83968356,30.86760586,-11.82462366,18.53542548,-50.62423519,76.53424443,0.835235310080857,-2.602851299124897,-17.639295748987927
183.94540689,31.23510465,-11.75771852,19.0365121,-49.76284531,76.62002371,0.855541148199818,-2.596437235242302,-16.907302915378786
184.08035933,31.57868289,-11.67062375,19.53652466,-48.83066175,76.55976951,0.870736204101188,-2.5904406637160946,-15.44345163849492
184.20940972,31.89876714,-11.57098275,20.00766159,-47.81636985,76.36366035,0.881028533017671,-2.5848541396698184,-14.014037453078387
184.35467586,32.20127546,-11.45944236,20.46143309,-46.7301345,76.04466211,0.886693448623181,-2.5795743734711416,-13.478425576241015
184.51025883,32.48213511,-11.330658,20.8946286,-45.57508251,75.61597909,0.88803663528327,-2.5746724478426426,-13.196174420277984
184.65879878,32.74664234,-11.19386583,21.29834386,-44.34168321,75.08665062,0.885369341981693,-2.5700559257838127,-13.528539215057478
184.83496363,32.98989457,-11.04001577,21.68544424,-43.05551989,74.47126956,0.87900595816303,-2.5658103734574946,-13.301339234343956
185.00129582,33.2144964,-10.87697723,22.04621255,-41.6989519,73.77790799,0.869273253266446,-2.5618903320179895,-13.638095277532791
185.17865044,33.42144297,-10.70000498,22.37972842,-40.29676557,73.00576041,0.856511197065279,-2.558278432995781,-14.413321662045675
185.35619045,33.60420993,-10.51198095,22.6984699,-38.82263261,72.21190425,0.841065452159875,-2.5550885477799197,-12.620744601878897
185.53686304,33.77040912,-10.31557107,22.98256121,-37.31074067,71.33444383,0.823285345515382,-2.552187824700272,-11.096702155088956
185.71528393,33.92161192,-10.12003184,23.23943337,-35.74792412,70.43811656,0.803528264041283,-2.5495488380020377,-10.695662144892815
185.90176517,34.05579585,-9.89737313,23.47038207,-34.14183826,69.50974713,0.782159537583805,-2.547206886620272,-9.48940226698447
