thigh,shank,foot,thigh_,shank_,foot_,knee_moment
173.31145194,15.86098533,-15.60898697,15.53393719,-57.13314764,55.84212561,-0.119252719080045
173.34417207,16.37412474,-15.30110555,16.00275051,-57.13006082,58.10015183,-0.0922233514714324
173.30675087,16.83302682,-15.05948002,16.45664309,-57.0900804,60.22187363,-0.0636847524708455
173.29105842,17.32102272,-14.86815796,16.89445749,-57.03152475,62.18175475,-0.0338359662441176
173.27115024,17.79681354,-14.73596669,17.32387115,-56.95357544,63.98620111,-0.0027838423321519
173.24537821,18.27091011,-14.64876873,17.73403591,-56.85040517,65.62336682,0.0294064456289866
173.21473873,18.73731936,-14.60570503,18.12760589,-56.72167524,67.08860868,0.0626370248250144
173.18141217,19.19364147,-14.60040197,18.50595361,-56.56718738,68.38359552,0.0967014403804218
173.17079491,19.65478173,-14.62692831,18.87206089,-56.39214909,69.50345169,0.131237157671765
173.1108293,20.0645062,-14.67243741,19.22348507,-56.1745105,70.47134651,0.1657403963851
173.07858052,20.47280612,-14.73246866,19.56921321,-55.93299687,71.27807381,0.199641617348114
173.04711513,20.86283079,-14.80455579,19.90808229,-55.65340862,71.92948082,0.232393106287598
173.01617447,21.22556038,-14.87722819,20.24459554,-55.33605983,72.44264106,0.263520412708054
172.98929049,21.562451,-14.94508925,20.58235855,-54.97515866,72.83390448,0.292626089209561
172.96278857,21.86992024,-15.00622341,20.92221731,-54.56658672,73.11414696,0.319368684544437
172.94090458,22.1503621,-15.05577785,21.26700628,-54.10585958,73.30278781,0.343447933554769
172.92354379,22.40391302,-15.09110248,21.61772426,-53.59001856,73.41534489,0.364604003913417
172.90723869,22.62835152,-15.11145652,21.97433122,-53.01675976,73.4622464,0.382628274153674
172.89889755,22.83866942,-15.1267821,22.33490334,-52.38243791,73.4482041,0.397379819234174
172.87484526,22.99687695,-15.10530502,22.70224935,-51.69143184,73.39581413,0.408792980377348
172.91604352,23.18100126,-15.07005398,23.08338617,-50.95312767,73.31285589,0.416878430950265
172.85969719,23.29403967,-15.05443231,23.43576486,-50.12563755,73.12186396,0.421730374494284
172.85354379,23.41471056,-15.00815064,23.80168034,-49.25673926,72.92033418,0.423534360251502
172.84382314,23.52109817,-14.95664343,24.16081895,-48.33087128,72.66921599,0.422557985228698
