thigh,shank,foot,thigh_,shank_,foot_,knee_moment,shank_new,shank_new_second derivative
148.15095715,18.60082419,-31.29510207,-26.91481506,-17.40265074,3.92970705999999,0.849067744952614,-2.816947027889686,102.55120097734327
148.6931941,18.49528022,-30.56155585,-25.55890715,-18.24471895,7.06891482,0.856285257407952,-2.818789117671812,56.53879269170936
149.37369525,18.6835238,-30.15892575,-24.37265958,-19.0152855,9.2431303,0.858447588383938,-2.815503647405071,2.0840156293377987
149.84922923,18.6081357,-29.38880378,-22.88753251,-19.87891678,12.67454523,0.855989274100807,-2.8168194179668933,-17.224368153936354
150.55030953,18.77816394,-28.99109282,-21.62193797,-20.68978871,14.7707626,0.84938442749379,-2.813851865357522,-55.936435933614526
150.95300357,18.62230282,-28.23264669,-20.00996159,-21.58519238,17.91210276,0.839124048543187,-2.816572155077368,13.53599526161986
151.40097129,18.55231191,-27.81002763,-18.51646278,-22.43085748,20.19901005,0.825684304507292,-2.817793726903335,43.05850135848832
152.13624211,18.71402548,-27.35957757,-17.15985748,-23.28875259,22.30222489,0.80950336631829,-2.814971292661681,-55.501145582175226
152.53960021,18.57316692,-26.60776703,-15.5115633,-24.20657392,24.87613547,0.790974545946131,-2.8174297383132987,-25.077285137062866
152.98733082,18.48775,-26.19780368,-13.9461109,-25.07265576,26.9750955,0.770462090915745,-2.8189205448042114,23.39988933554693
153.49419992,18.45033967,-25.66949065,-12.39477591,-25.96202075,29.10548111,0.748321531339641,-2.819573478236969,-1.6689257186630613
153.99403877,18.39554601,-25.16978886,-10.81699896,-26.85253574,31.15158538,0.724892722136836,-2.820529808013187,-11.310313002241834
154.47634089,18.31795018,-24.6693584,-9.21842665,-27.73119264,33.1646437,0.700477076681745,-2.8218841107325052,-8.582618199435288
154.96575361,18.2385387,-24.16179275,-7.61234306,-28.60390789,35.12749984,0.675336015456554,-2.823270102522387,-6.323689163125756
155.43949083,18.13638591,-23.66071834,-5.99539919,-29.44612985,37.05420471,0.649708311099562,-2.825053005047985,14.73327192987206
155.94034265,18.04529932,-23.14036873,-4.38091842,-30.26906352,38.92672059,0.623817062382302,-2.8266427659478994,-12.757553980620173
156.49075063,18.03923707,-22.68663787,-2.78813162,-31.04453218,40.7315855,0.597861606509795,-2.826748572170478,-42.62900899083988
156.81144675,17.77896454,-22.23047378,-1.11387681999997,-31.79736594,42.64596846,0.572008750561034,-2.831291184771474,-6.773120172169911
157.4080663,17.697842,-21.65192966,0.491184690000011,-32.51507224,44.40976984,0.546388977235013,-2.8327070401920547,-2.3454258087074464
157.72294757,17.47382264,-21.24236197,2.13205803,-33.16038186,46.15861446,0.521098841457861,-2.8366169156122654,2.2731272897758004
158.31342056,17.34300863,-20.63455676,3.74975981,-33.77870469,47.89165617,0.496212658348732,-2.838900050794502,1.7364385447837805
158.81663863,17.1817048,-20.0685213,5.35414159999999,-34.34089063,49.50708547,0.471799155964213,-2.8417153337240793,-27.48869660880171
159.29584159,16.99812432,-19.53424975,6.96381093000002,-34.82548644,51.10911328,0.447929712078931,-2.8449194175424712,-8.561292021300737
159.54653149,16.73208833,-19.25823934,8.58291532999999,-35.18343177,52.61441384,0.42466984444537,-2.8495626214967733,12.502526470314912
160.15097898,16.60418742,-18.62448573,10.13872208,-35.53795989,54.16386201,0.402062860254236,-2.8517949134925704,3.3584672664366266
160.47502127,16.35410606,-18.27229385,11.72646094,-35.76910968,55.4186074,0.380123050057382,-2.856159656622436,20.278579153196752
161.07083538,16.22949312,-17.636742,13.25110706,-35.97001852,56.83485799,0.358843517997533,-2.858334562716026,13.041627260337307
161.59759373,16.09231149,-17.09549655,14.76646648,-36.07414226,58.02707755,0.33820741188944,-2.8607288338327788,-8.852692193217493
162.0860143,15.92952184,-16.5819125,16.27318155,-36.09221156,59.13004451,0.318193072920479,-2.8635700492134477,-31.051873543210817
162.5600615,15.77979473,-16.10202684,17.7535913,-36.01597647,60.13676054,0.298774724033114,-2.8661832802624434,-13.698670419883818
162.79956814,15.45163643,-15.86354703,19.2805158,-35.81666235,60.9239882,0.279921915543995,-2.8719107230651906,58.1821004676053
163.37754094,15.38879037,-15.26155128,20.68887095,-35.60420339,61.87705554,0.261597965232297,-2.8730075937340964,36.1397962920984
163.91140652,15.3071099,-14.73761353,22.07843245,-35.29605018,62.61722213,0.243757344582037,-2.874433186870173,-9.246295355476164
164.41241567,15.20485179,-14.2486136,23.44585243,-34.90112089,63.22580777,0.226344340903816,-2.8762179275765396,-12.073990543091107
164.90044894,15.109606,-13.7702509,24.78420967,-34.42645317,63.75485197,0.209296991078026,-2.877880280210703,0.43339143320775264
165.26958519,14.95173434,-13.52060566,26.0897469,-33.82553885,63.95808491,0.192553342178204,-2.880635660473292,13.728779094810406
165.78116453,14.91458525,-12.96705798,27.36673735,-33.20800649,64.4472399,0.17605490407915,-2.881284034407912,-0.8193692519498086
166.2661067,14.777277,-12.43985827,28.61473995,-32.549519,64.71572543,0.159751569526995,-2.883680515460563,5.050639025410142
166.73363313,14.71486986,-11.983396,29.81225521,-31.77344002,64.86605841,0.143609703098918,-2.884769725530316,2.3619156794740803
167.18633032,14.63175769,-11.53912429,30.97287419,-30.94204927,64.90551649,0.12761578162718,-2.8862203065452934,-9.745648017105424
167.62748007,14.52868725,-11.0883779,32.09747803,-30.05749857,64.85670057,0.111771702731313,-2.888019225084773,9.437539808265782
168.04605486,14.43039993,-10.67856008,33.1560143,-29.09537327,64.66112913,0.0960861285141526,-2.889734662431734,9.575108405242005
168.42834026,14.39657776,-10.47094967,34.10882215,-28.03205295,64.19060108,0.0805697094223939,-2.890324970658403,-17.42007890428443
168.82865303,14.2839035,-9.93252243,35.1145291,-27.01549038,64.05210023,0.0652371012174433,-2.8922915074776507,-11.243812467087722
169.21043552,14.16465857,-9.50353493,36.05290998,-25.90908326,63.63669114,0.0501082281283082,-2.8943727241224617,9.24173306481535
169.57431081,14.07298477,-9.15086763,36.93178867,-24.7368609,63.07425289,0.0352003847807861,-2.895972733770276,6.085156759594312
169.91057711,13.98569061,-8.78917401,37.74370437,-23.53607242,62.47643627,0.0205139658660366,-2.897496304280039,-0.2199376656975005
170.2350393,13.89693142,-8.48884809,38.51757044,-22.26908536,61.71983693,0.0060219383706157,-2.899045444386942,10.030613160063595
170.52584909,13.8054625,-8.12967921,39.22005256,-21.00377074,61.00701955,-0.0083303360445944,-2.9006418782041856,9.211291032000801
170.76560548,13.77834925,-8.0290949,39.77227999,-19.62463039,59.90879782,-0.0226142932282876,-2.9011150936876016,-19.18595242689669
171.04141307,13.6780112,-7.56138956,40.44306474,-18.34484403,59.28086786,-0.0369001171406199,-2.9028663230251324,37.678752577345875
171.31403239,13.54983967,-7.21948406,41.06506277,-17.00943917,58.37008787,-0.0512400990425927,-2.905103338230951,26.980474183910808
171.51651277,13.76644325,-7.16750041,41.5059323,-15.53781384,57.3655946,-0.0656626149806661,-2.9013228925883445,-82.46881428536135
171.78076196,13.47591682,-6.83488335,41.94123731,-14.25472612,56.14567383,-0.0801765579947239,-2.906393535355909,-12.765388763629204
172.03120017,13.3823638,-6.37440125,42.42488935,-12.94802683,55.3629178,-0.0947771069294691,-2.908026343580093,57.69246928990057
