thigh,shank,foot,thigh_,shank_,foot_,knee_moment
184.96412036,22.51554617,-6.88214281,41.05286975,2.00931966,24.02775332,-0.352830906383114
184.63104236,23.0856769,-8.40468651,40.17166834,2.55382867,21.95111178,-0.335355156363519
184.25478881,23.69273291,-9.99467345,39.23004324,3.14887564,19.78105562,-0.316964400463051
183.84098319,24.32794205,-11.6402518,38.2405433,3.78271981000001,17.54880066,-0.297756622014699
183.38722932,25.01615785,-13.34518038,37.1890331,4.4789192,15.21866477,-0.277945707461422
182.90859534,25.74041991,-15.10284856,36.10121788,5.21012408,12.87155633,-0.257904223757014
182.38442285,26.51010951,-16.89767744,34.96193445,5.9975534,10.46344073,-0.238149671646808
181.81233603,27.32111725,-18.73136165,33.77534805,6.84186197,8.00919948,-0.219242272711149
181.21547068,28.18367115,-20.57786872,32.55319167,7.73141814,5.53907174,-0.201653400489337
180.5910531,29.10076644,-22.44412422,31.29333648,8.67526854,3.05642115,-0.185682408776106
179.9092641,30.04960844,-24.32876906,29.99507069,9.67313348,0.55533458,-0.171431625344652
179.17452486,31.02347655,-26.23156141,28.66698283,10.71932363,-1.96522926,-0.158825593537744
178.42119312,32.05403642,-28.13230935,27.30838339,11.81895519,-4.48553795,-0.147657335040103
177.6341633,33.11883442,-30.02339939,25.92751217,12.9665827,-6.99238183,-0.137636533637919
176.82008523,34.22088597,-31.91288244,24.51911349,14.16109457,-9.50329684,-0.128428848948168
175.97729993,35.35048882,-33.79152179,23.08758277,15.39847147,-12.00808877,-0.119686895519972
175.11754141,36.50443739,-35.64741883,21.64254273,16.67251052,-14.48683314,-0.111073945672825
174.23641164,37.67408391,-37.48285602,20.17871366,17.97897831,-16.94934882,-0.102282265202262
173.34092664,38.85259496,-39.28911225,18.70292209,19.31057054,-19.39072591,-0.0930478591824786
172.43874925,40.02927839,-41.06303061,17.22720348,20.65565802,-21.78543083,-0.0831618936411721
171.524886,41.20038909,-42.799224,15.74031239,22.01301892,-24.14625267,-0.0724781904055318
170.60288892,42.35832009,-44.49130727,14.24613291,23.37466599,-26.45844579,-0.0609166644696083
169.68217513,43.49375031,-46.14671226,12.75785672,24.7279746,-28.72839369,-0.0484630911887941
168.75495536,44.60139341,-47.7506797,11.26528758,26.07177147,-30.93969298,-0.0351657085453145
167.82664698,45.67813527,-49.30277004,9.77293982,27.39772801,-33.08582648,-0.0211291836847365
166.89644022,46.70852507,-50.79860733,8.28338488999998,28.69868096,-35.17472993,-0.006506497879711
165.96824677,47.70151281,-52.23313236,6.79298946,29.97186125,-37.17854985,0.0085107669969368
165.03253946,48.6360795,-53.6091424,5.30840815000002,31.20682436,-39.12305443,0.023703426720532
164.1169956,49.53963207,-54.925624,3.81980148,32.40925846,-41.018157,0.0388365443899954
163.15774935,50.33960628,-56.16011711,2.34904212999999,33.55086868,-42.78688451,0.0536712789345698
162.21782234,51.10338856,-57.33077685,0.871088670000006,34.65250518,-44.49663426,0.0679758091650907
161.26990392,51.79649405,-58.4301736,-0.600936900000022,35.69915633,-46.1303897,0.0815347624948386
160.31732954,52.42178775,-59.45762772,-2.06916268999998,36.68812193,-47.68404717,0.0941568727745408
159.3568675,52.97377784,-60.41320908,-3.53225494,37.61519823,-49.15904723,0.105680728350157
158.3885143,53.45098351,-61.29738241,-4.98997061,38.47699116,-50.55507368,0.115978568722705
