thigh,shank,foot,thigh_,shank_,foot_,knee_moment,shank_new,shank_new_second derivative
168.15306382,11.72503558,-24.11136629,28.14629797,11.46416781,1.1536096,-0.200093272898302,-2.9369521778053103,6.38234444330088
167.76056721,12.33650873,-26.00873306,26.98633812,12.01746541,-1.39736536,-0.191278798615745,-2.926279958050269,33.24204009765186
167.31277433,12.96626595,-27.93156835,25.75985906,12.624916,-4.01598353,-0.182491111160112,-2.9152886210730626,55.34560882055395
166.83922846,13.74991789,-29.82023909,24.51521148,13.29019689,-6.47515983,-0.1739832841898,-2.901611314530421,3.6281677597571615
166.28767298,14.5246033,-31.72878439,23.18460701,14.01478269,-9.04578329,-0.166004675834127,-2.8880905034587596,19.006605883626904
165.64274867,15.18411492,-33.42222863,21.82154994,14.76286825,-11.37259672,-0.158699663437411,-2.8765798542345977,65.03049319976029
165.04539422,16.19184048,-35.359452,20.45166075,15.60577788,-13.94443445,-0.152071305725399,-2.858991725256094,45.26352241018827
164.28680902,16.99090923,-37.10568847,18.98165853,16.50731088,-16.33579032,-0.146007718462312,-2.845045344618798,36.92102311858125
163.59583488,18.11841854,-39.01929841,17.52898038,17.49516796,-18.898889,-0.140321747536701,-2.8253665948124094,13.534881741565918
162.73858511,19.00924542,-40.78584658,15.98587073,18.51365217,-21.28890868,-0.134783814337153,-2.8098187326911406,49.216347590772536
161.91586719,20.12254576,-42.55156191,14.43911589,19.65499624,-23.82140731,-0.12914800430151,-2.7903879761945682,68.57452561758848
161.05362931,21.30957051,-44.37083648,12.87294033,20.81783509,-26.22654435,-0.123171835989342,-2.7696704860044057,-10.700812611514898
160.16649497,22.51957607,-46.17618197,11.29602682,22.02431625,-28.6100233,-0.116630874063385,-2.7485519050149683,-9.834485276023486
159.13497624,23.54858446,-48.09623884,9.66904718000001,23.23763959,-31.12690698,-0.109330047417832,-2.7305923205788223,52.215774450141694
158.25687772,24.86025893,-49.78291847,8.11350651000001,24.51828244,-33.41482924,-0.101112899776422,-2.7076992823629706,17.107839501093736
157.25623321,26.08677276,-51.50008076,6.48075584,25.84541886,-35.76559763,-0.0918685589833244,-2.6862925777082247,-16.249690778487036
156.22048342,27.29896249,-53.2749644,4.85006561,27.16778792,-38.11455118,-0.0815359134056085,-2.6651358757608636,3.8537690188800156
155.21003387,28.53185719,-54.9971558,3.23770879999998,28.48564699,-40.40198885,-0.0701050798124859,-2.643617803915476,-0.507916992269486
154.17094844,29.75974652,-56.69289318,1.61898345999998,29.81017275,-42.65498079,-0.0576165149970263,-2.6221870922568686,-9.966369335625558
153.126569,30.97403147,-58.35912667,0.0120716499999958,31.1258018,-44.86221128,-0.0441581097080144,-2.600993821821954,-14.160414726789305
152.05424574,32.16342746,-60.01061876,-1.59613697,32.41353074,-47.01338425,-0.0298605965069551,-2.580234945686436,-16.02240876731109
