thigh,shank,foot,thigh_,shank_,foot_,knee_moment,shank_new,shank_new_second derivative
138.09555762,26.79748357,-55.42568128,-47.04502884,1.6194965,-57.42456872,-0.280573849797128,-2.673888334044209,20.953361839257667
138.6060578,26.5664741,-54.51748707,-46.78966742,1.13023712000001,-56.46091257,-0.271112739685146,-2.677920209898996,40.28725884552831
139.12185128,26.39549159,-53.61624294,-46.50219982,0.709147080000008,-55.44652887,-0.260873250829311,-2.6809044176618197,54.36412640634991
139.67515839,26.33528415,-52.67494006,-46.234877,0.37619625,-54.41062864,-0.250629560654065,-2.6819552357240166,42.99632051322888
140.21422458,26.30498311,-51.73779967,-45.92088352,0.0950335000000031,-53.29603808,-0.241165755954334,-2.6824840886387955,36.91435421552036
140.77600565,26.35044497,-50.7639796,-45.61198519,-0.123768520000002,-52.13183143,-0.233049400367566,-2.6816906294977145,28.45282870490795
141.32747241,26.4259783,-49.77515376,-45.28561859,-0.308642990000003,-50.8908923,-0.226365957627893,-2.6803723241942192,19.435731732135864
141.87771458,26.52862849,-48.76492163,-44.94206443,-0.462116029999997,-49.57590565,-0.220556511569466,-2.6785807404009216,12.684169866896688
142.43201778,26.65833203,-47.73425569,-44.58466037,-0.608018569999995,-48.17542446,-0.214449290315034,-2.6763169865764294,-1.6822094195934056
142.9742608,26.77948695,-46.70068436,-44.20129413,-0.751259099999995,-46.69948609,-0.206461262918399,-2.674202434317439,-7.054832021400337
143.50041282,26.88104741,-45.66900154,-43.79150352,-0.903095229999998,-45.14654092,-0.194844696636063,-2.672429869900599,-5.577079197029988
144.03307754,26.9899242,-44.63243573,-43.36341353,-1.08141307,-43.50125067,-0.177913342365721,-2.6705296114360966,-13.89374587037917
144.55451665,27.07180848,-43.60284166,-42.91141434,-1.28708659,-41.781014,-0.154336981348002,-2.6691004611444713,-18.766607403515323
145.06160175,27.12075615,-42.59733373,-42.41879711,-1.5301434,-39.97865328,-0.123558274080172,-2.668246163141792,-16.361110852609606
145.57028169,27.15504481,-41.60515377,-41.90216335,-1.81153666,-38.10275258,-0.0860659943016264,-2.6676477131286953,-15.741775531545876
146.06454523,27.15784584,-40.65143084,-41.34837751,-2.12704834,-36.14954263,-0.0432195981368594,-2.6675988259327483,-13.060754323603874
146.56512061,27.14808741,-39.71621032,-40.76516966,-2.48182582,-34.13018414,0.0031754563488173,-2.667769142666074,-11.012975220197063
147.0601001,27.12010292,-38.83528028,-40.13261642,-2.87187922,-32.0305013,0.0511786708106619,-2.668257564156065,-10.033222427292543
147.55680723,27.07803031,-37.97384987,-39.46892758,-3.30087516,-29.86611055,0.0989218400965412,-2.668991869725472,-7.80134075840877
148.05795003,27.02487387,-37.14223991,-38.75517198,-3.75182976,-27.62337176,0.144839078824785,-2.669919624622111,-5.307692862976943
148.56071912,26.96327482,-36.35264325,-38.00303001,-4.23657176,-25.31340084,0.187854979900011,-2.6709947308607114,-3.4181941787814196
149.07369548,26.89923398,-35.58998837,-37.20608899,-4.73524651,-22.93686567,0.227410316297796,-2.6721124543744548,-2.739348366209704
149.59777824,26.82893452,-34.83883162,-36.35941027,-5.25512882,-20.48816193,0.263326149891953,-2.6733394114138287,-0.5729095629503078
150.13102382,26.75789878,-34.11886508,-35.46956333,-5.79038824,-17.98565257,0.295615053128459,-2.6745792189634194,1.8099657755143994
150.68008312,26.69131169,-33.42027908,-34.53284254,-6.33573644,-15.4363902,0.32434412877661,-2.675741382923241,3.094056866079775
151.24427611,26.62693392,-32.73882507,-33.55029026,-6.89151038,-12.84812761,0.349580752607071,-2.6768649869748327,2.115178483128588
151.83224538,26.5714165,-32.05858602,-32.51454099,-7.45122032999999,-10.22754057,0.371397296543118,-2.6778339487460454,-0.884391493238823
152.42767462,26.50808814,-31.38549162,-31.4355884,-8.02225004,-7.5965697,0.389897171434438,-2.678939237137933,0.05388005932971396
153.0416969,26.44645412,-30.70875521,-30.30850637,-8.59896528,-4.96140608,0.405225364905284,-2.6800149537181737,4.717947854055993
153.66964686,26.38955107,-30.04867018,-29.13622869,-9.18318911,-2.3466744,0.41755295601111,-2.6810080992951004,0.8203379096949348
154.32797857,26.34852359,-29.37761073,-27.91254158,-9.77550883,0.248407219999997,0.427055007580157,-2.6817241639048963,-5.82458957424592
154.97023911,26.27571419,-28.70857423,-26.64589874,-10.38408251,2.81123318,0.433893767196099,-2.6829949276612983,1.0450787214866253
155.64159323,26.21722062,-28.0251135,-25.33096414,-11.00834918,5.33974745,0.438209157512982,-2.6840158330490436,2.1416847984712106
156.33228424,26.16786517,-27.35011613,-23.9724443,-11.65253487,7.81953775000001,0.440119557318572,-2.6848772481553476,-11.74969091477962
157.02784972,26.0981886,-26.6661382,-22.57419844,-12.31965132,10.26326242,0.43972434689489,-2.6860933337133437,-12.945943074749167
157.6715922,25.99269538,-25.97547008,-21.14588855,-13.00516073,12.67018308,0.437096638267393,-2.6879345377408748,2.0285246310969285
