knee_moment,thigh,shank,foot,thigh_,shank_,foot_,shank_new,shank_new_second derivative,T_physics,knee_moment_minus_T_physics
2.79015982004598,204.2689593,175.37582038,30.1128587,31.03131294,11.16281696,23.77863251,-0.0807071595726203,-31.2704254174756,-5.477311148964707,8.267470969010686
2.79549431979843,203.56016692,173.13566215,29.92342179,29.96723074,8.68044627,23.11657702,-0.1198052964517686,-43.71828119431376,-7.697696132832845,10.493190452631275
2.81670018689664,202.80793457,170.80592075,29.74956649,28.84087835,6.05980449999998,22.48435262,-0.1604669546017906,-56.56193226693471,-9.98941073846992,12.806110925366559
2.85964181719901,202.01788224,168.40485839,29.58414503,27.65446811,3.30438179000001,21.89022316,-0.2023733983294965,-59.12186602202194,-10.641348325247375,13.500990142446385
2.929311966017,201.18260575,165.91194512,29.46713655,26.41352997,0.430152169999985,21.35611512,-0.2458829428576544,-53.73627387855269,-10.029071119567954,12.958383085584954
3.02959802326593,200.30334311,163.33531129,29.40107772,25.12661329,-2.53683187999997,20.86553871,-0.2908536868094266,-38.90150232603116,-7.910448918632838,10.940046941898768
3.16309558117839,199.38896874,160.71008332,29.35710826,23.79182287,-5.60462888999999,20.44295054,-0.3366725585013734,-27.915228898049804,-6.40888457342573,9.57198015460412
3.33097716543438,198.44430639,158.042875,29.34964914,22.41841982,-8.74481324000001,20.08210392,-0.3832241255219598,-18.34986641136851,-5.134585112034937,8.465562277469317
3.53289664877996,197.47331864,155.34827904,29.38231763,21.01208275,-11.93926571,19.78786772,-0.4302536970348974,-5.183486506753354,-3.2819140197306798,6.81481066851064
3.76688910613189,196.48312342,152.64530172,29.45910158,19.5794205,-15.16813235,19.56410036,-0.4774295508756298,4.78073432856938,-1.9369288493341004,5.70381795546599
4.02926689043351,195.48338426,149.95677557,29.58573762,18.12218908,-18.42694662,19.43631138,-0.5243531842190968,12.329433441755633,-0.9711314340691763,5.000398324502687
4.31457406552835,194.46467026,147.27512003,29.78338432,16.65971822,-21.65352634,19.36782445,-0.5711569027964429,24.646372071391376,0.7646581037345279,3.5499159617938223
4.61565492717049,193.44500335,144.63591455,30.0559476,15.1853644,-24.87171982,19.41520654,-0.6172197280591206,34.85104517242821,2.1729989552559745,2.4426559719145153
4.92384697609889,192.42570473,142.04615165,30.42373872,13.70668659,-28.05857817,19.58466338,-0.6624196175101169,40.73273842913565,2.900882126483421,2.022964849615469
5.22928564259708,191.40925173,139.51473531,30.89917574,12.22867889,-31.19962751,19.88668295,-0.7066011673819016,50.60653201058525,4.2794406222314425,0.9498450203656379
5.52130104017881,190.39875443,137.05056467,31.49710403,10.75573731,-34.28089566,20.33592375,-0.7496090583808773,57.44620333245969,5.185038890569102,0.33626214960970824
5.78888133581593,189.4138398,134.68351014,32.22580164,9.28382065,-37.31962351,20.97924443,-0.790921953503624,54.57378408274644,4.5511143807234395,1.2377669550924901
6.02117336552356,188.43059316,132.38412019,33.10106406,7.82535117,-40.27309518,21.76433508,-0.8310538789183918,58.06516166239168,4.9472097386927025,1.0739636268308574
6.20798915590242,187.45743054,130.16496972,34.13174916,6.38019982999998,-43.14528409,22.71184593,-0.8697853612170718,81.96147150643212,8.620395214975193,-2.412406059072773
6.34028713337282,186.51180748,128.05036458,35.31163555,4.94551113999998,-45.94663623,23.84980753,-0.906692183289667,70.5451245161437,6.656900640192313,-0.3166135068194924
6.410598959683,185.65521719,126.11603394,36.65174862,3.53948052000001,-48.62958604,25.12789358,-0.9404526217798764,45.631910800740805,2.551094912863136,3.859504046819864
6.41337741235479,184.6848975,124.12080276,38.10582094,2.12431278,-51.28870538,26.6082787,-0.975275975209328,72.32453655777293,6.704128305558697,-0.29075089320390735
