knee_moment,thigh,shank,foot,thigh_,shank_,foot_
21.2890976884487,201.90707276,177.70702574,29.60724652,31.74506917,20.05230921,14.86547484
21.1071476122925,201.29074232,175.67487814,29.82011722,30.92774815,18.02573819,14.86653857
20.8002941522996,200.63721953,173.56303054,30.04826773,30.05833298,15.8913703,14.83832513
20.3691574658303,199.92934072,171.35858492,30.30139582,29.14323944,13.66834694,14.81236633
19.8150062741536,199.21258338,169.11160007,30.62284408,28.16244959,11.29757662,14.83033681
19.137127689766,198.43018157,166.76057677,30.99385974,27.13010641,8.82665051999999,14.90078765
18.3312910426615,197.61133235,164.36302574,31.4623813,26.05218207,6.26478699,15.08741509
17.390857998425,196.80787135,161.96199535,32.06034869,24.91086639,3.55355968999999,15.40908019
16.3126881628142,195.92947858,159.46699907,32.76496183,23.72815083,0.777910829999996,15.8696211
15.1019998057883,195.06902689,156.98938066,33.63078735,22.48514988,-2.13705022000002,16.52160384
13.7731561910366,194.15645459,154.45407373,34.63131992,21.20200479,-5.11735870999999,17.33864073
12.3593777132279,193.2441328,151.9404626,35.78402071,19.87941886,-8.16487310000002,18.3550617
10.9206055329667,192.62550872,149.87255956,37.04500656,18.69676773,-10.79093825,19.53747588
9.52541308852263,191.46375398,147.05743621,38.41576716,17.14202996,-14.36912984,20.7499554
8.22725881799959,190.80827077,145.0149858,39.78858302,15.91504785,-17.01115019,22.11536296
7.05939530810015,189.44231532,141.94297344,41.63545625,14.35073632,-20.53601741,23.94851656
6.0389101944049,188.7531722,139.9942359,42.97230357,13.02503066,-23.3214777,25.34708582
5.1704061118076,187.65054138,137.47631245,44.7522732,11.41005483,-26.85634625,27.11166182
4.44925563823449,186.95441033,135.56873131,46.13699332,10.12034473,-29.43594906,28.51365999
3.8644034777472,185.8329913,133.13822744,48.03810538,8.50068049000001,-32.88197336,30.48397822
3.40071505280769,184.87187708,130.98667873,49.65322415,7.05560779999999,-35.7763307,32.17032957
3.04088979965679,183.979248,129.01982534,51.14480302,5.62871777000001,-38.57266586,33.73661742
2.76697028276968,183.09649797,127.12938267,52.61949572,4.20983089000001,-41.28872148,35.26973157
2.56148614034102,182.24462774,125.34481921,54.02123694,2.8055181,-43.92937121,36.74371247
2.40827606505988,181.39801813,123.64666174,55.35067222,1.42669008999999,-46.42301229,38.12450688
2.29303253568207,180.59870076,122.0906961,56.54372006,0.0554250700000125,-48.86843194,39.4141935
2.20361363097713,179.80659011,120.6053395,57.71910563,-1.28892880999999,-51.1897634,40.65945624
2.13016453165137,179.1108296,119.27224256,58.63446064,-2.55194612000003,-53.22229339,41.60656087
2.06508869370884,178.30603227,117.96266618,59.74968497,-3.92917815999999,-55.5868058,42.89664877
2.00290539194427,177.70103812,116.89060579,60.37347653,-5.04541273000001,-57.17481712,43.48505798
1.94002625062295,176.86103225,115.65904217,61.47237999,-6.48125687000001,-59.58612441,44.83114368
1.87447881685234,176.1495308,114.61970372,62.22821813,-7.71873728,-61.40923079,45.66282636
1.80560108101585,175.54728177,113.73362363,62.65508297,-8.80801751999999,-62.7987567,46.0562842
1.73372718139663,174.77195868,112.81432982,63.39335485,-10.15242802,-64.85550799,47.06797529
