knee_moment,thigh,shank,foot,thigh_,shank_,foot_
11.4522212261131,193.01944229,149.93315399,38.85017022,37.28490626,17.14337789,20.66971296
11.869994103635,192.17717421,147.47724774,38.52298379,36.23011167,14.96424485,19.31473696
12.2511445266416,191.3073291,145.00190049,38.37056133,35.0978177,12.65381647,18.14184697
12.5903209515208,190.40918479,142.51294009,38.42032207,33.89111801,10.21845262,17.20575805
12.8819962550032,189.48188187,140.00850325,38.7088859,32.60134201,7.63378559,16.56961667
13.1207899295997,188.52912964,137.49843505,39.24431122,31.23456728,4.91463696000002,16.24867746
13.301804749806,187.5412527,134.97524681,40.0287865,29.80296798,2.10212727999999,16.21853359
13.4209452502936,186.53522311,132.46123858,41.08147073,28.27299146,-0.910723519999976,16.62130871
13.4751902000263,185.49137299,129.94755326,42.34797684,26.70234245,-3.941067,17.2255004
13.462798143009,184.4326992,127.45793858,43.81833937,25.0431751,-7.13454693999999,18.19670405
13.3834331059758,183.35960496,125.01110323,45.44689703,23.33317254,-10.38300792,19.41335489
13.2382058658566,182.27962537,122.62407634,47.18959427,21.57739863,-13.67136413,20.8299958
13.0296353743014,181.19858947,120.30391378,48.99981797,19.76441249,-17.035822,22.46475563
12.7615441386351,180.11432316,118.07337945,50.83578202,17.94864724,-20.30128413,24.07953913
12.438903265766,179.04243899,115.93975526,52.66076526,16.0982085,-23.58356737,25.80334014
12.0676374807727,177.98224647,113.91227497,54.44218282,14.23134993,-26.82396604,27.55452445
11.6544000271833,176.93777029,112.00042514,56.15421122,12.35883672,-29.99697768,29.28281893
11.2063332691794,175.90376436,110.19101591,57.78308609,10.47182696,-33.13501614,31.00453513
10.7308330859923,174.91472944,108.55594927,59.29304356,8.62687579000001,-36.07158722,32.57426961
10.2353317707851,173.92496604,106.9994365,60.70651442,6.7604011,-39.00454433,34.12887564
9.72710886693159,172.98265498,105.61282975,61.97900243,4.92783968000001,-41.77338962,35.54539256
9.21313399320004,172.05969261,104.35798498,63.14178702,3.13329175000001,-44.37766838,36.862174
8.69994087111241,171.16263996,103.219422,64.17424546,1.34103385,-46.91868873,38.0702784
8.19352799784644,170.29262369,102.21617512,65.08617179,-0.416070280000014,-49.31254362,39.17695274
7.69927905361772,169.44183183,101.33117379,65.87603682,-2.14375342,-51.5785303,40.17859268
7.22189532586472,168.60891714,100.55600797,66.55202426,-3.83706196,-53.70614285,41.06019859
6.76533308396429,167.80715511,99.91871963,67.08761216,-5.50020148000002,-55.71220619,41.82824085
6.33274066858618,167.03740267,99.40282501,67.5188098,-7.13093560999999,-57.59435577,42.49578675
5.92639266324366,166.28833401,99.00200316,67.84953188,-8.71609136000001,-59.32021737,43.05936826
5.54762142733418,165.57724634,98.71209316,68.08950999,-10.28331897,-60.96777754,43.541172
5.19674902558889,164.88417173,98.53771202,68.19424519,-11.80040991,-62.44923117,43.87103706
4.87302477320005,164.21274116,98.47404075,68.156852,-13.27812074,-63.79410362,44.04276892
4.57457490757576,163.57839247,98.51512724,68.08045425,-14.724891,-65.0379493,44.20092014
4.29837111144963,162.96572058,98.66238959,67.86340643,-16.12960252,-66.14216685,44.19880659
4.04022372462918,162.3819026,98.91426074,67.53378029,-17.49581012,-67.12060069,44.06744127
3.79480362489734,161.82879473,99.26987804,67.09325232,-18.82316465,-67.97356502,43.80506867
3.5556941878207,161.3039286,99.72589423,66.54580134,-20.11215761,-68.70364464,43.43002964
3.31547179050014,160.8109427,100.28310681,65.88257369,-21.36107692,-69.30673715,42.90394456
3.06581133045559,160.35167512,100.94091768,65.10766814,-22.56878381,-69.77922309,42.23183577
2.79761486018024,159.92290226,101.69244495,64.2385373,-23.74035572,-70.13890178,41.45822526
2.50116452309051,159.5278329,102.54104125,63.25730199,-24.86962043,-70.36594449,40.52955231
2.16629807706694,159.16727974,103.47985615,62.19584785,-25.96462838,-70.48786196,39.50997145
1.78259881674623,158.83713988,104.50698746,61.02051585,-27.01756806,-70.47947407,38.32102779
1.33959138104759,158.51998152,105.60667605,59.73406591,-28.01672995,-70.31414344,36.97065516
0.826939762115245,158.26429183,106.80820722,58.39308131,-28.99971152,-70.08796403,35.53476731
0.234647925860278,158.01935576,108.07163134,56.95473506,-29.92665774,-69.7009804,33.94582161
-0.446733474255759,157.84262547,109.44412744,55.47450331,-30.84260398,-69.26923418,32.30891599
-1.22588796222299,157.65105285,110.84518585,53.88866553,-31.69121573,-68.64978294,30.46684732
-2.1104932059116,157.5242868,112.34827366,52.27872577,-32.53414595,-68.00514865,28.61601875
-3.1069506151432,157.40485849,113.89372595,50.60181309,-33.32684329,-67.22032019,26.62430587
-4.22007566948901,157.31102467,115.49394086,48.88792817,-34.08731106,-66.34442555,24.55670748
-5.4527468045948,157.23951419,117.14869009,47.13205041,-34.79926198,-65.33856023,22.38716704
-6.80554772029643,157.19016416,118.83110147,45.39386669,-35.51628438,-64.34590509,20.24297922
-8.27648950900623,157.15911614,120.55622576,43.63046749,-36.18720016,-63.23754564,18.02083504
-9.86086847616077,157.14488222,122.30850444,41.86944907,-36.83046931,-62.06445959,15.77330441
-11.5512199573515,157.14497231,124.08207263,40.11390891,-37.4493316,-60.84074244,13.51237298
-13.3373073491674,157.15231809,125.85321439,38.3875475,-38.04102767,-59.56383596,11.24712913
-15.2061323624144,157.1817983,127.64615884,36.66139042,-38.62280214,-58.28605329,8.99833056
-17.141977926829,157.20692852,129.408306,34.98228457,-39.17738858,-56.96730423,6.77081938
-19.1264963658243,157.2482292,131.15552441,33.32967486,-39.72589413,-55.67140849,4.57139655
-21.1388517090811,157.27096339,132.83763272,31.73206103,-40.25569638,-54.37463675,2.41863982
-23.1559216727458,157.30964868,134.48226874,30.19002346,-40.78369252,-53.12759022,0.339367239999998
-25.15256524901,157.34283707,136.05027244,28.72456415,-41.30290709,-51.92074103,-1.66706161
-27.1019617899175,157.4055021,137.57255487,27.33431965,-41.82316588,-50.78784717,-3.5778063
-28.9759921034411,157.38965016,138.89453486,26.07886059,-42.34532727,-49.75164447,-5.34135604
-30.7455778523574,157.38661825,140.1222408,24.92862122,-42.8734322,-48.82111373,-6.98772901
-32.3809697775133,157.36462245,141.20694964,23.91069313,-43.40152173,-47.99456514,-8.4887365
-33.852133104635,157.30659181,142.11811918,23.03720178,-43.92207603,-47.26088918,-9.8523966
-35.1293682384822,157.24759648,142.89097028,22.30644341,-44.45438126,-46.68104348,-11.02067174
-36.1841653530711,157.15045839,143.47556051,21.72994905,-44.97400309,-46.19645893,-12.04152427
-36.9902165874625,157.03490565,143.89833836,21.29167686,-45.48945534,-45.83687781,-12.89522383
-37.5244990618251,156.89219397,144.14263894,21.00517645,-45.99053934,-45.57975152,-13.58460898
-37.7683433989288,156.74366384,144.24678024,20.82643423,-46.47858662,-45.43169503,-14.12762539
-37.7084101866468,156.57721506,144.18551862,20.77072365,-46.94833084,-45.38053715,-14.52842573
-37.3375091186674,156.40088563,143.98734354,20.80449545,-47.39317548,-45.40634245,-14.80824924
-36.6552104488112,156.22557983,143.68095844,20.88439318,-47.79897355,-45.46284903,-15.03305071
-35.6682140333306,156.05055164,143.23755917,21.06142669,-48.19157231,-45.62903513,-15.07946858
-34.3904561327107,155.86131179,142.6978085,21.18631661,-48.52569315,-45.75377857,-15.21800112
-32.8429473682144,155.68574537,142.0833314,21.31468104,-48.82018549,-45.88997102,-15.30321758
-31.0533464506505,155.50327601,141.38255216,21.41873081,-49.06875674,-46.00574393,-15.39423464
-29.0552837129012,155.34126249,140.64609297,21.44154823,-49.26304376,-46.06457081,-15.54419335
-26.8874566094877,155.1860422,139.87423231,21.36198466,-49.3927898,-46.02508739,-15.79481222
-24.592526820516,155.02971879,139.06338915,21.19819131,-49.46668045,-45.89867867,-16.09618365
