thigh,shank,foot,thigh_,shank_,foot_,knee_moment,shank_new,shank_new_second derivative,T_physics,knee_moment_minus_T_physics
149.76306357,20.8843442,-24.10526937,-37.09590569,-2.82829497,-13.17708973,0.185435343744896,-2.777092085180012,-1.6373317685314248,-2.3580914710586116,2.5435268148035077
150.42560343,20.98017477,-23.56091542,-36.29302599,-3.23734336,-11.00056928,0.205372322711809,-2.775419526209449,-4.183962624071391,-2.7747380010676004,2.9801103237794093
151.08619551,21.07131473,-23.01184919,-35.44320928,-3.6620761,-8.72740245,0.223792277792305,-2.773828833827313,-7.71589641954673,-3.3485779313472146,3.5723702091395197
151.76794122,21.14786357,-22.43329358,-34.51233003,-4.14082108,-6.35907289,0.240408548115895,-2.7724928045307307,-10.143546434644437,-3.744330604939724,3.9847391530556187
152.45052342,21.21407643,-21.85159491,-33.52945257,-4.6417719,-3.91743245,0.254980677924174,-2.7713371721165685,-14.05718199219752,-4.376848360396798,4.631829038320972
153.13251377,21.25743413,-21.26502474,-32.47608221,-5.18981726000001,-1.41572114,0.267334669594747,-2.770580437495477,-15.854450497396757,-4.668558783763917,4.935893453358664
153.81210998,21.27629641,-20.66834302,-31.35459339,-5.7815494,1.13668634,0.277373624535274,-2.770251228605044,-15.772849373543174,-4.657306529971171,4.934680154506445
154.49972486,21.27616538,-20.03159685,-30.16422563,-6.42004754,3.74291751,0.28507641478972,-2.770253515509962,-16.81701354251608,-4.824360266528732,5.109436681318452
155.17683701,21.24814462,-19.39570894,-28.91165595,-7.10406576,6.36027601,0.290488644596868,-2.770742570030873,-15.790299175422184,-4.65740606933427,4.947894713931138
155.84826466,21.19854224,-18.75383026,-27.59529582,-7.83743986,8.97018819,0.293710709080309,-2.7716082948786998,-11.945930499877022,-4.0375618728021605,4.3312725818824696
156.52058828,21.12952108,-18.08499264,-26.22184522,-8.61823179,11.57984517,0.294884355203879,-2.7728129413742453,-9.682159920223476,-3.668753024606854,3.963637379810733
157.19564789,21.05247396,-17.43422245,-24.79401257,-9.44956608,14.14176888,0.294178961026998,-2.774157667297424,-9.85632283563298,-3.689241791666376,3.983420752693374
157.85619113,20.95542285,-16.76834353,-23.31673957,-10.32835775,16.6562037,0.291781029284096,-2.7758515287096395,-5.039109380367002,-2.9091895134735006,3.2009705427575965
158.51584245,20.84993311,-16.11418553,-21.79403234,-11.25640999,19.11319839,0.28788315862975,-2.7776926719997124,-5.05759416247642,-2.9020336352787703,3.1899167939085205
159.17760318,20.75245265,-15.48068056,-20.23503859,-12.22866311,21.49268045,0.282667358992833,-2.7793940269830704,-3.4912257360053545,-2.6420627966349515,2.9247301556277847
