thigh,shank,foot,thigh_,shank_,foot_,knee_moment,shank_new,shank_new_second derivative,T_physics,knee_moment_minus_T_physics
170.80765681,18.84660484,-24.16296874,33.89307422,7.64636978999999,6.18522534,-0.255306694649803,-2.812657346309494,13.750785951334166,-3.3006539444029332,3.04534724975313
170.20990498,19.66648226,-26.46420474,32.64098397,8.42844882000001,3.32667232,-0.239170154639459,-2.798347785867737,20.72799270892656,-3.505638624203641,3.266468469564182
169.53776246,20.52575278,-28.77015834,31.32681793,9.26293636,0.450290020000001,-0.222650991667892,-2.7833506861284136,28.41959938127747,-3.704406366098305,3.481755374430413
168.80065052,21.42499975,-31.07614194,29.95796707,10.15233211,-2.4096991,-0.206257402453151,-2.7676558657133308,29.36873909910709,-3.8969571700869254,3.6906997676337743
168.00227532,22.36773303,-33.36197544,28.53680651,11.098098,-5.23500367,-0.190526396590435,-2.7512020660092054,30.22650210395384,-4.083291036169502,3.892764639579067
167.1413625,23.35178772,-35.59967859,27.06536698,12.09867545,-8.02089627999999,-0.175848397541943,-2.7340270716490136,28.851847623836413,-4.263407964346036,4.087559566804093
166.23000732,24.38289838,-37.77657101,25.55162018,13.1475478,-10.74836704,-0.162394058858608,-2.7160307956796017,26.563382380593303,-4.437307954616526,4.274913895757918
165.25574862,25.4438846,-39.90100692,23.99144997,14.25569121,-13.41334908,-0.150143816360575,-2.6975130928223128,26.999678041677026,-4.604991006980972,4.454847190620398
164.24414368,26.5502607,-41.95255324,22.39779703,15.4027766,-16.01609797,-0.138941770848505,-2.6782031871119387,25.28826577303356,-4.766457121439375,4.62751535059087
163.19250899,27.69067824,-43.93459722,20.77520084,16.59638849,-18.52706561,-0.12854285606901,-2.6582991461914443,20.57456081438591,-4.921706297991734,4.793163441922724
162.11328357,28.86251411,-45.85357161,19.12713634,17.81737624,-20.99261994,-0.118654022994465,-2.6378467519669724,15.361279791981095,-5.07073853663805,4.952084513643585
161.00524772,30.05535543,-47.70459239,17.45770714,19.066105,-23.37524153,-0.108968963092666,-2.617027743479137,8.861865643772227,-5.213553837378322,5.104584874285656
159.87753497,31.26278117,-49.49249271,15.7743162,20.33139547,-25.6977415,-0.0991957997504719,-2.595954188842808,-0.2579771167399158,-5.35015220021255,5.250956400462078
158.72649576,32.47080737,-51.23051914,14.07842039,21.60413416,-27.9665028,-0.0890779840489491,-2.574870154202453,-3.845562480728759,-5.480533625140736,5.391455641091786
157.54960633,33.66157013,-52.916421,12.37269186,22.87512157,-30.18727133,-0.0784090287963945,-2.554087423430317,-5.23509763806107,-5.604698112162877,5.526289083366483
