knee_moment,thigh,shank,foot,thigh_,shank_,foot_,shank_new,shank_new_second derivative,T_physics,knee_moment_minus_T_physics
7.4996445422374,209.42199734,177.64408014,42.34130041,37.86694246,28.58399326,21.52976379,-0.0411185584701238,-28.60958021567744,-5.210350601038726,12.709995143276126
6.97546248231197,208.97214676,175.93359628,42.20149489,37.09955921,26.88944004,20.55480275,-0.0709721336293457,-40.04624807444444,-4.77824949928681,11.75371198159878
6.45777078342178,208.47048301,174.14115201,42.02961941,36.26078739,25.03704243,19.59896477,-0.1022561877993515,-49.0638616646879,-4.35754310868133,10.81531389210311
5.95623234691835,207.93010058,172.28318046,41.86775807,35.35800029,23.03487077,18.71282841,-0.134683908755234,-45.0687855535782,-3.948231429222287,9.904463776140638
5.47161266083561,207.34939168,170.35710866,41.72213706,34.39217861,20.89273562,17.90531501,-0.168300203295048,-39.429956607607416,-3.5503144609096804,9.02192712174529
4.99574933965934,206.72531943,168.37453952,41.58288443,33.36825859,18.62368507,17.17094797,-0.2029025624364801,-31.967939271721413,-3.16379220374351,8.159541543402849
4.51775328957009,206.07282408,166.3471483,41.50938518,32.29386997,16.24324784,16.56713635,-0.2382872144515053,-30.385484145519293,-2.7886646577237766,7.306417947293866
4.03162427856995,205.3886049,164.28273578,41.4828881,31.17524836,13.76573255,16.07644473,-0.2743180100448984,-24.844515810712764,-2.42493182285048,6.45655610142043
3.53737619542152,204.65849874,162.16309194,41.51347365,30.01211447,11.19523937,15.72264361,-0.3113127740225145,-12.11518380409533,-2.07259369912362,5.60996989454514
3.03931136328073,203.92480944,160.04858345,41.66382935,28.8196624,8.56346955000001,15.52123645,-0.3482179092343879,-9.628810440984203,-1.7316502865431964,4.770961649823926
2.54779446705662,203.16269246,157.90962069,41.89348892,27.595388,5.86980807999998,15.46701185,-0.3855498519739332,-7.067304144238129,-1.4021015851092096,3.9498960521658297
2.08053767304666,202.37718632,155.7592621,42.22735573,26.34596376,3.13047573,15.5681443,-0.4230806894679759,-0.4633569911410617,-1.0839475948216597,3.1644852678683195
1.65802679299927,201.58408738,153.61565677,42.69635311,25.0805445,0.365418229999989,15.84959025,-0.4604936603397757,-3.3545908901722044,-0.7771883156805455,2.4352151086798157
1.29604142550417,200.76870018,151.46728591,43.27711336,23.79666004,-2.42462915000002,16.28807685,-0.4979898054006779,-3.826257393873522,-0.4818237476858691,1.777865173190039
1.00189692322477,199.92189871,149.30247246,43.98562458,22.49585087,-5.23309639999999,16.90009011,-0.5357729277946355,14.96724553340325,-0.19785389083762883,1.199750814062399
0.775294559329289,199.06745095,147.15338688,44.83828776,21.19556001,-8.02462220000001,17.68743558,-0.5732815470727674,26.73585581727256,0.07472125486417447,0.7005733044651146
0.610223134558088,198.23359878,145.07504415,45.78865709,19.89194199,-10.8088516,18.58269468,-0.6095554706961549,13.12112351710466,0.3359016894195417,0.2743214451385463
0.496723451655845,197.37394177,142.99267302,46.85461291,18.57905635,-13.58234997,19.63167071,-0.6458997031631295,68.42236257741607,0.5856874128284719,-0.0889639611726269
0.422669295434419,196.4958852,140.92279434,48.0371053,17.27210036,-16.31085437,20.82708461,-0.6820259012459639,46.94753999089922,0.8240784250909652,-0.4014091296565462
0.375011294346829,195.84305294,139.22399042,49.16125398,16.0788998,-18.71398361,22.01228782,-0.71167562299575,-7.377663827814462,1.0510747262070232,-0.6760634318601942
0.340571539078411,194.8127073,137.03953412,50.55092144,14.65886445,-21.68169497,23.42505287,-0.7498015777966829,39.50276650801161,1.2666763161766426,-0.9261047770982316
0.306931182106143,194.1429792,135.41303692,51.68977097,13.46318715,-23.99179242,24.65760255,-0.778189309211152,-7.797302066510081,1.4708831949998276,-1.1639520128936844
0.263399464748113,193.13338718,133.38260808,53.21552328,12.06419639,-26.86933805,26.31236863,-0.8136269776966008,56.75101600210341,1.6636953626765738,-1.4002958979284608
0.201510030706888,192.24799013,131.55740817,54.62456804,10.77706916,-29.38173107,27.86443641,-0.845482725633205,80.84156877457671,1.8451128192068857,-1.6436027884999977
0.11476973151334,191.55257895,130.05084141,55.71549012,9.56590205000001,-31.58113581,29.06286169,-0.8717772759963083,-3.3917646579118,2.015135564590759,-1.900365833077419
-0.0016333199461949,190.55182566,128.16496749,57.37166555,8.23604939999998,-34.19431714,30.91496311,-0.9046919851778004,103.9658461866244,2.173763598828197,-2.175396918774392
-0.15073480412494,189.75060495,126.69964136,58.53632395,6.96372972999998,-36.53187129,32.30737012,-0.930266750761807,90.8826347115344,2.320996921919197,-2.471731726044137
-0.333908241866066,189.04883719,125.36820723,59.52944829,5.74460023,-38.62141249,33.45394105,-0.9535046601037332,21.760347980177563,2.456835533863761,-2.790743775729827
-0.55125954156172,188.18109559,123.86916045,61.00503302,4.46977464000003,-40.99969274,35.25062727,-0.9796679620561524,89.46920948740278,2.581279434661888,-3.132538976223608
-0.801800168281931,187.45167638,122.69612458,61.94726342,3.23831514,-43.10934951,36.47605548,-1.0001413002316484,81.74168917503772,2.694328624313579,-3.4961287925955102
-1.0835966581637,186.72557885,121.55130035,62.95479545,2.00903276,-45.1937392,37.80244739,-1.0201222524017572,52.31200317844626,2.795983102818834,-3.879579760982534
-1.39428804187773,186.09610013,120.49238731,63.63609484,0.876349369999986,-46.89290407,38.5869783,-1.0386037714420595,57.41887496702791,2.88624287017765,-4.28053091205538
-1.73163621179481,185.35619886,119.53316595,64.81656249,-0.396867149999991,-49.12606936,40.38490308,-1.0553453424295176,75.60032932287797,2.965107926390033,-4.696744138184843
-2.09359553086431,184.72911665,118.61763596,65.36138312,-1.52778617999999,-50.71947474,41.04591953,-1.0713243551557683,101.92259970329242,3.032578271455977,-5.126173802320286
-2.47806302359397,184.09761204,117.94818953,66.28990561,-2.76065893000001,-52.7631938,42.67431247,-1.0830083995249902,72.19078499587805,3.088653905375484,-5.566716928969454
-2.88287906364677,183.49706333,117.32685809,66.74051298,-3.89959490999999,-54.37650689,43.45694891,-1.0938526788991476,52.08421153112486,3.133334828148554,-6.016213891795324
-3.30598660395368,182.91214213,116.77683584,67.2305863,-5.04961736999999,-56.02659793,44.40826319,-1.103452378120875,32.9031477714592,3.1666210397751904,-6.47260764372887
-3.74516314574269,182.38103665,116.33450077,67.70311614,-6.18132095999999,-57.63486835,45.41255471,-1.1111725814894144,42.514134910121015,3.1885125402553864,-6.933675685998077
-4.1976364103222,181.80388564,115.7940033,67.97694315,-7.27709143999999,-58.96991449,45.90409345,-1.1206060419396138,148.67669961720063,3.1990093295891473,-7.396645739911348
-4.66027666503351,181.26804964,115.5857315,68.12805621,-8.35756064,-60.36742942,46.57004105,-1.1242410705886692,178.75253966414206,3.198111407776473,-7.858388072809983
-5.13001500044676,180.99418363,115.6630255,68.53054074,-9.46736422999999,-61.90265706,47.93596946,-1.1228920357966323,38.91226926219016,3.18581877481736,-8.315833775264121
-5.60389512844667,180.88182895,115.86113884,68.73297061,-10.58973553,-63.34688522,48.7631807,-1.1194343057215097,-54.371470751848335,3.1621314307118116,-8.766026559158481
-6.07894738663596,180.34301148,115.75499858,68.59516949,-11.60497676,-64.41448001,48.96083919,-1.1212868027274323,71.92581783548091,3.1270493754598263,-9.205996762095786
-6.55222685024302,179.93440589,115.8250206,68.59060138,-12.68495117,-65.68282697,49.69488343,-1.120064687929535,100.98093872130454,3.080572609061404,-9.632799459304424
-7.02088160546993,179.74846272,116.25907624,68.40234877,-13.67157903,-66.68438723,50.16448263,-1.112488987874684,30.459149257260343,3.022701131516545,-10.043582736986476
-7.48197375173152,179.27585628,116.36748052,68.05964927,-14.60861411,-67.46291359,50.07861051,-1.11059697626543,95.17020357066474,2.9534349428252504,-10.43540869455677
