knee_moment,thigh,shank,foot,thigh_,shank_,foot_
7.81289451821183,203.70935707,175.90138834,22.76952498,40.46792964,28.22555179,11.13491514
8.05355714210309,202.85329748,173.14548256,22.97289619,39.40921396,25.83518183,10.49703011
8.27715247731498,201.79778505,170.10958754,23.37300498,38.23196051,23.17469737,10.03301715
8.48151034241918,200.77463435,167.10976545,23.84602456,36.98588208,20.36612406,9.70124565
8.66438416553807,199.70417196,164.04943186,24.45802654,35.66213137,17.39389492,9.54302206
8.82354207325669,198.5915822,160.94626723,25.21617021,34.26343803,14.26678523,9.58466101
8.95685352605269,197.44284523,157.81811682,26.12808713,32.79373806,10.99830789,9.84691250000001
9.06236334504782,196.26434435,154.68467338,27.19282181,31.25929911,7.6090964,10.33458255
9.13830534611489,195.06284969,151.56455558,28.40698084,29.66609077,4.11947974,11.04642365
9.18302775333047,193.84615669,148.47716664,29.76085487,28.02017707,0.550195049999985,11.97447238
9.19488922120297,192.61892066,145.4351458,31.24539509,26.33157943,-3.06928886,13.10587095
9.17221193937301,191.38832963,142.45611944,32.8403943,24.60572471,-6.71984035000003,14.41281275
9.11332537286097,190.15970661,139.5527875,34.52582953,22.85101837,-10.37641643,15.86993156
9.0166905416172,188.93560867,136.73400337,36.27949447,21.0760645,-14.01391116,17.44476595
8.88108197915096,187.7236588,134.01344057,38.07383675,19.28548396,-17.618763,19.10870104
8.70580046603206,186.52096578,131.38935427,39.88768312,17.48938679,-21.16333868,20.82579599
8.49088843873397,185.34712703,128.88189448,41.69368274,15.66663073,-24.70965835,22.65801704
8.23732151408937,184.15878283,126.45959182,43.49948258,13.90537248,-28.00593851,24.28077286
7.94715345402423,183.00648645,124.16998586,45.25301166,12.12714864,-31.28379881,25.99665761
7.62359753112161,181.87107252,121.9949178,46.9608763,10.36628479,-34.44614126,27.68850337
7.271034560844,180.75038546,119.93068487,48.59895809,8.62502006,-37.48916263,29.30306675
6.89494581737946,179.65154866,117.98306021,50.14216406,6.88007049000001,-40.48105969,30.91842539
6.50177403295003,178.55285092,116.1473411,51.61621243,5.21047773999999,-43.20453767,32.33841989
6.09871805554272,177.48617298,114.41821571,52.99913856,3.52195785999999,-45.92325647,33.74389562
5.69347153022861,176.43452568,112.81242992,54.29174775,1.8849519,-48.44598173,35.01752121
5.29392222938575,175.41343302,111.33201781,55.49439346,0.273079280000019,-50.84973058,36.22150594
4.90783168763225,174.4222621,109.97926425,56.59898718,-1.3142723,-53.13859287,37.37168346
4.54251446906462,173.47370372,108.75632064,57.60677983,-2.89248498000001,-55.35387159,38.45361451
4.20453454048559,172.55483609,107.65595812,58.5133224,-4.44573886999999,-57.45912216,39.49166566
3.89943353389029,171.62833675,106.63891093,59.27945937,-5.9659273,-59.42085185,40.3365442
3.63150245883209,170.75314185,105.76089744,59.95899353,-7.46264052000001,-61.28060748,41.1511339
3.4036049485091,169.90166548,104.99623645,60.51826483,-8.93338793000001,-63.02463883,41.83996231
3.21705663228672,169.0808366,104.34925412,60.97084605,-10.37996616,-64.6629805,42.44594706
3.07156192174686,168.31051508,103.82824021,61.36889847,-11.83408691,-66.28440238,43.07934741
2.96520653673833,167.54970709,103.41212765,61.5723194,-13.22624972,-67.69519872,43.46230332
2.89450159821927,166.88789371,103.17243989,61.76265784,-14.6449797,-69.14801732,43.96925161
2.85447314417804,166.20463823,102.99761813,61.74607289,-16.03179597,-70.47212341,44.27682612
2.8387895045348,165.57647772,102.96487143,61.62096755,-17.35633048,-71.58954497,44.35369457
2.83991808154083,165.04519947,103.10341791,61.48476983,-18.69204884,-72.71874587,44.59525106
2.849302678652,164.5115006,103.31861487,61.16825527,-20.00414603,-73.74390448,44.63337881
2.85755255015495,163.96791696,103.59316034,60.72313367,-21.30297039,-74.69815494,44.57583736
2.85463514836356,163.52090815,104.03971612,60.1937905,-22.56234501,-75.52386238,44.40681789
2.83006708351377,163.08153447,104.56933983,59.57460305,-23.80186984,-76.26307982,44.14741162
2.77310117296976,162.72094103,105.25588843,58.84355409,-24.98571132,-76.83185951,43.71800271
2.67290843311236,162.33855415,105.97071522,58.00777756,-26.20509058,-77.46547761,43.32318956
2.51875297380402,162.02039047,106.83004114,57.06779522,-27.3651441,-77.91784771,42.75568783
2.3001587269411,161.75995887,107.82260143,56.03342605,-28.46113417,-78.17766055,41.99359688
2.00706963518776,161.47493109,108.83375481,54.90581283,-29.60836599,-78.54562541,41.32502658
1.63000716178305,161.27878971,110.02145707,53.68706508,-30.64285574,-78.59598083,40.36464947
1.16023062661288,161.05826883,111.22732242,52.37652926,-31.72930922,-78.7565803,39.49149931
0.589907259823444,160.89711608,112.56563584,50.9842739,-32.74044835,-78.69861518,38.42250041
-0.0877001590770028,160.78279925,114.01751308,49.50839804,-33.6640831,-78.38728769,37.0562593
-0.878019839541056,160.67129222,115.51981271,47.96492823,-34.65727839,-78.24446979,35.98479285
-1.78492393300047,160.60923055,117.12859092,46.3359203,-35.565636,-77.85908852,34.60207738
-2.81044170667656,160.57773324,118.83418466,44.66956655,-36.41767867,-77.30763764,33.13740316
-3.95443536262516,160.59255851,120.63622705,42.94706582,-37.19343997,-76.54452325,31.41882029
-5.21427547082331,160.61123569,122.47048205,41.14499383,-38.02606403,-75.91989132,29.89758067
-6.5845933527641,160.66421222,124.38974533,39.34020657,-38.77474403,-75.07362845,28.17796218
-8.05716031354747,160.77730165,126.41151612,37.4810391,-39.42662914,-73.96330663,26.17472438
-9.62087086654136,160.88108552,128.42358879,35.64377849,-40.15027827,-73.05621457,24.47794123
-11.2617924934322,161.06111725,130.56089978,33.74389015,-40.7387011,-71.79573262,22.38246396
-12.9632785275673,161.20823965,132.63280047,31.93215309,-41.38768285,-70.71873986,20.58681566
-14.7061582262361,161.45764971,134.83827032,30.06473827,-41.93354479,-69.39076681,18.50992739
-16.4690150054844,161.69702993,136.99387465,28.29347561,-42.48380066,-68.10989609,16.55566706
-18.2285557465356,161.89623682,139.06509808,26.60515652,-43.08081491,-67.0068311,14.90367818
-19.9600694128723,162.14205601,141.14282313,24.97310621,-43.58984212,-65.71373094,13.03103615
-21.6379484173032,162.39345713,143.16653437,23.4166255,-44.09964515,-64.49030329,11.27930813
-23.2361594995017,162.64919033,145.11685864,21.96298062,-44.60454361,-63.33109339,9.64982702
-24.7285159272216,162.90418405,146.97251465,20.62214884,-45.10487272,-62.24806443,8.13862485
-26.0887873407495,163.14756266,148.71314873,19.39856869,-45.59790186,-61.24634039,6.75408373
-27.29088748198,163.3813233,150.33033614,18.29405344,-46.08139833,-60.32972512,5.49050923
-28.3093204459144,163.60166476,151.81249921,17.3102757,-46.55071821,-59.49398395,4.33629172
-29.1198923370364,163.82350815,153.17247328,16.44869656,-46.99867411,-58.72598066,3.30314333
-29.7006178630399,163.99482332,154.35218364,15.67953505,-47.42467445,-58.03747635,2.3171897
-30.032745085763,164.16726402,155.40854905,15.01870146,-47.81745293,-57.39516862,1.42258819
-30.1018260286136,164.34456468,156.34768243,14.45972102,-48.17019612,-56.78324699,0.606737409999999
-29.8987306372856,164.46504059,157.10423138,13.96435447,-48.48333611,-56.21273088,-0.215928870000001
-29.4204617720444,164.59131416,157.75032161,13.55945161,-48.74553834,-55.64501075,-0.98531064
-28.6706621161713,164.70743613,158.27203946,13.22399276,-48.95252478,-55.06790645,-1.74418709
-27.6597796830439,164.79725722,158.65562856,12.93972678,-49.10633044,-54.48582557,-2.52373162
-26.4049027695248,164.94150574,159.04559315,12.62078282,-49.21573277,-53.92508359,-3.21437765
-24.9292924042749,164.95938449,159.11429349,12.49089618,-49.21441685,-53.17239947,-4.17110601
-23.2616523004359,165.03354032,159.23817769,12.22068159,-49.16630673,-52.41718823,-5.09969274
-21.4351850809301,165.09561483,159.24544155,12.00668126,-49.0813132,-51.67367285,-5.99092572
-19.4864890971765,165.0764721,159.08355567,11.78243211,-48.94859753,-50.89513726,-6.90615356
-17.4543527002731,165.09978521,158.91248528,11.50346573,-48.7522401,-50.03234657,-7.92906736
5.98287242581641,204.16999432,173.49166178,26.76551787,38.37296588,24.70745136,13.60393569
6.15025318567225,203.29694514,170.89568542,26.69301191,37.31473881,22.27497357,12.82239344
6.30812548457266,202.36649651,168.20405079,26.74904452,36.17815467,19.67809586,12.19165585
6.4561825007019,201.37129354,165.41425042,26.95644146,34.95777079,16.89455647,11.76837124
6.59375971166755,200.31389195,162.53794014,27.33384123,33.6576458,13.93742701,11.58403413
6.71994511334915,199.21122113,159.60311948,27.88758892,32.29596922,10.86437701,11.60094463
6.83370889702037,198.06220055,156.61916607,28.63283618,30.85889747,7.62673140999999,11.9307951
6.93399405095743,196.87054346,153.59938059,29.56110831,29.38070398,4.34085384000002,12.41963527
7.019725718461,195.65338209,150.57336428,30.67752794,27.84553393,0.947728020000028,13.19905982
7.08977294597467,194.41780648,147.55857969,31.96537962,26.26880845,-2.50195301000002,14.20861998
7.14292439679031,193.1697023,144.56993846,33.4129874,24.65734185,-5.98822863999999,15.43111574
7.17790245695964,191.91933483,141.62745195,34.99154713,23.01675065,-9.49187212000001,16.83856944
7.19341145479342,190.67428639,138.74736758,36.67436259,21.35372611,-12.99351631,18.39539457
7.18821015553753,189.4388649,135.94063418,38.43301807,19.67398113,-16.47575167,20.07208896
7.16119805763802,188.22050547,133.2218428,40.23810999,17.98276951,-19.92299581,21.8312276
7.11150533890879,187.02089815,130.59708348,42.06030489,16.28492289,-23.32097815,23.63622209
7.03857742648283,185.8478601,128.08062378,43.87816288,14.58645265,-26.65357037,25.46406457
6.94224686675803,184.70049647,125.66912194,45.65957364,12.88210171,-29.93557085,27.29106993
6.82278718729783,183.58116628,123.3741616,47.4072734,11.1926919,-33.10897927,29.06886694
6.68094677154927,182.48848873,121.20431238,49.09819642,9.52065722,-36.16730074,30.80236536
6.51796442281031,181.42561058,119.14105191,50.71542929,7.84483833000002,-39.17363134,32.48473942
6.33556649338456,180.38893761,117.20231156,52.25883581,6.19302730999999,-42.04979603,34.0855095
6.13594081084487,179.37919965,115.37871021,53.72011077,4.55306179000002,-44.83053155,35.60995232
5.92168487111512,178.39591571,113.67488492,55.10417429,2.93065596,-47.50565563,37.07024067
5.69573180888355,177.43864573,112.08693947,56.41315137,1.32276852999999,-50.08467385,38.48641041
5.46125985538276,176.54486811,110.65793364,57.62095844,-0.256087659999992,-52.52696533,39.74795097
5.22159059724242,175.60061137,109.25660712,58.75013321,-1.82964792000001,-54.89605603,40.96792011
4.98008083851882,174.72510148,108.02305912,59.77364972,-3.36668978,-57.11721891,42.06637726
4.74001239235867,173.83930626,106.85075943,60.73856773,-4.93020103000001,-59.36206122,43.25873451
4.50448372486046,172.96970956,105.79373706,61.55985336,-6.43375762999997,-61.38848482,44.16069839
4.27630703644344,172.11644922,104.8258717,62.34521598,-7.92822523000001,-63.35065618,45.09337622
4.05791406256765,171.28340072,103.96928978,62.99370377,-9.40229482000001,-65.20806743,45.88755128
3.85127355903415,170.46445377,103.2139074,63.50364449,-10.85136955,-66.95023652,46.5211694
3.65782305857121,169.66582057,102.55565435,63.95785862,-12.28051437,-68.60349164,47.14459699
3.47841700347536,168.88348552,101.99950291,64.24534023,-13.68596451,-70.1441853,47.56252385
3.31329274613897,168.12381298,101.5480627,64.44053742,-15.06537628,-71.57837963,47.90561941
3.16205515686792,167.38775273,101.19457085,64.54677094,-16.42354477,-72.91986232,48.18082231
3.02367969960083,166.67462077,100.94940625,64.49858316,-17.7503899,-74.13591413,48.26773782
2.89653286598656,165.99401069,100.81277852,64.37818398,-19.05258369,-75.255226,48.31860419
2.77840785243346,165.3414159,100.78379942,64.12124925,-20.32291546,-76.25007641,48.18935322
2.66657239462808,164.69796504,100.85192144,63.70458371,-21.54290307,-77.07517714,47.85522501
2.55782481792194,164.14234314,101.06171045,63.30009517,-22.76445724,-77.88011429,47.57885293
2.44855369643987,163.55885173,101.33581357,62.69623833,-23.91877267,-78.46627351,47.01215083
2.33479610686514,163.0982285,101.79755672,62.07301267,-25.07099951,-79.02819627,46.49004997
2.21228936831846,162.61674291,102.3155524,61.2893741,-26.16946628,-79.40925641,45.71377113
2.07651248414042,162.19299281,102.95857641,60.45479341,-27.25894666,-79.74922919,45.01295903
1.92271749252683,161.7618523,103.66660011,59.51917808,-28.26147732,-79.82412021,43.97539484
1.74595425169862,161.46332943,104.58576275,58.45563703,-29.25284484,-79.85286354,42.87969612
1.54109100804513,161.14772919,105.5409976,57.33984136,-30.23135083,-79.82484949,41.81215963
1.30283131733672,160.88466419,106.61722484,56.11225515,-31.13206795,-79.56624516,40.42796534
1.02572980816281,160.67565706,107.81093714,54.80655122,-32.00180733,-79.21045455,38.98168025
0.704212618247344,160.48980601,109.08115309,53.42830488,-32.87684805,-78.85079679,37.60483964
0.33261065047533,160.36664188,110.47397338,51.97778009,-33.67172023,-78.26203088,35.93021595
-0.0947846460584827,160.28324662,111.96486889,50.44261187,-34.43922492,-77.5867467,34.18992077
-0.583632210284005,160.20018785,113.49520772,48.85564215,-35.22373971,-76.94169231,32.55433974
-1.13940792536441,160.18200478,115.14580665,47.21411731,-35.911662,-76.0266202,30.58727356
-1.76721632121684,160.18843248,116.87003302,45.51827729,-36.63230697,-75.19565826,28.80306319
-2.471538746112,160.23329002,118.67215435,43.79187941,-37.29789771,-74.20856365,26.85092825
-3.25591917510398,160.30571338,120.54820676,42.02465678,-37.89773395,-73.04127913,24.71812261
-4.12262503832235,160.42856876,122.49369769,40.27928602,-38.51282534,-71.9155143,22.70411004
-5.07235892159771,160.52495758,124.45258139,38.47187565,-39.12924015,-70.79489444,20.76942643
-6.10406602115613,160.6783274,126.50651186,36.62990586,-39.66103221,-69.4586045,18.56375173
-7.21481083457617,160.86266309,128.58426234,34.84959775,-40.20680214,-68.1660988,16.48759471
-8.39968577352014,161.00785464,130.63163226,33.0951359,-40.76581238,-66.92993922,14.57563566
-9.65175003043204,161.25890184,132.82179913,31.26948842,-41.25527388,-65.53723163,12.46675551
-10.9620151170522,161.45598336,134.90325971,29.57675147,-41.80205962,-64.31619347,10.6627727
-12.3194910973033,161.6912491,137.01916516,27.89039709,-42.2870083,-62.97019347,8.72008097
-13.7113003161709,161.96487533,139.15602104,26.20968217,-42.77018814,-61.66589349,6.83566605
-15.122862044386,162.17781854,141.16472806,24.64876628,-43.26240167,-60.43253277,5.10046243
-16.5381237425585,162.43745544,143.17824701,23.12421206,-43.7466924,-59.24157337,3.44122985
-17.9397226263234,162.7033197,145.13075007,21.67082919,-44.22629468,-58.101729,1.8666278
-19.3089341456867,162.94050688,146.96724471,20.30254953,-44.71525158,-57.06982492,0.39273992
-20.6254605517263,163.1803506,148.71618008,19.02555159,-45.19711311,-56.10360239,-0.979328460000001
-21.8673132114834,163.40761541,150.35173454,17.84194788,-45.67284348,-55.2170086,-2.25818684
