thigh,shank,foot,thigh_,shank_,foot_,knee_moment,shank_new,shank_new_second derivative
166.62424866,65.51646947,-50.36136601,-6.29244036,47.59911729,-38.78835158,0.0616125223187701,-1.998114547055949,-22.905498644987254
166.20967818,66.26968951,-52.94481196,-7.04956942000001,47.77637975,-41.49927274,0.0483940376615608,-1.9849683773659452,-35.144757905609666
165.79506407,66.95729013,-55.36138103,-7.83013170000001,47.91864944,-44.07923839,0.0401529925038279,-1.9729674826081909,-48.92430688302696
165.3807211,67.57476496,-57.58908384,-8.62527258,48.02147884,-46.50226849,0.0362580370323885,-1.9621905137764988,-50.16433364596562
164.96344145,68.11779516,-59.60731184,-9.42834375999999,48.08071835,-48.74520338,0.0359541799998516,-1.9527128488487355,-50.983664500681144
164.54809202,68.59241995,-61.40737682,-10.2505041,48.11531919,-50.79301504,0.0384540237024959,-1.944429083551649,-55.59654876975184
164.13903938,68.98618531,-62.99225291,-11.05885015,48.08898302,-52.63128913,0.0429891133877609,-1.9375565815393483,-57.39625375458912
163.73961853,69.29153018,-64.3610906,-11.83836392,47.98242982,-54.26142867,0.0488423613563767,-1.9322273082037742,-54.63003255388177
163.32951003,69.52571915,-65.51401017,-12.62770936,47.85847671,-55.67091229,0.055370313122086,-1.92813993960542,-56.35271615883397
162.92969612,69.67763338,-66.47291753,-13.39510371,47.67224199,-56.88871559,0.0620167762012052,-1.9254885361112877,-60.25669655497223
162.53289277,69.74237571,-67.2477082,-14.14206536,47.42736888,-57.91589979,0.068319298560554,-1.924358569287375,-59.71136144886868
162.14048567,69.71849114,-67.86226841,-14.85562573,47.1080088,-58.77980466,0.0739099113390128,-1.9247754336742984,-59.72226277536574
161.74207762,69.61691137,-68.32507373,-15.55269161,46.74622654,-59.47190967,0.078511448966558,-1.926548335114217,-62.47471507360158
161.34351078,69.41716554,-68.65819016,-16.22893558,46.32317625,-60.02304029,0.081930636993391,-1.9300345575148457,-61.46302799137082
160.94520655,69.13349328,-68.87110661,-16.8743531,45.83622984,-60.44392797,0.0840490004245801,-1.934985572448419,-60.19958414585247
160.54740376,68.76368273,-68.97821986,-17.49356745,45.28789279,-60.74708283,0.0848124990922039,-1.94143998415453,-60.643536566369335
160.14804471,68.30515698,-68.99125628,-18.08638006,44.677265,-60.94521043,0.0842206471290984,-1.9494427681972064,-60.42714017372885
159.75025912,67.76273805,-68.91643413,-18.65413558,44.00606908,-61.04636421,0.082315726108043,-1.9589097644508513,-57.27724498888475
159.34906209,67.13059867,-68.76467017,-19.19371198,43.26990342,-61.07004992,0.0791725605604493,-1.9699426779633666,-50.5365792141621
158.96748877,66.43361893,-68.53064841,-19.7121057,42.48284175,-61.00661849,0.0748891943786943,-1.982107269246061,-43.516957465086215
158.59853495,65.66648709,-68.22757535,-20.20834985,41.6424059,-60.87363981,0.0695786901327909,-1.995496245650943,-45.8684413116317
158.26421131,64.85516601,-67.85189152,-20.68488152,40.75772798,-60.67789459,0.0633621726612324,-2.0096564697877795,-49.683940496008105
157.91352118,63.9395687,-67.40716374,-21.13124875,39.809275,-60.39964573,0.0563631544381827,-2.0256366574696827,-39.412915212790885
157.60626903,62.99204508,-66.90192681,-21.55724036,38.81862923,-60.07564002,0.048703113236427,-2.0421740643790987,-33.43500893572937
157.31947469,61.98683094,-66.33572418,-21.95827668,37.78142869,-59.69564176,0.0404982417982591,-2.0597183608097014,-30.67773429278109
157.06299561,60.93735566,-65.7038975,-22.33491839,36.70142597,-59.25453517,0.0318572533232072,-2.078035159863991,-27.917419286267453
156.84303895,59.85832271,-65.02149502,-22.69147369,35.58917658,-58.75961318,0.0228801038926483,-2.096867837578998,-30.11747836690226
156.64616444,58.72271121,-64.25201483,-23.0138845,34.42917426,-58.20351511,0.0136574815106326,-2.1166879972775097,-22.913921603953114
156.47967267,57.55725404,-63.45061126,-23.31364007,33.23409572,-57.60797839,0.0042709091556584,-2.1370290621849852,-15.425104737389894
156.36145226,56.37677966,-62.57025961,-23.58537107,32.01657158,-56.9428724,-0.0052066859540706,-2.157632226851424,-16.622018377154824
156.27503435,55.16780603,-61.64911722,-23.82969123,30.76619461,-56.2392651,-0.0147100779850263,-2.1787327972647113,-15.08669761274728
156.2221435,53.93561096,-60.69349277,-24.04444696,29.4837031,-55.49915312,-0.0241806588377482,-2.2002386582630535,-10.917034471229492
156.21063139,52.69191761,-59.67774974,-24.22712152,28.18190168,-54.70478571,-0.0335652873651734,-2.221945202105712,-9.65662051727989
156.23300857,51.43189226,-58.6442717,-24.3813264,26.85251308,-53.88962459,-0.0428151683486744,-2.243936793121806,-8.43956577794902
156.28953824,50.16070083,-57.58370923,-24.5029771,25.50081366,-53.04382318,-0.0518848368669668,-2.2661232689984407,-6.66374213327714
156.3783144,48.87981841,-56.51551687,-24.59438208,24.12706301,-52.18589028,-0.060731310806924,-2.2884788845583537,-5.595263782507409
156.49630822,47.59130362,-55.44845485,-24.65498609,22.73351733,-51.32099226,-0.0693134614088858,-2.310967710104497,-4.345594075441106
156.64114638,46.29568606,-54.38234095,-24.684232,21.32423583,-50.44706406,-0.0775916378095853,-2.333580502373152,-2.769568742211348
156.81088912,44.99700799,-53.3346837,-24.68294126,19.89954489,-49.58283165,-0.0855275680415974,-2.3562467106180978,-1.7176448393962929
157.00337711,43.69568525,-52.31256007,-24.65178475,18.46118024,-48.73268656,-0.0930845462312177,-2.3789590770621714,0.005942846099671328
157.21553386,42.39287098,-51.31838583,-24.59100607,17.01339935,-47.89885767,-0.100227905351087,-2.401697475615638,2.05420016971658
157.44872955,41.09571849,-50.37875067,-24.502868,15.55267711,-47.09722165,-0.106925765681651,-2.424337057466581,3.551177795801941
157.69728358,39.80050367,-49.46870573,-24.38552539,14.08862263,-46.32209641,-0.113150037950959,-2.4469428205962065,6.164918306406086
157.96683138,38.51609848,-48.62240717,-24.24321641,12.61845503,-45.57826384,-0.118877647193142,-2.46935992009141,8.363757401896876
158.25328302,37.24345874,-47.8159401,-24.07131996,11.14543855,-44.86876375,-0.124091887475913,-2.4915716737461344,10.532835142984531
158.55549359,35.98439927,-47.05840309,-23.87384912,9.67347783,-44.19193539,-0.128783686223602,-2.5135464069760496,12.561883372859128
158.87981116,34.74676251,-46.34332193,-23.64481322,8.1957427,-43.54377515,-0.132952515903607,-2.535147243381764,12.280670687778716
159.21774693,33.52467435,-45.67167223,-23.39504127,6.72690673,-42.92076374,-0.136606867811557,-2.5564767055234032,14.651541651646838
159.5690038,32.32042934,-45.02184423,-23.11696195,5.26192526,-42.32407904,-0.139764363903465,-2.5774947459486155,16.7925894049592
159.94165827,31.14889658,-44.42253545,-22.8228336,3.80741045,-41.73020484,-0.142451551160664,-2.597941849905592,17.254714193648546
160.31905723,29.99031062,-43.81886598,-22.4971212,2.35748108,-41.15536098,-0.144703345559831,-2.618162989574971,20.500797964215778
160.72181839,28.87198104,-43.25136253,-22.16370048,0.92875845,-40.57070852,-0.146562078851022,-2.6376815228684163,20.503880215665404
161.13139539,27.77765282,-42.67925081,-21.80164237,-0.49359802,-39.9873682,-0.148076117295574,-2.6567811534049053,19.265792513527558
161.55269864,26.71254408,-42.10805528,-21.42026441,-1.90288623,-39.39452185,-0.149298042173304,-2.675370807809674,21.204467594735377
161.97716906,25.67537988,-41.53219582,-21.02050289,-3.29533237,-38.78256224,-0.150282406450053,-2.6934727379834866,22.010132521406156
162.4233628,24.67459977,-40.94678507,-20.60181167,-4.67663091,-38.15562053,-0.151083109452388,-2.710939645991458,16.10433452239768
162.86595908,23.69921571,-40.34899014,-20.16870979,-6.03697446,-37.5052298,-0.151750460493274,-2.7279633093099274,15.119694807572692
163.28947316,22.7289265,-39.74643271,-19.70160211,-7.39864252,-36.81352858,-0.152328095684153,-2.744898050721002,29.917625950237614
163.74003299,21.80968101,-39.12014149,-19.23191033,-8.72973174,-36.1204251,-0.15285014670329,-2.760941911155611,29.17533916469761
164.20919424,20.9546686,-38.48141453,-18.78373348,-10.01195986,-35.43809473,-0.153339163373326,-2.7758646928555226,10.931831372626988
164.64425943,20.08730869,-37.84032647,-18.30126539,-11.29430418,-34.70900112,-0.153804929041328,-2.7910029790848245,15.069247810881592
165.07070498,19.24304548,-37.19339511,-17.80330645,-12.56328807,-33.98014185,-0.154243900586497,-2.8057381518527804,21.69096939707238
165.50622167,18.4512768,-36.5559698,-17.31128631,-13.79901021,-33.24909171,-0.15463907262979,-2.81955712223295,16.156933510056426
165.91028629,17.65570246,-35.9202434,-16.80383262,-15.0200574,-32.51428875,-0.154960317875225,-2.833442513910331,20.32167656841999
166.31916106,16.90781732,-35.29519167,-16.29863642,-16.21174628,-31.7931304,-0.155165334349349,-2.84649557203007,25.879229021779082
166.7089773,16.18479407,-34.70315573,-15.79212143,-17.37777592,-31.08810352,-0.155201310479548,-2.8591147083110395,25.120729872805114
167.11362091,15.5126349,-34.09511419,-15.28829829,-18.51060505,-30.400981,-0.155007392325835,-2.870846098925012,18.496283827640347
167.49185903,14.85781686,-33.52420289,-14.78130271,-19.61845663,-29.73706271,-0.154517994527669,-2.8822748297244676,20.62472157709383
167.84822428,14.22342838,-32.99633833,-14.27535507,-20.69553542,-29.09761652,-0.153666935238108,-2.89334699743719,26.3438845378694
168.21845094,13.6490106,-32.45608148,-13.77215075,-21.7395289,-28.48687257,-0.152392315420327,-2.9033724789801862,24.71438580701868
168.55672565,13.0851612,-31.98297675,-13.27228733,-22.74847452,-27.90360179,-0.150642013604342,-2.913213507495581,27.4326785211354
168.90078556,12.58180734,-31.49630501,-12.77748575,-23.72077257,-27.35242674,-0.148379614471617,-2.921998689655203,26.491263630563644
169.22348895,12.10407169,-31.05960662,-12.28810183,-24.6537872,-26.83083879,-0.145590526867355,-2.9303367497018584,25.1593854250709
169.53429728,11.66638784,-30.65075128,-11.80488332,-25.54500651,-26.33657345,-0.142287979833204,-2.9379757739671635,30.0444345923756
169.8329082,11.26713484,-30.28316806,-11.32474881,-26.39362935,-25.87062239,-0.138518517938801,-2.944944053365629,33.072010121926176
170.11847812,10.92311027,-29.8979604,-10.85901894,-27.19189529,-25.42570973,-0.134366550965705,-2.9509484148198863,30.59213985560305
170.3933552,10.61968665,-29.54983989,-10.39649342,-27.94488944,-24.99812105,-0.129957449407245,-2.9562441560172066,32.02731537287562
170.6621835,10.35511275,-29.2120583,-9.93245179000002,-28.65393951,-24.56749576,-0.125458606567907,-2.960861841687049,35.42953978899366
170.91036853,10.15574146,-28.87758255,-9.49592670000001,-29.30196704,-24.17259878,-0.121077805012389,-2.964341527131497,34.050419011304456
171.15739449,9.99011154,-28.52328552,-9.05199739,-29.90744605,-23.74597019,-0.11705819308064,-2.967232314575312,35.661808205844636
171.38710712,9.8868908,-28.17656649,-8.62962451000001,-30.45817207,-23.32698112,-0.113669240653685,-2.9690338563446566,35.2224826531744
171.61155433,9.82943744,-27.78794388,-8.21291895000002,-30.96021422,-22.86902416,-0.111193089370904,-2.970036606642991,32.636382921942264
171.82557926,9.8198501,-27.3637471,-7.81262767999999,-31.41316466,-22.38781704,-0.109905668404587,-2.970203937292499,31.52122748566022
172.03275019,9.85575604,-26.88648353,-7.42359045999999,-31.82156716,-21.85533162,-0.110051930396521,-2.9695772604184754,29.05562703130471
172.23284049,9.93341273,-26.34363735,-7.04695311,-32.18935281,-21.26013364,-0.111814661659105,-2.968221895491775,26.020736826875
172.42610425,10.04855112,-25.72704938,-6.68365505,-32.52078792,-20.59927902,-0.115276515196084,-2.9662123514908294,22.5704146272232
172.61228935,10.1960632,-25.02472309,-6.33353002000001,-32.82169437,-19.85533556,-0.120375195248651,-2.963637780008364,19.501490502364938
