thigh,shank,foot,thigh_,shank_,foot_,knee_moment,shank_new,shank_new_second derivative,T_physics,knee_moment_minus_T_physics
171.33668702,20.0267233,-14.64560741,13.15550587,-49.54576798,57.08084719,0.295612683467979,-2.7920603936189288,-29.504878271424676,-6.7344358433490275,7.030048526817007
171.42883504,20.28726122,-14.54827448,13.64292746,-49.51235531,58.76394962,0.30707195699684,-2.787513149088632,-23.54790896407444,-5.806420892363632,6.113492849360472
171.49819783,20.46327389,-14.4338144,14.1603096,-49.47668073,60.37933975,0.315559090511505,-2.784441148471905,-12.553317296886137,-4.064219400687609,4.379778491199114
171.58108541,20.67341748,-14.38976911,14.65726861,-49.40798268,61.75003515,0.320978991733102,-2.780773450924444,-11.10369394407229,-3.8524709594971083,4.17344995123021
171.67317441,20.82789927,-14.2808362,15.18365365,-49.33804752,63.10732693,0.323299928223521,-2.77807723505457,-10.191368456138328,-3.7213242115839087,4.044624139807429
171.78415602,20.99595426,-14.21277704,15.69576186,-49.25396254,64.24652406,0.32253964973476,-2.775144122154664,-9.25082099421548,-3.586947278733513,3.909486928468273
171.91447871,21.13413241,-14.08793567,16.23207726,-49.15804111,65.36104498,0.318750805318626,-2.772732458482849,-9.289143188611073,-3.6063117632185806,3.9250625685372067
172.05878475,21.26548774,-13.98178793,16.76745946,-49.04712464,66.32050969,0.312027666245724,-2.770439875484305,12.92682997410921,-0.06432415720141327,0.37635182344713725
172.22996392,21.38714268,-13.84274092,17.30986234,-48.92585852,67.19771683,0.302525123090456,-2.768316596229989,7.179109936115147,-0.9955893319850702,1.2981144550755261
172.43810644,21.6090865,-13.86982247,17.7485787,-48.78207745,67.49144484,0.290462030339629,-2.764442945816536,-12.294673464370298,-4.132587118393722,4.423049148733352
172.62330967,21.68128622,-13.68415422,18.37077164,-48.62100909,68.61958989,0.276107454115315,-2.7631828229835174,-23.502884705366437,-5.932787962777361,6.208895416892676
172.83995992,21.88224197,-13.66502594,18.83103934,-48.4332324,68.90190245,0.259766802744535,-2.759675483495203,-33.17511195681799,-7.499495058062317,7.759261860806852
173.14983282,21.84076815,-13.08555763,19.52195384,-48.30745502,70.04561615,0.241770469595732,-2.7603993382075824,31.09266712382208,2.7872997781001136,-2.5455293085043817
173.41812827,21.96531805,-12.93695045,20.10320919,-48.08804939,70.87207682,0.22246005480453,-2.7582255323695524,27.150647276634743,2.1447172752261343,-1.9222572204216044
173.62955602,22.17839794,-12.9523176,20.55588041,-47.80899514,71.03823601,0.202179481551252,-2.7545065867192653,-24.374329346219525,-6.11954378376746,6.321723265318712
173.97346625,22.20395588,-12.63778421,21.22535784,-47.55254211,72.08148975,0.181274610108493,-2.754060516516238,-15.276313673329156,-4.666289887952528,4.847564498061021
174.1919411,22.37637311,-12.57925116,21.6934057,-47.244304,72.28010418,0.160089319457762,-2.75105126816557,-33.12911729504098,-7.539110626203667,7.699199945661428
174.56312411,22.35506688,-12.24615757,22.35712733,-46.9350249,73.33244226,0.138956336890128,-2.751423132030257,2.9038561201844004,-1.771812806683137,1.910769143573265
174.8396449,22.38453242,-11.92890261,22.92913721,-46.58934203,73.9046265,0.118189949969657,-2.750908861341379,61.010080143892864,7.522386684622479,-7.404196734652822
175.17003612,22.52281575,-11.80423738,23.51347983,-46.15985553,74.68780579,0.0980764725275691,-2.748495361932257,-15.233567069290466,-4.689712375349168,4.787788847876737
175.34041373,22.74225374,-11.84791788,23.89758598,-45.63063312,74.55316383,0.0788612223692933,-2.744665446502798,-76.87287156978861,-14.572786769417611,14.651647991786904
175.69583727,22.60328271,-11.20151762,24.6065315,-45.30124094,75.59747011,0.0607364636189538,-2.7470909485411865,21.348771417284414,1.1558359135951024,-1.0950994499761486
176.0518449,22.65952595,-10.92420461,25.21736301,-44.75057594,76.65773177,0.0438346811487232,-2.746109318821197,44.15347380730239,4.799260759346873,-4.755426078198149
176.37584475,22.80606912,-10.90422449,25.73346962,-44.11058143,77.20812203,0.0282350357738402,-2.7435516580083874,-23.501003240427032,-6.039326332453132,6.067561368226972
176.61510645,22.82977893,-10.60609041,26.24391458,-43.52520213,77.53203982,0.0139753548366152,-2.7431378437588654,-10.647244966102145,-3.9849678164970657,3.9989431713336807
176.8946803,22.8742047,-10.35113886,26.78914619,-42.85557252,78.10609833,0.0010555210618433,-2.742362467799631,32.24123165263659,2.872987079259782,-2.8719315581979385
177.1742732,22.93902769,-10.16247175,27.31155865,-42.12569865,78.59560987,-0.0105602353651537,-2.741231093193144,11.158781771243298,-0.5063327724350661,0.4957725370699124
177.32229184,23.12706893,-10.17146349,27.64669814,-41.29598593,78.22140075,-0.0209342509803861,-2.737949154425611,-44.2470601071232,-9.38902683133578,9.368092580355395
