thigh,shank,foot,thigh_,shank_,foot_,knee_moment
143.67392357,18.51345646,-30.22620662,-36.48712952,-8.26607233,-8.79744079,0.54911093853356
144.34814448,18.66793653,-29.739033,-35.32450617,-8.78953828,-6.72751320999999,0.567181195000814
144.75943699,18.56333535,-29.06416609,-33.98429544,-9.43550433,-3.69370632,0.583160075833854
145.43355438,18.68202665,-28.68175487,-32.74269574,-10.02294989,-1.78916658,0.597071498026302
145.67013257,18.36556957,-28.08112597,-31.24072718,-10.85388094,1.15528473,0.608937349384701
146.38884105,18.51229031,-27.70772047,-29.93275738,-11.47661004,3.01848535,0.618779499875687
146.71653061,18.31893592,-27.1215999,-28.39904934,-12.35065717,5.7714487,0.62659886423941
147.37841277,18.48637425,-26.84971134,-27.01855451,-13.07595444,7.72920345000001,0.632359150071835
147.82101896,18.27040527,-26.22761356,-25.44528457,-13.99927954,10.16459253,0.635999673729942
148.60802372,18.42786657,-25.81717555,-24.00308582,-14.7513746,12.13870204,0.637464199898039
149.07646942,18.35956347,-25.29157906,-22.43417856,-15.73657829,14.51302237,0.636718632360586
149.80081473,18.55871852,-24.98468136,-20.94804967,-16.57663022,16.55498289,0.63375066888093
150.49816662,18.68668523,-24.53784729,-19.42223538,-17.49789728,18.71104277,0.628565856895106
151.18084333,18.77065972,-24.06671404,-17.88099687,-18.45794451,20.86105057,0.621194137740084
151.80505848,18.65397209,-23.48270261,-16.25891308,-19.51692166,23.06214321,0.611705595627231
152.62746809,18.84358584,-23.07607439,-14.71519402,-20.43494224,25.1855132,0.600217881482254
153.27282633,18.85147579,-22.5611754,-13.13854759,-21.50985641,27.34178006,0.58688041285105
154.00664584,18.92032219,-22.14292955,-11.56162351,-22.51765175,29.47970194,0.57184928127305
154.76482687,19.01603472,-21.69588895,-9.99294606999999,-23.5223163,31.61748407,0.555279684437307
155.54812985,19.22222417,-21.33817243,-8.45991523999999,-24.48940625,33.71342494,0.53733495368281
156.3655498,19.3772513,-20.86685759,-6.89777559999999,-25.47400543,35.89476852,0.518190798057449
157.06715938,19.35848841,-20.46427589,-5.28558126000001,-26.52009116,38.04012214,0.498028273895316
157.87023251,19.45415176,-19.94614517,-3.70114336,-27.49976915,40.1533496,0.477025501596294
158.65121357,19.53514148,-19.42998506,-2.11715882999999,-28.48294416,42.24770719,0.455355810567341
159.38925334,19.5069306,-18.90998376,-0.511286779999978,-29.48021167,44.3661307,0.43319123598048
160.16627521,19.64516991,-18.52834264,1.04922057000002,-30.38799504,46.40918057,0.410703494377809
160.93519289,19.66711823,-17.99354735,2.64505893,-31.31624422,48.45227891,0.388055437246046
161.68840753,19.70746646,-17.5082906,4.22287387,-32.2071926,50.44759723,0.365387826602372
162.43206498,19.71864341,-17.00792647,5.79703159000002,-33.07389341,52.40503332,0.342812286050471
163.16567123,19.70393853,-16.51153399,7.38277901999999,-33.90663133,54.30158266,0.320412335681379
163.88926947,19.68057537,-16.02614015,8.95329398999999,-34.70161477,56.13841268,0.298248043162113
164.60676312,19.63852141,-15.53011133,10.51419793,-35.46722962,57.92424158,0.276362581354724
165.28259285,19.54363796,-15.29524315,12.11733726,-36.21471158,59.20288495,0.254788958686701
166.04001919,19.51870531,-14.72944241,13.66616277,-36.89369577,61.02551491,0.23355309347995
166.77387512,19.45394977,-14.1735723,15.19870824,-37.53357105,62.67792014,0.212672757286752
167.48609627,19.36442257,-13.6263268,16.70942774,-38.12875662,64.21630401,0.192154944260982
168.19517671,19.40212002,-13.37436917,18.14680928,-38.6528344,65.14578185,0.171992610984581
168.91934233,19.2827053,-12.73030921,19.65984886,-39.16538421,66.75215307,0.152162068644799
169.69573466,19.29605528,-12.37600346,21.09119849,-39.62280093,67.67050852,0.132624390754256
