thigh,shank,foot,thigh_,shank_,foot_,knee_moment,shank_new,shank_new_second derivative,T_physics,knee_moment_minus_T_physics
175.61833697,18.79952741,-6.46196053,34.84819284,8.10023832,22.3287759,-0.272983324576182,-2.813479002466371,7.374539688456139,-0.7149500255149612,0.4419667009387792
175.53734953,19.16196029,-7.46736997,34.37071709,8.37085582,20.90210553,-0.261572476125202,-2.807153355392886,9.66069935175451,-0.38433686738763795,0.12276439126243593
175.4632952,19.54551967,-8.5329295,33.87827565,8.64770756,19.41154897,-0.250748003027009,-2.8004589813349776,9.771388132913115,-0.40376513495394284,0.15301713192693384
175.37527788,19.94217778,-9.6578515,33.35968834,8.93794366,17.84773688,-0.240720214355439,-2.79353599131074,9.322861204426047,-0.5138434663116918,0.27312325195625275
175.24701002,20.34749786,-10.8653713,32.80507239,9.24889388,16.22480059,-0.231644392139551,-2.7864618213902927,8.774403704290279,-0.6406480625983313,0.4090036704587803
175.11921572,20.77581133,-12.12698284,32.23159542,9.57221623,14.534724,-0.223605494126025,-2.778986341108151,7.415848141185677,-0.8991724662468974,0.6755669721208724
174.92778616,21.19974968,-13.46578182,31.61118598,9.91952098,12.76757613,-0.216606712111904,-2.771587221075179,10.046663207865514,-0.5188624081698692,0.3022556960579652
174.73447818,21.65193456,-14.86210807,30.9729452,10.28256159,10.94784567,-0.210571462464329,-2.7636951060914434,6.381759758000705,-1.148445444033119,0.9378739815687901
174.4916567,22.10956464,-16.32431762,30.29239353,10.66882187,9.05422544,-0.205360531630739,-2.7557079544392784,11.212253423540377,-0.41914754565694,0.213787014026201
174.23333527,22.56462258,-17.84544314,29.59951225,11.05484952,7.11318966,-0.200797969723379,-2.747765695098936,23.15759749280666,1.4489113580474773,-1.6497093277708563
173.91704747,23.08362108,-19.42760571,28.84377885,11.50745713,5.13117527,-0.196698263096134,-2.738707462461024,16.991398114720724,0.4132276680792377,-0.6099259311753717
173.5792932,23.60999386,-21.05160731,28.05804851,11.97196633,3.06214,-0.192890049044341,-2.729520524357148,12.188442254110754,-0.404841358093865,0.211951309049524
173.20276526,24.15503106,-22.72578519,27.24398955,12.46251775,0.969612229999999,-0.189235723625307,-2.7200078306712974,17.51853990870078,0.3968290804231711,-0.5860648040484782
172.78771359,24.72519977,-24.44005848,26.39810337,12.98370373,-1.14641664,-0.185646720875027,-2.7100565093899487,20.858161109886808,0.8778980961334533,-1.0635448170084802
172.33407001,25.32681488,-26.19147338,25.51388295,13.54141813,-3.30996056,-0.182084702828802,-2.6995563448907007,22.88038510237733,1.145509722196023,-1.327594425024825
171.83692483,25.95991414,-27.96843621,24.58847843,14.13950472,-5.51160791,-0.17853867789749,-2.688506678311761,24.37940650900749,1.3267808110194612,-1.5053194889169512
171.30441687,26.62969365,-29.77216904,23.63101727,14.7763941,-7.71567192,-0.175007838822475,-2.6768168205998664,23.874344875389752,1.1843473218114817,-1.3593551606339567
170.73133034,27.33431222,-31.58754326,22.64146445,15.45377512,-9.93483127,-0.171515351675858,-2.664518906582672,23.08482075364271,0.993583332641776,-1.165098684317634
170.10731995,28.06936234,-33.41665925,21.61235545,16.17506457,-12.16750627,-0.168100729743659,-2.651689861821493,23.61751793063416,1.0120269872285892,-1.1801277169722482
169.44327227,28.84097658,-35.24975783,20.54965354,16.94044791,-14.40117405,-0.164766080683114,-2.6382226527782198,23.76483419148201,0.965977515027884,-1.130743595710998
168.73826639,29.64434944,-37.08176099,19.45461584,17.74655671,-16.63730041,-0.161440533015367,-2.6242011512500563,26.515862301055293,1.3342032636805303,-1.4956437966958973
168.00098639,30.48380341,-38.90156287,18.33525842,18.5938397,-18.84702284,-0.157990669640789,-2.6095499155546182,25.455609687043967,1.0900042784539283,-1.2479949480947172
167.23443247,31.37126124,-40.69694217,17.1828953,19.48687167,-21.02702432,-0.154245287764596,-2.594060854448514,20.564109782830187,0.2292387145099739,-0.3834840022745699
166.42580053,32.27248014,-42.47682123,16.00596432,20.41018821,-23.2053517,-0.150016993170306,-2.5783316173623128,20.962619065616472,0.21441481693316433,-0.36443181010347037
165.60066705,33.21599671,-44.21968107,14.80965484,21.37177138,-25.32094032,-0.145120246521123,-2.5618641466686887,17.906559762668195,-0.35599575590448307,0.21087550938336008
164.75005178,34.18126383,-45.92547485,13.59328925,22.36098887,-27.40524262,-0.139385794444351,-2.5450170572634456,13.113512136233574,-1.2052978276409894,1.0659120331966383
163.87638098,35.16332921,-47.59155564,12.36046299,23.37180998,-29.44693078,-0.132671709675843,-2.5278767829125965,11.556935006860058,-1.5372365192549444,1.4045648095791015
162.99083315,36.16518241,-49.20939598,11.11529118,24.40131256,-31.43460794,-0.124871343818552,-2.510391145950955,6.732043848218794,-2.3927502643328165,2.2678789205142644
162.09182655,37.17687807,-50.77844919,9.85898591,25.44298063,-33.36838069,-0.115918511244494,-2.4927337256558184,2.895272590928144,-3.0899088084466784,2.9739902972021843
161.17958764,38.18767276,-52.28933079,8.59476677999999,26.48854403,-35.2402853,-0.10579022219325,-2.4750920302536428,3.1935755400303023,-3.1242750164570126,3.0184847942637627
160.26822154,39.20701562,-53.74966673,7.32547586000001,27.53920681,-37.04809741,-0.094507274194062,-2.4573011411399475,0.2518283217867179,-3.676597685265014,3.5820904110709524
159.35724937,40.22846095,-55.1538673,6.04664782,28.58432706,-38.80760864,-0.0821329454360874,-2.439473557002328,-5.872664668484795,-4.73714798952336,4.655015044087273
158.44522604,41.23859604,-56.49869488,4.76571404999999,29.61938504,-40.49975,-0.0687698581234822,-2.421843373791898,-7.841183134575935,-5.130662712714998,5.061892854591516
157.5357362,42.23560125,-57.7828666,3.4819608,30.63963277,-42.12976379,-0.0545550402369967,-2.4044423502178605,-13.2348107739233,-6.069992623484062,6.015437583247065
156.64209764,43.22524979,-59.01082111,2.20114140000001,31.64000024,-43.71559875,-0.0396535720044447,-2.387169724757306,-20.85047293451936,-7.363101215115384,7.3234476431109385
155.72896565,44.16691167,-60.1652043,0.910028799999992,32.61384946,-45.20309097,-0.0242515473490837,-2.370734624510786,-20.51334164555385,-7.379030370006342,7.354778822657258
154.83688092,45.09243913,-61.25892886,-0.376108710000011,33.55623788,-46.64266226,-0.008548965656465,-2.3545811230161657,-22.67367005110099,-7.792277705859987,7.783728740203522
153.95192172,45.9806893,-62.28713119,-1.65812486999999,34.45866851,-48.01114285,0.0072471134480701,-2.3390782329682667,-28.650433137484832,-8.812410436372424,8.819657549820494
153.07220573,46.82971791,-63.25359731,-2.94371464,35.32573626,-49.33440724,0.022928946722455,-2.324259888280136,-32.30855249254816,-9.45779109082742,9.480720037549876
152.20160661,47.63031204,-64.15386319,-4.22172252999999,36.14275073,-50.58072765,0.0382938500052529,-2.310286884739496,-35.793215790564936,-10.071128930708873,10.109422780714127
151.34024277,48.38188232,-64.9971352,-5.49476066,36.91100453,-51.79474503,0.0531491790609559,-2.297169508793361,-39.2457702663096,-10.675141334725119,10.728290513786074
150.48175363,49.07485476,-65.76930976,-6.76919486999998,37.62601619,-52.92204369,0.0673164616474146,-2.2850748580897817,-41.64896996392109,-11.106563580573804,11.173880042221219
149.63328443,49.70918503,-66.4757646,-8.03961479,38.28685579,-53.9975338,0.0806346369430742,-2.2740037063332164,-43.970404476749714,-11.520364112312985,11.600998749256059
148.79375364,50.28076646,-67.11772082,-9.30281069,38.88674326,-55.01340264,0.0929623928158985,-2.26402772843646,-46.48696854523848,-11.960723264839354,12.053685657655253
147.96130044,50.78455588,-67.69454416,-10.56181505,39.42484507,-55.96902636,0.104179619318995,-2.255234944320747,-48.17330741384129,-12.263400874132225,12.36758049345122
147.13986927,51.22032745,-68.20167818,-11.81356987,39.89891498,-56.85875814,0.114188039759966,-2.2476292956376613,-49.80678898607316,-12.552900348793875,12.667088388553841
146.32712511,51.58391401,-68.6438887,-13.05632157,40.30599882,-57.68898307,0.1229111261461,-2.241283513049662,-50.89633171557306,-12.750505012259383,12.873416138405483
145.52507774,51.87451656,-69.01676239,-14.28994196,40.64595694,-58.45369165,0.130293416024064,-2.2362115417374704,-51.86015314306847,-12.923188273054464,13.053481689078527
144.73535123,52.09165764,-69.32163715,-15.5106437,40.91563258,-59.15230147,0.136299336632782,-2.232421714950134,-52.91626234542601,-13.105890432198972,13.242189768831754
143.95567447,52.23156888,-69.55685927,-16.71813346,41.11598311,-59.78542447,0.140911640230404,-2.2299798031515863,-52.336647227484434,-13.021960000293392,13.162871640523797
143.19056757,52.29621342,-69.72208143,-17.90788383,41.24447326,-60.34833079,0.144129556529453,-2.228851543085149,-51.71180539263798,-12.926045587631757,13.07017514416121
142.44173777,52.2887543,-69.8154903,-19.08045272,41.30325805,-60.839836,0.145966765578336,-2.2289817292884506,-49.36825930352828,-12.550610013109502,12.696576778687838
141.70768393,52.20448238,-69.83851597,-20.23117572,41.28974929,-61.25913079,0.146449287765457,-2.230452551759428,-51.022594069647376,-12.810008450531647,12.956457738297104
141.00712206,52.06308043,-69.78403027,-21.35805639,41.20815502,-61.60363175,0.145613377803013,-2.232920481355668,-55.31419114869873,-13.487756584065586,13.633369961868599
140.29837001,51.82041341,-69.66925703,-22.46035194,41.0523652,-61.87859868,0.143503497518875,-2.237155819840671,-46.99262359080692,-12.140953537592285,12.28445703511116
139.62199933,51.52047959,-69.47677266,-23.53487208,40.83049635,-62.07312546,0.14017042893484,-2.242390652537755,-45.318774298324094,-11.854047910795135,11.994218339729976
138.97922034,51.16709654,-69.21275669,-24.58265259,40.54354382,-62.20154942,0.135669575235545,-2.248558350280995,-52.54762960877901,-12.988011344155094,13.123680919390639
138.33612646,50.7182213,-68.88364414,-25.59780665,40.1875866,-62.24977749,0.130059483548263,-2.2563927011496743,-43.90864600115396,-11.576747964888444,11.706807448436708
137.72261274,50.21270393,-68.48570021,-26.58453679,39.77035054,-62.22697845,0.123400610564488,-2.265215643682197,-40.668915229056246,-11.02536798439661,11.148768594961098
137.14695451,49.664385,-68.02136727,-27.54391217,39.2932062,-62.13997735,0.115754340385373,-2.274785614361709,-45.17055395692804,-11.709413527435746,11.825167867821119
136.57284064,49.0252956,-67.48727858,-28.46355702,38.7549917,-61.97421159,0.107182253831351,-2.2859398286063044,-39.53850561510208,-10.765555907179856,10.872738161011206
136.04051584,48.35174049,-66.89659308,-29.36010167,38.16261861,-61.74993276,0.0977456399108037,-2.2976955829694368,-38.21204316628357,-10.507689925501989,10.605435565412792
135.52585638,47.61134832,-66.241186,-30.21890319,37.51448804,-61.45464871,0.0875052331053908,-2.310617864091922,-39.70226113218178,-10.695264408558717,10.782769641664109
135.03832853,46.8201571,-65.52442984,-31.0449685,36.81845762,-61.09418956,0.0765211543814664,-2.3244267558937928,-33.132988435338184,-9.589029488042026,9.665550642423494
134.57245841,45.96992384,-64.76289346,-31.83817832,36.07039701,-60.68339935,0.0648530291359362,-2.339266125690758,-29.436791231973736,-8.937459924083347,9.002312953219283
134.14988807,45.09873567,-63.94815812,-32.6016189,35.27778184,-60.21635342,0.0525602514657942,-2.3544712276616826,-31.538118782150622,-9.211045661475346,9.26360591294114
133.74163819,44.15983897,-63.08415783,-33.32595317,34.43922801,-59.69050888,0.0397023611525581,-2.3708580664127914,-25.367552590296327,-8.155183436570407,8.194885797722966
133.37136004,43.19661413,-62.17379059,-34.01976445,33.56216388,-59.11665564,0.0263394975833356,-2.3876695113077875,-22.491747401844897,-7.623563260931904,7.64990275851524
133.03388713,42.20440873,-61.2337523,-34.6759429,32.63658048,-58.50276579,0.0125328935296831,-2.4049867623938543,-22.82900609985816,-7.602693204693529,7.6152260982232125
132.71704649,41.16562437,-60.24483254,-35.30080932,31.6859681,-57.83450045,-0.0016546286416142,-2.423116969694077,-19.038623948750555,-6.916618782478235,6.91496415383662
