knee_moment,thigh,shank,foot,thigh_,shank_,foot_,shank_new,shank_new_second derivative,T_physics,knee_moment_minus_T_physics
2.26875584289071,197.0925608,161.69031845,38.2903791,40.38846974,32.17278271,8.70279821,-0.3195642280391586,-34.52448708806557,-7.371136871913342,9.639892714804052
2.52372691460034,196.54780996,159.67674216,38.14461363,39.46965582,30.07958802,8.00169103,-0.3547077640397509,-51.06999372147198,-10.213419053321807,12.737145967922148
2.79038415020969,195.94285261,157.5642605,38.04310584,38.48399911,27.83873727,7.35139315,-0.3915775243947464,-65.16786282918633,-12.670942460048998,15.461326610258688
3.06929655501762,195.2760333,155.35698007,37.99253511,37.43244227,25.45450562,6.76564920000001,-0.4301018354130826,-58.57370697319064,-11.823537702910562,14.892834257928182
3.36037802232073,194.54854205,153.0648182,37.99550728,36.31833621,22.93856012,6.25299443,-0.4701076070332529,-51.82491494546966,-10.95552185531374,14.315899877634472
3.66275880994407,193.76496432,150.70161536,38.05678471,35.14762369,20.30924406,5.81767739,-0.5113532774837335,-45.02373511492301,-10.08122186458535,13.743980674529421
3.97465411896855,192.91864897,148.26844101,38.18272242,33.92543721,17.58238158,5.4694721,-0.5538201811663064,-32.903701040838484,-8.357120572783767,12.331774691752317
4.29326652998701,192.02016069,145.78828365,38.37410046,32.66017087,14.78466967,5.20347324,-0.5971070930658766,-16.420294967542937,-5.933291864715708,10.226558394702717
4.61476243324857,191.08249746,143.2835395,38.64233323,31.35715039,11.93161969,5.03069492,-0.6408231254034437,-4.239202294895605,-4.193662497688441,8.808424930937012
4.93433407383187,190.1198022,140.78087058,39.00650304,30.01052644,9.00355277,5.01018149,-0.684502938144774,5.621227300458642,-2.818457067261156,7.752791141093026
5.24634198760168,189.12115221,138.27434915,39.45784721,28.65656919,6.10873822999997,5.05815454,-0.7282499898700705,20.06916756822079,-0.7024527534391378,5.9487947410408175
5.54452685857078,188.11438956,135.80566477,40.02027043,27.27201144,3.17668796000001,5.27058995,-0.7713366604936256,31.36743430796276,0.9198754798324575,4.6246513787383225
5.82227504614213,187.10068426,133.38014666,40.70729004,25.87082033,0.24625063000002,5.64681767,-0.8136699375798753,39.48496414964087,2.0439355444540217,3.7783395016881087
6.0729185667821,186.08438257,131.01018112,41.52185136,24.45841636,-2.66742146999999,6.1868769,-0.8550336394116809,47.952411562403086,3.2353790657725012,2.8375395010095987
6.29004840578527,185.07589324,128.71217635,42.46685552,23.04569634,-5.53485147000001,6.88737154,-0.895141388874716,54.23694949975637,4.089762533095124,2.200285872690146
6.46781978105089,184.07646871,126.48944455,43.55343494,21.62961238,-8.36451442000001,7.76653588000001,-0.9339353771734958,65.91924103480417,5.819755959492055,0.6480638215588348
