knee_moment,thigh,shank,foot,thigh_,shank_,foot_,shank_new,shank_new_second derivative,T_physics,knee_moment_minus_T_physics
-0.496089954202102,198.06861768,166.74435001,37.83597167,36.26992465,25.53738399,16.80676221,-0.2313547368174533,-36.08190372081275,-7.121367284093505,6.625277329891404
-0.433850028688869,197.80247877,165.5877093,37.49574011,35.77308364,24.40218165,16.18112581,-0.2515419254695583,-51.33205490865995,-9.676646998536096,9.242796969847227
-0.369007946808057,197.47836034,164.32770155,37.22394194,35.22102566,23.14236105,15.58367844,-0.2735332093077038,-65.84777678325322,-12.124037903200666,11.755029956392608
-0.29820262185493,197.11128344,162.98031687,37.0369643,34.63018803,21.79876375,15.04691996,-0.2970495082646341,-63.53936766264994,-11.887376072732526,11.589173450877595
-0.218308777904722,196.68740724,161.53377312,36.95081044,33.98722505,20.33817667,14.58776508,-0.3222964594762797,-63.16180582155661,-11.968353117676338,11.750044339771616
-0.126642150794885,196.22387302,160.00887068,36.98459478,33.32210987,18.84334989,14.13905004,-0.348911027825975,-63.371407647419,-12.14964818674244,12.023006035947555
-0.0211311604488698,195.70213218,158.3779542,37.15068973,32.58991534,17.1895258,13.88630284,-0.3773758902270112,-55.96305045937777,-11.120763863401908,11.099632702953038
0.0995580087049528,195.14269003,156.67433307,37.45610867,31.8186264,15.45383623,13.74521455,-0.4071096881520578,-47.65222714836374,-9.952582924701428,10.052140933406381
0.235951944158429,194.54638057,154.90149062,37.90775383,31.00880476,13.63908832,13.72898961,-0.4380516260236805,-40.20557220055236,-8.927045627225096,9.162997571383526
0.387755576271703,193.91559752,153.06676831,38.50650051,30.16154374,11.74926613,13.84238994,-0.470073571192977,-35.87970209097957,-8.404109376584735,8.791864952856438
0.5538770077788,193.26645634,151.19466608,39.23097077,29.27975645,9.79389802999998,14.08599184,-0.5027479190404051,-32.4630333299658,-8.027276610535452,8.581153618314252
0.732475303570401,192.57483228,149.253628,40.1546024,28.36449866,7.77002672,14.50571949,-0.5366254244429941,-24.449399448001063,-6.9179872734608185,7.650462577031219
0.921032251412722,191.87527593,147.30184206,41.20957405,27.42113319,5.69733961999998,15.06684683,-0.5706905153901262,-16.209734955928656,-5.7700115947748,6.691043846187522
1.11645489563051,191.12860473,145.30040295,42.3740924,26.44845834,3.58110385000001,15.74704823,-0.6056222176378113,0.3469382940369137,-3.2918194726135552,4.408274368244065
1.31520550677242,190.39151343,143.3161431,43.6593001,25.45416638,1.43212034000001,16.56057247,-0.6402540852354401,10.318561070716823,-1.8617376585871672,3.176943165359587
1.51344893194354,189.65376363,141.34916571,45.0564125,24.43708494,-0.748311159999986,17.52722191,-0.6745843170032249,12.617904951183156,-1.653622896333049,3.167071828276589
1.70720677090935,188.90349261,139.38956514,46.53650548,23.40566539,-2.93359502000001,18.58393185,-0.7087857989736824,16.448075373246507,-1.1956733637559434,2.9028801346652933
1.89250870204566,188.16148098,137.47022374,48.08986752,22.36283964,-5.11744621,19.7453838,-0.7422846258735201,25.882171646894925,0.16642460762485545,1.7260840944208045
2.06553272338917,187.39868863,135.55722771,49.69600983,21.3192266,-7.26395929,20.94511941,-0.7756727051746001,36.95016488110437,1.7948708920938587,0.2706618312953113
2.22272787277042,186.6745023,133.73957569,51.33608945,20.25099868,-9.44521460999999,22.28200501,-0.8073967175791258,34.56358595396392,1.281933946350616,0.9407939264198037
2.36091495183221,185.92936916,131.93659913,52.99488341,19.1897731,-11.56539754,23.61741221,-0.8388645948874073,41.11675100715306,2.2046375403642537,0.15627741146795637
2.47736272934819,185.2016093,130.2069624,54.65524741,18.12283631,-13.6632789,24.99745165,-0.8690524506893351,40.9582960550181,2.062667945245493,0.41469478410269733
2.56983890097715,184.48857685,128.55155218,56.30668572,17.05249341,-15.73235244,26.41816791,-0.8979448094994992,37.9811413422404,1.478541966389992,1.0912969345871582
2.63663663567861,183.74487608,126.90902286,57.91908076,15.99210496,-17.7242088,27.76214145,-0.9266123541940426,51.37836896569432,3.518949274581532,-0.8823126389029219
2.67657878141804,183.04691793,125.38412114,59.4960218,14.9222046,-19.70829393,29.17701622,-0.953226909977367,44.95855404867193,2.3994734116013046,0.2771053698167356
2.68900270518638,182.33924159,123.90545969,61.02148534,13.85956835,-21.62702701,30.53693148,-0.9790344208021808,38.91332344105551,1.3459720424288477,1.3430306627575321
2.67372930363493,181.6208889,122.47428364,62.48189508,12.80211089,-23.4840218,31.8287562,-1.0040131550503677,50.23879637317536,3.077648203253599,-0.4039188996186689
2.63101996450387,180.91928931,121.12485344,63.87833489,11.74561549,-25.29890432,33.11078043,-1.0275651550662133,51.7242652981686,3.2423499303054157,-0.6113299658015459
2.56152533073101,180.23097405,119.85229324,65.19637712,10.68874321,-27.07316561,34.35886125,-1.0497755204860508,43.70566420914601,1.893114599174588,0.6684107315564223
2.46622967232434,179.54350812,118.6406054,66.43784772,9.63780692,-28.78691286,35.54086188,-1.070923462800429,41.667058556291714,1.5061855475779238,0.9600441247464162
2.34639405484314,178.84898296,117.48071785,67.59581376,8.59094836,-30.4444058,36.64864568,-1.0911673195008194,44.61901595066431,1.9225054228779497,0.4238886319651902
2.20350031890064,178.16711761,116.39509202,68.66986492,7.54697614999998,-32.05289881,37.70326366,-1.1101150646790154,51.6382240567026,2.995106762911691,-0.7916064440110508
2.03919722122998,177.48242047,115.36479059,69.65949007,6.50726595,-33.60651527,38.68477432,-1.1280972169205217,54.412039184983385,3.3927658456475616,-1.3535686244175817
1.85525021539799,176.84373557,114.44544387,70.57456369,5.47593523,-35.09723111,39.59848702,-1.1441428441519317,31.79209385891779,-0.2661566315603592,2.121406846958349
1.6534963763658,176.1855879,113.56062135,71.39364777,4.44695553,-36.54106626,40.44069487,-1.1595859104217252,26.909294421031404,-1.0843423795164,2.7378387558822
1.43580557535425,175.47903762,112.677951,72.09949106,3.41717551999997,-37.94454005,41.20123916,-1.174991414238956,52.17565456662854,2.9227079433373904,-1.4869023679831403
1.20404851947093,174.82583293,111.91063101,72.74038021,2.39814436,-39.28192313,41.89279724,-1.1883836744808258,58.27355921106836,3.8684993286141696,-2.6644508091432395
0.960071841389413,174.18215336,111.20940261,73.29324905,1.38624458000001,-40.56186737,42.50481878,-1.2006224188693178,49.12023230886131,2.3775222403554856,-1.4174503989660727
0.70568005407574,173.56724671,110.59452357,73.77083192,0.382174179999993,-41.78406433,43.04802521,-1.2113540826188196,39.97109245153174,0.8911470049877961,-0.18546695091205612
0.44262387062938,172.94420148,110.02229242,74.15808129,-0.613189909999988,-42.94851142,43.5063712,-1.2213414002687932,37.72463553805893,0.5113319566782302,-0.06870808604885015
0.172594127333971,172.32622893,109.50743362,74.46030026,-1.60081788999997,-44.05782635,43.88754422,-1.2303273815116602,40.514574017969096,0.9398545757874519,-0.7672604484534808
-0.102779662484219,171.71656088,109.05132847,74.68514014,-2.57946068999999,-45.11041871,44.19536706,-1.2382879181144628,39.22496419630495,0.7180622412934321,-0.8208419037776511
-0.381927253646892,171.11470572,108.65247508,74.8339096,-3.5479267,-46.10499772,44.42887332,-1.245249223002704,39.3058497351606,0.7177777270758652,-1.0997049807227572
-0.663333342115756,170.51999002,108.30510701,74.91457445,-4.50884185000001,-47.04963724,44.59701224,-1.251311939540502,41.16375970522279,1.0037443326681288,-1.6670776747838847
-0.945532228211688,169.93182366,108.02272247,74.88105971,-5.44940934000002,-47.90983515,44.63496364,-1.2562404795202315,39.89855482248616,0.7922774927706397,-1.7378097209823278
-1.22710269712896,169.35794775,107.79473652,74.80946296,-6.38185018000001,-48.72333092,44.6386266,-1.2602195849960187,37.32771275956947,0.3737481094589574,-1.6008508065879175
-1.50666424084725,168.79332023,107.62157174,74.67066999,-7.30040337,-49.47483069,44.57098393,-1.2632418805555106,35.919307102374454,0.14299779573808458,-1.6496620365853345
-1.7828755820655,168.23629281,107.49823807,74.46654873,-8.20690845999999,-50.17115155,44.4347941,-1.2653944591755786,35.48906075247382,0.07033967941586816,-1.8532152614813682
-2.05443624892307,167.68828714,107.42622348,74.1978478,-9.0981443,-50.80547863,44.22729554,-1.266651350880552,33.16450210029576,-0.30380743116849995,-1.7506288177545701
-2.32009163300368,167.1488561,107.40507696,73.86830064,-9.97352235000002,-51.37685372,43.95107818,-1.267020427279891,31.571766984805905,-0.5592945843960901,-1.7607970486075897
-2.57864139393521,166.61502489,107.42089382,73.51247984,-10.83575643,-51.89945492,43.65311515,-1.266744370995564,36.661937717776816,0.2556184902011447,-2.8342598841363547
-2.82895045735319,166.09109174,107.49280875,73.05936358,-11.67903041,-52.35091558,43.23989923,-1.265489218685723,35.65431550736964,0.0966129326810874,-2.9255633900342772
-3.06996176067163,165.58099483,107.62562159,72.51966176,-12.49882279,-52.71746575,42.70480145,-1.2631711973387985,28.23455433799804,-1.0864368132555366,-1.9835249474160932
-3.30071019936512,165.07243819,107.78482472,71.94950284,-13.30667024,-53.04405536,42.14336839,-1.260392578540818,29.244373917931554,-0.9198968863417978,-2.380813313023322
-3.52033725132593,164.57439435,107.99212144,71.32194828,-14.09432913,-53.30381414,41.51441943,-1.256774568248233,31.937088831859302,-0.48252790246617216,-3.0378093488597577
-3.728105555181,164.08662823,108.24439861,70.63652484,-14.86190273,-53.4990976,40.81499635,-1.2523715010041196,31.3149156054382,-0.5740243590544054,-3.1540811961265947
-3.92341266544933,163.61015838,108.54160733,69.89308973,-15.6090211,-53.6308025,40.04464687,-1.2471842302744816,31.83547925346586,-0.4811100614210373,-3.442302604028293
-4.10580329687719,163.14584491,108.88339375,69.09342547,-16.33612167,-53.70005671,39.20422373,-1.2412189319068776,32.57075156074984,-0.3522134538379378,-3.7535898430392525
-4.27497950673579,162.69705365,109.27349708,68.23706571,-17.04107019,-53.70430855,38.29481214,-1.2344103443753836,30.35166839126413,-0.69418101571648,-3.5807984910193102
-4.43080842379008,162.26408541,109.70900555,67.3289858,-17.72499217,-53.64771399,37.31971711,-1.2268092876535606,32.91534413227159,-0.2690801312526796,-4.161728292537401
-4.57332729019252,161.84480696,110.17928908,66.37957896,-18.39403952,-53.55017464,36.31310973,-1.2186012916371591,35.70354600957781,0.19349482879327873,-4.766822118985798
-4.70274571504457,161.45324427,110.72320838,65.36230934,-19.03049244,-53.35893267,35.18735879,-1.2091081089870164,30.984137314944427,-0.5421065844730615,-4.160639130571509
-4.81944512940335,161.07459967,111.28964733,64.31893055,-19.6548198,-53.13876879,34.05074162,-1.199221884297977,35.03383350499378,0.12668309703385638,-4.946128226437207
-4.92397547062359,160.72131104,111.91493724,63.22630332,-20.25521262,-52.85471477,32.84513225,-1.1883085165889775,33.90279557251352,-0.030657928173678073,-4.893317542449912
-5.01704910054664,160.39933156,112.60073466,62.09869671,-20.83160783,-52.50764974,31.58199179,-1.1763390936082954,28.786762550692124,-0.8225650942187199,-4.1944840063279205
-5.09953187439884,160.08374844,113.30091481,60.94006738,-21.39795758,-52.13981781,30.30986754,-1.1641186446336875,34.500965285737536,0.11972685899098323,-5.2192587333898235
-5.17243113358828,159.81243252,114.07675799,59.76492042,-21.93866683,-51.70905665,28.97707221,-1.1505776266635446,30.414844074198037,-0.5020634264546873,-4.670367707133593
-5.23688021555903,159.55829366,114.88456835,58.55606167,-22.46213214,-51.23983383,27.61982703,-1.136478676149824,21.156485002935543,-1.9490477955351193,-3.287832420023911
-5.29411888353125,159.32531254,115.72704554,57.33079667,-22.97084821,-50.73901968,26.24045342,-1.121774675311374,27.024323836040143,-0.9732368353133074,-4.320882048217943
-5.34546890569811,159.10240353,116.58943962,56.08520844,-23.46269241,-50.20248982,24.84279469,-1.1067230591656667,31.33412469918717,-0.244652136080739,-5.100816769617371
-5.39230388591358,158.93885522,117.53217106,54.8256167,-23.94419692,-49.65216965,23.41772182,-1.0902692915755994,15.788162892409474,-2.687992320406544,-2.704311565507036
-5.43601239996275,158.77070197,118.4738422,53.56041687,-24.40489813,-49.05709384,21.97203428,-1.0738340297115907,10.90736709249418,-3.423546259659273,-2.0124661403034767
-5.47795714797899,158.61038363,119.42775609,52.29591708,-24.85204462,-48.4390061,20.51202154,-1.0571850915505838,16.993328448873246,-2.402405727626197,-3.075551420352793
-5.51944178843927,158.48029095,120.42073939,51.00894749,-25.28473347,-47.79642429,19.03129055,-1.0398542635482653,11.932268062500029,-3.1613401168460373,-2.3581016715932326
-5.56169725177139,158.35662227,121.42070572,49.71767043,-25.70412142,-47.13324718,17.5340394,-1.022401558680681,9.791677585462288,-3.4511028365790724,-2.1105944151923177
-5.60588445543862,158.24607747,122.43600344,48.41588079,-26.10728753,-46.44128044,16.01514207,-1.0046812705786898,10.047165862693276,-3.3551208756793836,-2.2507635797592362
-5.65310099752382,158.1550785,123.46975753,47.10836584,-26.50373911,-45.74968249,14.48392621,-0.9866388580522318,2.137766534308083,-4.562918321268714,-1.0901826762551066
-5.70438433421379,158.07242962,124.50883351,45.79257918,-26.88557007,-45.03479033,12.93159933,-0.9685035610228452,3.012012428602606,-4.363426471806662,-1.3409578624071283
-5.76070989607205,157.97810534,125.53105784,44.46558938,-27.24748297,-44.28365367,11.35861723,-0.950662380770352,5.157673087113901,-3.959919963491023,-1.8007899325810266
-5.82298412246495,157.93510669,126.59892114,43.14490206,-27.61196311,-43.56075344,9.78467898,-0.93202465022414,-9.94912897327671,-6.312493402072928,0.48950927960797763
