thigh,shank,foot,thigh_,shank_,foot_,knee_moment
157.93693961,68.50452093,-64.15071511,-13.66406211,48.94960114,-52.9842482,0.259967112276209
157.59612268,68.77144824,-65.56485155,-14.09598903,48.88556288,-54.42560672,0.230966243301901
157.2668404,68.99666802,-66.83912907,-14.529968,48.79450638,-55.74752945,0.203593113631275
156.95766718,69.18433716,-67.9649069,-14.96307488,48.67568064,-56.93909012,0.177924251573304
156.66886485,69.33127373,-68.9358897,-15.39314839,48.52599447,-57.99125875,0.154178548677325
156.40085326,69.43437488,-69.7487527,-15.81835248,48.3428199,-58.90183734,0.132697793571167
156.14976852,69.48854896,-70.40507178,-16.236807,48.12188461,-59.66492232,0.113836163612871
155.91174964,69.48792005,-70.90863779,-16.64902792,47.86113379,-60.28612796,0.0978013341244679
155.69433416,69.43870469,-71.26206245,-17.04855915,47.55821551,-60.76333949,0.0845856475069264
155.48453989,69.32815744,-71.47655877,-17.43961635,47.21059559,-61.11162145,0.0740045337047711
155.2798506,69.15401233,-71.56284727,-17.82039277,46.81138604,-61.33371093,0.0657597107145941
155.07838306,68.92049898,-71.53879228,-18.19342087,46.36869855,-61.44885597,0.059490302018039
154.89030834,68.63320624,-71.39092776,-18.5461545,45.88085426,-61.42993215,0.0548126573529714
154.69382036,68.27723894,-71.15701388,-18.90061279,45.34566099,-61.33561855,0.0513499918956455
154.4975378,67.865049,-70.83849546,-19.25717118,44.77420624,-61.15321252,0.0487531483054654
154.29834346,67.38668323,-70.44411068,-19.58651397,44.13938125,-60.89257298,0.046713864269679
154.09715993,66.85754056,-69.98831745,-19.92263183,43.47246451,-60.57006981,0.0449719207845427
153.89292243,66.26880464,-69.47529864,-20.24511004,42.75552091,-60.18714747,0.0433174762409533
153.68809169,65.62418492,-68.91580007,-20.55323401,41.98687942,-59.75812997,0.0415897782442622
153.47888617,64.93467513,-68.31875264,-20.86988786,41.1924266,-59.28842656,0.0396733056248795
153.27234686,64.18967385,-67.68913604,-21.16574847,40.34006085,-58.78715316,0.0374922407973231
153.05939351,63.40035096,-67.03184319,-21.46588154,39.46293699,-58.25314023,0.0350040180636231
152.85555175,62.56618059,-66.35794654,-21.74952202,38.5316808,-57.70552597,0.0321925445048632
152.64977413,61.68787403,-65.66552497,-22.02639181,37.56611232,-57.13616504,0.029061552269785
152.43590752,60.75908206,-64.95777668,-22.29770633,36.56756086,-56.54367165,0.0256284178687933
152.2437412,59.80967053,-64.25850606,-22.55837771,35.52572063,-55.96320652,0.0219186774032312
152.04329087,58.80469519,-63.52603118,-22.80232132,34.44862718,-55.34102199,0.0179613770844943
151.8468081,57.76492612,-62.82181418,-23.03586039,33.33311526,-54.74105322,0.0137853255006238
151.66512173,56.69961292,-62.1070338,-23.25506281,32.18656834,-54.12553687,0.0094162567280949
151.48690107,55.5982914,-61.40760079,-23.45770811,31.00513091,-53.5159184,0.0048748699654216
151.315802,54.46705074,-60.72134996,-23.64477998,29.79210675,-52.91228508,0.0001756800179181
151.15562746,53.31074227,-60.04731749,-23.81464838,28.55030499,-52.31256015,-0.0046734083280825
151.00402136,52.12865849,-59.39380463,-23.9667013,27.27985196,-51.72577964,-0.0096709022863169
150.86467581,50.92603805,-58.76112383,-24.10033095,25.98391925,-51.15191797,-0.0148210068068038
150.73308603,49.69994724,-58.15645573,-24.21557676,24.66050758,-50.60181266,-0.020132507132295
150.61559559,48.45810683,-57.58106372,-24.31086661,23.31457591,-50.07312744,-0.0256173681003122
150.50864296,47.19899399,-57.04208914,-24.38509754,21.94358189,-49.57006679,-0.0312891679084756
150.42001646,45.92887035,-56.53124933,-24.44126598,20.55648083,-49.09823356,-0.037161468555098
150.34466534,44.6448767,-56.05759358,-24.47435985,19.14713935,-48.65287921,-0.0432462113221927
150.28333999,43.34757015,-55.61821395,-24.48466798,17.71710647,-48.23670087,-0.0495522187540659
150.23394848,42.03247917,-55.2077897,-24.46823885,16.26548269,-47.83544775,-0.056083876211288
150.21102087,40.72013429,-54.82445598,-24.42938936,14.79907484,-47.46642921,-0.0628400543472644
150.20138938,39.39267113,-54.46167389,-24.36576679,13.31599958,-47.1134135,-0.0698133205230358
150.2223229,38.07491445,-54.11560124,-24.28149696,11.82459099,-46.78777053,-0.0769894725655209
150.25342581,36.74215556,-53.7821755,-24.16886654,10.31143638,-46.45962235,-0.0843474140848804
150.30863101,35.41385263,-53.45731767,-24.03429753,8.7895575,-46.14160364,-0.0918593779446602
150.38295696,34.08461078,-53.13108818,-23.87507057,7.25603259,-45.81713513,-0.0994914918739756
150.47794563,32.76087069,-52.80186709,-23.69409521,5.7147143,-45.48630851,-0.107204666925628
150.59606929,31.447614,-52.45971659,-23.49239172,4.17046438,-45.14025162,-0.114955777016751
150.73475192,30.14523935,-52.10400112,-23.26999023,2.62351187000001,-44.77289783,-0.12269905876817
150.89546519,28.85811809,-51.72682563,-23.02758762,1.07740632,-44.37594337,-0.130387559236603
151.06908642,27.58457889,-51.33524315,-22.76258486,-0.472246260000002,-43.94461972,-0.137974402339629
151.27773079,26.34055584,-50.90281722,-22.48532822,-2.00384789,-43.48204717,-0.145413773268678
151.49483027,25.11524219,-50.45734922,-22.18470718,-3.53685998,-42.98090616,-0.152661685448816
151.73091866,23.91428091,-49.98180782,-21.86942189,-5.05576526999999,-42.4445862,-0.15967659670126
151.98195006,22.73712618,-49.48010602,-21.5387767,-6.56032631,-41.87110969,-0.166419869919851
152.26135119,21.61085365,-48.95423841,-21.1939661,-8.04311574,-41.26840028,-0.172856053180903
152.55190053,20.51123467,-48.40234202,-20.83804493,-9.50272313,-40.63192784,-0.178952963847747
152.84115941,19.4364511,-47.84899324,-20.46843495,-10.9471583,-39.98008438,-0.184681571175064
153.16186082,18.42377126,-47.26676204,-20.09445014,-12.34919211,-39.29779242,-0.190015681612819
153.46838523,17.42679199,-46.69452128,-19.70666309,-13.73841595,-38.61771637,-0.194931440061812
153.80299532,16.49639611,-46.10018465,-19.31888771,-15.07719137,-37.91027725,-0.19940666854143
154.11958474,15.58340994,-45.52151436,-18.9203998,-16.39784433,-37.21070235,-0.203420071089777
154.45361737,14.7334063,-44.93374123,-18.52190823,-17.67009635,-36.50378792,-0.2069503403911
154.78154596,13.91470217,-44.35274059,-18.11758307,-18.90818786,-35.78778443,-0.209975269458982
155.10759106,13.136957,-43.77642624,-17.70931805,-20.10602762,-35.0674887,-0.212471117360261
155.43450559,12.40445306,-43.20683291,-17.29807243,-21.26385857,-34.34713039,-0.214412438006634
155.76996252,11.72434654,-42.63425829,-16.88364431,-22.3751049,-33.61680879,-0.215772272319794
156.07856223,11.06164712,-42.09903248,-16.46232337,-23.46101388,-32.90692312,-0.216522447682308
156.39544983,10.45072712,-41.56515252,-16.0381528,-24.50088584,-32.19068263,-0.216633875779162
156.70858026,9.87808001,-41.04775909,-15.60954857,-25.502482,-31.47797925,-0.216076893126105
157.02330976,9.35163527,-40.54994215,-15.17795646,-26.46435741,-30.77743398,-0.214821728107446
157.33576351,8.85887837,-40.06069558,-14.74152304,-27.38448601,-30.06838468,-0.212839180128888
157.62727994,8.39646845,-39.63467921,-14.30847399,-28.27577929,-29.4232771,-0.210101592835076
157.92378194,7.97988375,-39.22868111,-13.87397712,-29.12295735,-28.7842769,-0.206584193671198
158.22331602,7.60911047,-38.85429975,-13.4405182,-29.93043202,-28.17588974,-0.202266856684001
158.5175172,7.27007468,-38.52055935,-13.0067747,-30.70156603,-27.60009554,-0.197136323400179
158.81621593,6.97119331,-38.2155799,-12.57510232,-31.43230673,-27.05338483,-0.191188883904285
159.1110418,6.70935763,-37.9654925,-12.14524314,-32.12893143,-26.55486798,-0.184433478914649
159.40116966,6.48563517,-37.77625524,-11.72019281,-32.79180357,-26.11680185,-0.176895141063987
159.70288596,6.29643138,-37.60044258,-11.29161504,-33.41557482,-25.69022947,-0.168618648635648
159.99723966,6.14630431,-37.49672818,-10.86810106,-34.01013825,-25.32606379,-0.159672213478513
160.29881205,6.03112323,-37.4186935,-10.44212625,-34.56980389,-24.9823597,-0.150150968864174
160.6079306,5.95329524,-37.36297705,-10.01215174,-35.09628268,-24.64920986,-0.140179966090762
160.91040278,5.91053404,-37.35969957,-9.58389319,-35.59598803,-24.35402528,-0.129916332707953
161.2212481,5.90400748,-37.36709821,-9.14756973000001,-36.06617176,-24.04419533,-0.119550192501033
161.52674313,5.93154964,-37.40822866,-8.71086603000001,-36.51296885,-23.74668899,-0.109303900313101
161.84091729,5.99060717,-37.43340068,-8.26116464,-36.93443506,-23.39995841,-0.0994291062085754
162.15336722,6.08088537,-37.46151571,-7.80600669999998,-37.3368146,-23.02585694,-0.0902011365710681
162.46405197,6.21522611,-37.48945852,-7.35137552999998,-37.7097591,-22.61047465,-0.081910168230899
162.78337078,6.36628094,-37.44966158,-6.87326839000002,-38.07835019,-22.09278284,-0.0748486801704558
163.10518762,6.53834344,-37.36741916,-6.38388853999999,-38.43910489,-21.48963766,-0.0692947012889888
163.42751425,6.74293995,-37.21460038,-5.88478673,-38.78209447,-20.75914813,-0.0654904388029287
163.75237499,6.97238965,-36.97701265,-5.37465395000001,-39.1185585,-19.90394955,-0.0636159780997182
164.07945988,7.22369943,-36.63706038,-4.85264906,-39.45083087,-18.89741571,-0.0637579007812994
164.40793305,7.49415989,-36.18089981,-4.31957789000001,-39.78161416,-17.72358463,-0.0658728845938222
164.73611763,7.7804688,-35.60078302,-3.77684391,-40.11404912,-16.37353717,-0.0697466402072962
165.06442639,8.086555,-34.89664422,-3.22629555,-40.44839872,-14.84153528,-0.0749489201022082
165.38961664,8.40135361,-34.07015048,-2.66841302,-40.79062717,-13.13291329,-0.0808236811817241
165.71203737,8.74175963,-33.14412121,-2.11017779000002,-41.13255863,-11.26475256,-0.0865917210980135
166.02300155,9.06176933,-32.11564416,-1.54192283,-41.50038883,-9.2332739,-0.0915261559073399
166.33102399,9.42165941,-31.03169012,-0.983171150000004,-41.8612336,-7.08685024,-0.0950409548463568
166.62056727,9.76717217,-29.89800569,-0.420685139999989,-42.24417308,-4.82446422999999,-0.0966572764959351
166.88958238,10.11099948,-28.73985276,0.139124269999996,-42.6394821,-2.4732345,-0.0959538422104394
167.13653984,10.45669507,-27.58054862,0.689341060000004,-43.04606569,-0.0417677500000053,-0.0925678360834643
167.36650037,10.82287157,-26.43654146,1.23078693000002,-43.45139772,2.43419697,-0.0862301177483259
167.56287155,11.18518891,-25.32647305,1.75788037000001,-43.86536907,4.96158446000001,-0.0767744155303704
167.732761,11.55945443,-24.26402974,2.27596120000001,-44.27769631,7.50928917,-0.0640688408639776
167.8689309,11.93500322,-23.25662427,2.78410428000001,-44.69148251,10.08174464,-0.0478926586713535
167.96673645,12.32703411,-22.33041085,3.26967452000002,-45.09675409,12.65464996,-0.027858007343818
168.03528454,12.71575827,-21.4749583,3.75683785999999,-45.50242125,15.22761149,-0.0034520611794813
168.06198832,13.11857744,-20.7052279,4.22224482000001,-45.89256334,17.79689432,0.025842039254662
168.05288334,13.53107362,-20.02335904,4.67547181999998,-46.2700211,20.35179263,0.0604327070622105
168.00821898,13.95433317,-19.43072877,5.11693109000001,-46.63074395,22.88665499,0.100545481869347
167.9213361,14.38828035,-18.92964267,5.54234116999999,-46.96673389,25.40700008,0.146171651397637
167.8048656,14.83208641,-18.52010937,5.96170117,-47.28464026,27.87633133,0.197022000104707
167.67808656,15.29666694,-18.1960217,6.37439667000001,-47.58670481,30.28959997,0.252511289964104
167.49301184,15.77018602,-17.96329019,6.76719384,-47.84265261,32.66180891,0.311828256403316
167.30111273,16.262437,-17.81334313,7.15357857999999,-48.08171602,34.94744764,0.374084150899962
167.07919434,16.77032346,-17.74911459,7.52578589000001,-48.28199749,37.16153715,0.43846589437504
166.83153055,17.30981081,-17.75732401,7.87150793000001,-48.43805151,39.28089471,0.50433468471238
166.57383078,17.83429421,-17.84772402,8.23051242,-48.57510954,41.29139172,0.571249117356814
166.29859831,18.39364365,-17.9889494,8.5613884,-48.66251291,43.19167374,0.63889533086481
166.02450977,18.96362119,-18.18779373,8.88488771999999,-48.72065606,44.96623669,0.706931610002805
165.75744122,19.54498045,-18.42046422,9.20225394000002,-48.74664987,46.62322294,0.774824546522639
165.50140167,20.13289817,-18.67831996,9.51589399,-48.74129651,48.15965752,0.841788679840216
165.26690839,20.72563345,-18.94935588,9.82822174999998,-48.70921262,49.58131567,0.906872585324203
165.05255206,21.31079026,-19.21330139,10.14811414,-48.6467866,50.8979775,0.969113548348176
164.86147062,21.88973878,-19.46130544,10.47265547,-48.5517856,52.10966382,1.02765513089623
164.70853694,22.46170622,-19.68436733,10.80685756,-48.43271386,53.2324947,1.08180030417098
164.59595392,23.02899935,-19.87118083,11.14791548,-48.28474674,54.27283872,1.1310349773057
164.53217343,23.57234895,-20.02792152,11.51639827,-48.12016713,55.22360622,1.17504333824437
164.47605512,24.1074324,-20.14066608,11.87432192,-47.90332731,56.09559844,1.21369408306625
164.48986775,24.62149962,-20.22704402,12.26681307,-47.67759555,56.88493219,1.24699211264353
164.49415733,25.12053763,-20.26354607,12.64306441,-47.39045519,57.60927676,1.27503806550329
164.54937284,25.60393728,-20.2765189,13.03790872,-47.07987931,58.24850193,1.2980192219398
164.6259237,26.06862772,-20.26349798,13.43654565,-46.73029014,58.80988207,1.31621017922184
164.72194732,26.51578372,-20.22804049,13.83629446,-46.34107974,59.2885267,1.32996920591372
164.83131669,26.94490823,-20.17609489,14.23482752,-45.90990816,59.68710174,1.33973590171005
164.95254594,27.35499661,-20.1124095,14.63221149,-45.43814788,60.00431968,1.34602090411895
165.07779664,27.74265716,-20.035412,15.02832234,-44.92349441,60.26297119,1.34936978269411
165.21317552,28.11870133,-19.95184936,15.41721687,-44.36702161,60.43503394,1.35031098465677
165.33834925,28.46314828,-19.86774647,15.80198081,-43.76896739,60.54426288,1.3493128366736
165.46902826,28.79335985,-19.77773564,16.18091233,-43.13050727,60.5859646,1.34675564957939
165.61117989,29.10064972,-19.69089384,16.56522905,-42.46240152,60.54978045,1.342918470452
165.72412932,29.39346498,-19.58982735,16.9179505,-41.73594189,60.47120373,1.33798878329972
165.85065261,29.66525261,-19.48974267,17.27905188,-40.98245685,60.33177867,1.33208860400378
165.98072268,29.91155419,-19.37967039,17.63951513,-40.19889119,60.1335899,1.32529630385108
166.10767513,30.14100561,-19.25227116,17.98878096,-39.38168314,59.88500705,1.31766138211083
166.22167726,30.34622932,-19.1334057,18.33070571,-38.51742965,59.62758398,1.30922127112564
